customer_id,tenure,subscription_tier,monthly_fee,payment_method,paperless_billing,device_count,content_hours_per_month,has_family_plan,support_tickets_ytd,profile_count,days_since_last_login,email_verified,lifetime_value_estimate,churned
AUR-02077,41,Premium,18.73,PayPal,Yes,4,38.2,Yes,3,2,12,Yes,651.8,Yes
AUR-02078,64,Basic,8.42,Credit Card,Yes,6,61.4,No,0,1,20,Yes,550.7,Yes
AUR-02079,69,Basic,7.95,Debit Card,Yes,3,19.4,No,1,1,5,Yes,340.3,Yes
AUR-02080,55,Basic,8.4,Gift Card,No,2,44.6,No,2,2,8,Yes,780.95,No
AUR-02081,9,Plus,14.48,Credit Card,No,2,33.8,No,0,5,23,Yes,251.45,Yes
AUR-02082,17,Basic,9.01,Credit Card,Yes,4,60.3,No,3,1,16,Yes,126.16,No
AUR-02083,15,Plus,12.67,PayPal,Yes,5,18.3,No,1,1,11,Yes,91.24,No
AUR-02084,11,Basic,8.2,Credit Card,Yes,5,83.8,No,2,2,9,Yes,189.61,No
AUR-02085,12,Plus,12.67,Credit Card,No,3,32.9,No,1,2,1,Yes,206.96,No
AUR-02086,23,Basic,9.09,Credit Card,No,3,26.2,No,1,2,12,Yes,224.16,No
AUR-02087,40,Basic,8.02,PayPal,Yes,2,105.8,No,1,3,6,No,282.66,Yes
AUR-02088,29,Basic,7.33,PayPal,Yes,2,49.0,No,0,4,18,No,375.39,No
AUR-02089,30,Plus,14.99,Debit Card,Yes,1,40.7,No,2,3,9,Yes,494.82,No
AUR-02090,17,Plus,14.62,Debit Card,Yes,2,18.2,Yes,1,2,2,No,215.64,No
AUR-02091,11,Basic,9.81,Credit Card,Yes,1,23.6,No,4,2,3,Yes,3.89,No
AUR-02092,72,Premium,17.53,Credit Card,Yes,2,18.8,No,0,2,32,Yes,2982.61,No
AUR-02093,43,Plus,12.49,Credit Card,No,1,42.9,No,0,2,13,Yes,767.23,No
AUR-02094,16,Basic,8.52,Credit Card,No,4,78.3,No,0,3,5,Yes,157.21,No
AUR-02095,59,Premium,21.32,Credit Card,Yes,3,51.3,No,2,1,9,Yes,1713.74,No
AUR-02096,60,Basic,8.15,Debit Card,Yes,2,44.4,No,1,2,7,No,375.6,No
AUR-02097,70,Basic,7.9,Credit Card,Yes,4,41.3,No,1,1,18,Yes,407.04,Yes
AUR-02098,11,Plus,13.25,Credit Card,No,4,67.9,Yes,0,2,14,Yes,181.63,No
AUR-02099,46,Basic,9.41,Credit Card,No,3,37.0,Yes,1,3,43,Yes,561.94,Yes
AUR-02100,71,Basic,10.36,Credit Card,Yes,4,15.6,No,1,2,11,Yes,645.16,No
AUR-02101,58,Plus,12.91,Credit Card,Yes,2,73.5,No,2,5,3,Yes,776.28,No
AUR-02102,16,Basic,8.59,Credit Card,Yes,1,21.0,Yes,0,2,1,Yes,258.1,Yes
AUR-02103,65,Premium,19.99,Credit Card,Yes,3,14.1,No,2,3,17,Yes,2014.84,No
AUR-02104,30,Premium,20.09,Debit Card,Yes,4,49.9,No,1,6,9,No,1721.07,No
AUR-02105,35,Plus,16.12,PayPal,Yes,3,10.4,No,2,2,7,Yes,590.48,Yes
AUR-02106,40,Plus,15.08,PayPal,Yes,5,41.8,Yes,1,3,3,Yes,659.99,No
AUR-02107,56,Plus,13.48,PayPal,Yes,2,46.3,No,1,1,8,Yes,726.65,No
AUR-02108,8,Premium,19.06,Debit Card,Yes,3,54.6,Yes,3,3,14,Yes,213.25,No
AUR-02109,39,Basic,8.77,PayPal,Yes,4,51.5,Yes,1,4,7,Yes,546.74,Yes
AUR-02110,59,Basic,10.06,Debit Card,Yes,2,17.5,No,0,1,19,Yes,442.98,No
AUR-02111,40,Plus,14.68,Debit Card,Yes,2,68.0,No,3,3,27,Yes,1769.19,No
AUR-02112,20,Plus,12.36,Credit Card,No,5,41.0,No,1,2,9,Yes,171.53,No
AUR-02113,4,Basic,7.18,Credit Card,Yes,3,33.4,No,1,2,6,Yes,97.45,Yes
AUR-02114,40,Plus,13.18,Credit Card,Yes,4,18.3,No,4,2,6,Yes,748.67,No
AUR-02115,51,Basic,10.96,Credit Card,Yes,3,76.0,No,0,1,9,Yes,300.7,No
AUR-02116,40,Premium,17.31,PayPal,Yes,3,71.9,No,2,2,9,Yes,755.32,No
AUR-02117,71,Basic,11.43,Credit Card,Yes,2,30.5,No,0,2,11,Yes,372.48,Yes
AUR-02118,43,Basic,6.28,Debit Card,Yes,3,54.8,No,2,4,1,Yes,264.11,No
AUR-02119,37,Basic,8.89,PayPal,Yes,3,62.6,No,1,1,10,Yes,252.18,No
AUR-02120,4,Basic,8.27,Debit Card,Yes,3,35.7,Yes,0,2,10,Yes,70.61,No
AUR-02121,40,Basic,8.73,Credit Card,Yes,1,72.4,No,0,1,14,Yes,535.29,Yes
AUR-02122,12,Basic,8.57,Credit Card,Yes,4,74.5,Yes,2,4,15,Yes,216.57,Yes
AUR-02123,52,Basic,9.8,Credit Card,Yes,3,12.6,Yes,2,3,20,Yes,552.26,Yes
AUR-02124,11,Basic,8.88,Gift Card,Yes,2,61.3,No,2,3,11,Yes,85.45,Yes
AUR-02125,66,Basic,8.08,Debit Card,Yes,2,31.0,No,1,5,15,Yes,586.61,No
AUR-02126,22,Plus,14.12,PayPal,Yes,2,24.5,Yes,1,3,11,Yes,329.64,No
AUR-02127,31,Basic,8.82,Debit Card,Yes,3,10.6,No,0,3,19,Yes,38.73,Yes
AUR-02128,10,Basic,9.5,PayPal,Yes,1,44.2,No,4,2,8,Yes,101.91,Yes
AUR-02129,15,Basic,7.81,PayPal,No,3,35.1,No,1,4,5,Yes,106.28,Yes
AUR-02130,67,Basic,7.34,Credit Card,Yes,1,30.0,No,1,5,9,Yes,1052.89,Yes
AUR-02131,20,Basic,10.98,Credit Card,Yes,3,63.5,No,0,1,23,Yes,372.95,Yes
AUR-02132,37,Plus,14.53,Credit Card,No,3,184.0,No,0,2,5,Yes,984.52,No
AUR-02133,71,Premium,18.95,Debit Card,No,4,55.1,Yes,0,4,22,Yes,1620.63,No
AUR-02134,45,Premium,17.43,PayPal,Yes,1,35.1,Yes,2,3,11,Yes,1115.13,No
AUR-02135,3,Plus,13.87,Debit Card,No,4,73.6,No,0,1,16,Yes,0.0,No
AUR-02136,26,Plus,14.29,Debit Card,Yes,2,21.9,No,0,2,12,No,304.07,No
AUR-02137,28,Basic,8.35,PayPal,No,3,31.2,No,1,3,9,Yes,125.14,Yes
AUR-02138,20,Plus,14.08,Credit Card,Yes,3,46.0,Yes,1,3,5,Yes,449.5,No
AUR-02139,17,Plus,13.79,Credit Card,Yes,3,46.3,No,2,1,41,Yes,261.77,No
AUR-02140,36,Premium,20.6,PayPal,No,3,69.2,No,2,1,2,Yes,615.36,No
AUR-02141,27,Premium,18.64,PayPal,Yes,2,93.9,No,1,3,18,Yes,770.68,No
AUR-02142,21,Plus,13.63,Debit Card,No,1,68.3,No,1,2,1,Yes,459.06,No
AUR-02143,30,Plus,13.48,Credit Card,Yes,3,94.4,Yes,3,3,25,Yes,331.98,No
AUR-02144,25,Premium,18.41,Gift Card,Yes,2,96.8,No,0,3,14,Yes,1335.7,No
AUR-02145,16,Basic,8.85,PayPal,No,6,49.9,No,3,2,4,Yes,236.39,No
AUR-02146,33,Premium,18.19,Debit Card,Yes,3,38.6,No,3,4,4,Yes,1343.75,No
AUR-02147,68,Basic,8.59,Credit Card,No,3,60.0,No,1,1,9,Yes,485.64,Yes
AUR-02148,36,Premium,20.77,Debit Card,No,3,13.6,No,1,2,1,Yes,1441.43,No
AUR-02149,43,Plus,14.27,PayPal,Yes,2,69.0,No,3,4,19,Yes,895.06,Yes
AUR-02150,71,Basic,9.54,PayPal,Yes,2,64.2,No,1,1,5,Yes,582.03,No
AUR-02151,44,Plus,14.48,Debit Card,Yes,1,21.4,No,1,4,2,Yes,444.97,No
AUR-02152,16,Basic,10.76,Debit Card,Yes,2,89.2,No,0,1,17,No,179.82,No
AUR-02153,29,Plus,14.23,Debit Card,Yes,4,75.9,No,0,4,1,Yes,644.46,No
AUR-02154,35,Premium,15.7,Debit Card,Yes,1,58.0,No,2,3,8,Yes,584.58,No
AUR-02155,34,Plus,12.58,Credit Card,No,4,38.3,No,2,2,3,Yes,447.28,No
AUR-02156,10,Premium,20.93,Credit Card,Yes,2,91.0,Yes,2,1,12,Yes,355.8,No
AUR-02157,7,Basic,9.57,Credit Card,Yes,2,14.5,No,0,3,19,No,0.0,Yes
AUR-02158,25,Basic,7.47,PayPal,Yes,2,40.9,No,1,1,1,Yes,250.78,Yes
AUR-02159,66,Plus,12.79,Credit Card,Yes,2,61.7,No,1,1,20,Yes,560.65,Yes
AUR-02160,52,Basic,7.61,Credit Card,Yes,3,79.9,No,0,4,7,Yes,702.02,No
AUR-02161,61,Plus,14.47,PayPal,Yes,4,74.7,Yes,2,5,3,Yes,1292.2,No
AUR-02162,12,Basic,8.59,PayPal,Yes,4,20.2,No,1,2,2,Yes,206.53,No
AUR-02163,30,Plus,15.76,Credit Card,Yes,3,54.4,No,1,3,7,Yes,370.64,No
AUR-02164,42,Plus,14.17,Credit Card,No,2,46.7,No,0,1,1,No,701.01,No
AUR-02165,31,Premium,17.69,PayPal,No,2,12.8,Yes,1,5,7,Yes,409.25,No
AUR-02166,30,Basic,8.72,Credit Card,Yes,4,19.1,No,1,4,8,No,168.88,Yes
AUR-02167,26,Premium,15.74,Debit Card,No,2,10.6,Yes,2,4,13,Yes,387.05,No
AUR-02168,3,Plus,13.5,Debit Card,No,3,12.8,No,1,1,18,Yes,19.36,Yes
AUR-02169,62,Basic,7.27,Credit Card,Yes,2,20.2,No,0,1,14,Yes,436.56,No
AUR-02170,68,Plus,14.26,PayPal,No,3,39.1,Yes,4,4,23,No,812.83,No
AUR-02171,5,Plus,12.63,Credit Card,Yes,3,40.4,No,4,2,3,Yes,67.2,No
AUR-02172,30,Basic,9.81,Debit Card,Yes,3,53.4,No,0,2,11,Yes,352.79,No
AUR-02173,37,Plus,15.56,Credit Card,Yes,2,28.2,No,2,2,12,Yes,1073.01,Yes
AUR-02174,57,Basic,7.9,Credit Card,No,2,82.3,Yes,1,4,23,Yes,541.97,Yes
AUR-02175,72,Basic,10.48,Credit Card,No,2,72.1,No,0,2,12,Yes,507.17,No
AUR-02176,30,Plus,14.21,PayPal,No,5,52.1,Yes,1,2,4,Yes,890.19,No
AUR-02177,54,Plus,13.19,Credit Card,No,2,102.2,No,2,2,8,Yes,490.79,No
AUR-02178,68,Premium,16.79,Credit Card,Yes,1,49.4,No,0,3,11,Yes,840.87,No
AUR-02179,60,Basic,10.81,Credit Card,Yes,4,15.9,Yes,0,4,2,Yes,475.75,No
AUR-02180,21,Premium,15.35,PayPal,Yes,3,60.6,Yes,2,4,25,Yes,264.74,No
AUR-02181,59,Premium,19.04,Credit Card,Yes,6,45.0,No,0,4,8,Yes,2184.91,No
AUR-02182,30,Premium,16.33,PayPal,Yes,1,33.0,No,3,1,33,Yes,623.79,Yes
AUR-02183,1,Premium,18.26,Debit Card,No,4,35.9,Yes,0,5,2,No,58.69,No
AUR-02184,55,Basic,8.74,Debit Card,Yes,1,55.6,No,0,6,3,Yes,368.2,No
AUR-02185,60,Plus,13.79,Debit Card,Yes,4,50.9,No,1,1,12,Yes,989.71,No
AUR-02186,25,Basic,9.43,Credit Card,No,2,114.0,No,1,3,6,Yes,403.77,Yes
AUR-02187,32,Premium,19.8,Gift Card,No,3,47.2,Yes,4,3,18,Yes,650.33,No
AUR-02188,26,Plus,13.36,Gift Card,Yes,2,49.4,No,2,3,9,Yes,495.29,No
AUR-02189,8,Basic,7.76,Credit Card,Yes,3,44.7,No,0,2,8,Yes,60.26,Yes
AUR-02190,72,Premium,16.91,Debit Card,Yes,2,44.3,No,0,2,8,No,1140.47,No
AUR-02191,1,Basic,9.61,Credit Card,Yes,6,21.1,No,1,2,2,Yes,12.67,Yes
AUR-02192,40,Plus,15.56,Debit Card,Yes,2,30.4,No,0,1,9,No,571.1,No
AUR-02193,1,Plus,13.75,PayPal,Yes,2,54.7,No,1,2,3,Yes,0.0,No
AUR-02194,50,Basic,8.49,PayPal,Yes,3,15.9,No,1,2,34,Yes,570.32,No
AUR-02195,65,Plus,14.18,Credit Card,Yes,2,36.9,No,2,6,1,Yes,1461.64,No
AUR-02196,46,Premium,17.56,Debit Card,Yes,4,85.6,Yes,1,6,10,Yes,1059.24,No
AUR-02197,44,Basic,7.9,PayPal,Yes,2,35.6,No,2,2,11,Yes,379.34,Yes
AUR-02198,60,Plus,14.68,Credit Card,Yes,2,98.9,Yes,1,3,13,Yes,847.87,No
AUR-02199,71,Basic,8.7,Debit Card,Yes,3,36.1,No,2,1,15,Yes,848.48,Yes
AUR-02200,62,Plus,13.1,Debit Card,Yes,3,74.8,No,2,3,1,No,909.66,No
AUR-02201,16,Basic,8.52,PayPal,Yes,4,45.6,No,1,1,11,No,155.06,Yes
AUR-02202,41,Premium,15.9,Gift Card,Yes,3,21.4,Yes,1,4,8,Yes,633.87,Yes
AUR-02203,59,Premium,17.37,Credit Card,No,3,112.1,Yes,1,2,7,Yes,1181.47,No
AUR-02204,21,Basic,8.66,Credit Card,Yes,6,20.0,No,1,4,17,Yes,161.54,No
AUR-02205,49,Basic,9.94,Credit Card,Yes,3,31.9,Yes,1,3,21,Yes,328.21,No
AUR-02206,1,Plus,14.22,Credit Card,Yes,3,119.8,No,0,5,2,Yes,30.38,No
AUR-02207,64,Plus,14.32,Debit Card,Yes,1,49.2,No,1,3,8,Yes,2063.97,No
AUR-02208,44,Plus,12.13,PayPal,Yes,3,26.6,No,3,1,15,Yes,613.03,Yes
AUR-02209,54,Basic,8.2,Credit Card,Yes,4,44.5,No,3,3,9,Yes,634.5,No
AUR-02210,60,Basic,10.73,Debit Card,No,2,59.8,No,3,2,20,No,654.31,No
AUR-02211,15,Premium,22.11,Credit Card,No,2,35.5,No,0,3,4,No,432.03,No
AUR-02212,32,Plus,14.29,Credit Card,Yes,2,90.5,No,1,2,19,Yes,473.45,No
AUR-02213,62,Premium,19.23,PayPal,Yes,4,27.9,No,1,4,6,Yes,1313.27,No
AUR-02214,12,Plus,13.94,Debit Card,No,2,10.7,No,2,5,3,Yes,56.79,No
AUR-02215,60,Premium,17.57,Credit Card,No,2,70.5,No,1,3,9,Yes,2320.94,No
AUR-02216,21,Basic,7.66,PayPal,Yes,5,40.0,No,0,4,7,Yes,245.77,No
AUR-02217,42,Basic,10.61,Debit Card,No,3,74.7,No,1,4,2,Yes,746.75,Yes
AUR-02218,37,Premium,17.01,Credit Card,No,2,34.5,No,0,3,8,Yes,468.5,No
AUR-02219,50,Premium,17.92,Debit Card,No,1,54.8,No,1,1,16,Yes,407.33,No
AUR-02220,61,Basic,7.97,Debit Card,Yes,2,33.5,No,5,5,22,Yes,806.66,Yes
AUR-02221,25,Basic,8.99,Credit Card,No,6,37.7,No,5,2,15,Yes,258.05,Yes
AUR-02222,12,Plus,14.15,PayPal,Yes,5,16.7,No,1,4,4,Yes,64.88,No
AUR-02223,30,Plus,14.03,Debit Card,Yes,3,20.9,No,3,1,11,Yes,667.64,No
AUR-02224,44,Basic,8.5,Debit Card,Yes,3,51.5,No,1,3,13,Yes,295.23,Yes
AUR-02225,54,Premium,18.2,PayPal,Yes,3,70.5,Yes,2,3,12,No,2417.08,No
AUR-02226,54,Basic,8.65,Debit Card,No,4,54.4,Yes,3,2,4,Yes,327.25,Yes
AUR-02227,24,Plus,14.3,Credit Card,Yes,3,23.7,No,0,2,6,Yes,289.59,No
AUR-02228,68,Basic,9.79,Credit Card,Yes,3,57.4,Yes,0,2,10,Yes,1032.65,No
AUR-02229,6,Basic,10.49,Credit Card,Yes,5,24.1,No,0,1,12,Yes,0.0,No
AUR-02230,8,Plus,15.59,Credit Card,Yes,3,51.0,No,0,2,17,No,70.54,No
AUR-02231,1,Basic,10.18,Credit Card,Yes,4,28.0,No,2,2,1,Yes,43.92,Yes
AUR-02232,67,Plus,12.57,Debit Card,Yes,3,39.2,No,2,3,1,Yes,1370.78,No
AUR-02233,13,Basic,8.59,Credit Card,Yes,4,29.8,No,0,5,10,Yes,74.65,Yes
AUR-02234,43,Premium,17.32,Credit Card,Yes,4,58.8,No,0,4,14,Yes,761.35,No
AUR-02235,59,Plus,13.58,Debit Card,Yes,4,32.8,No,1,2,6,Yes,619.5,No
AUR-02236,55,Premium,18.84,Credit Card,Yes,2,59.9,Yes,0,2,6,No,857.42,No
AUR-02237,69,Basic,9.17,Debit Card,Yes,1,8.0,No,0,2,3,No,462.95,Yes
AUR-02238,3,Basic,8.21,Debit Card,No,4,72.5,No,0,2,15,Yes,158.17,Yes
AUR-02239,29,Basic,8.0,Credit Card,No,2,23.6,No,0,2,9,Yes,320.17,No
AUR-02240,36,Plus,14.79,Credit Card,No,1,94.9,No,3,1,12,Yes,250.99,No
AUR-02241,50,Basic,7.84,Debit Card,Yes,2,34.2,No,0,5,7,Yes,241.06,No
AUR-02242,45,Basic,8.55,Credit Card,Yes,1,85.0,No,0,3,6,Yes,558.27,Yes
AUR-02243,40,Basic,9.24,Debit Card,No,2,12.5,No,3,2,8,Yes,580.13,No
AUR-02244,22,Basic,7.08,PayPal,Yes,3,78.2,No,4,2,7,No,202.18,Yes
AUR-02245,7,Plus,14.57,Debit Card,Yes,4,26.1,No,0,4,21,Yes,32.53,Yes
AUR-02246,31,Basic,8.94,Credit Card,Yes,3,77.8,No,1,2,3,No,410.02,Yes
AUR-02247,18,Basic,10.51,PayPal,Yes,1,42.8,No,1,2,15,No,176.7,Yes
AUR-02248,40,Plus,14.54,Credit Card,Yes,2,36.4,No,1,3,5,Yes,1023.91,No
AUR-02249,58,Plus,17.29,PayPal,Yes,1,86.1,No,0,4,6,Yes,1420.67,No
AUR-02250,40,Basic,10.11,PayPal,Yes,4,30.9,No,1,4,10,Yes,367.46,No
AUR-02251,42,Plus,14.73,Credit Card,Yes,1,98.8,No,0,4,14,Yes,331.65,No
AUR-02252,3,Plus,15.35,Credit Card,Yes,4,37.4,Yes,0,2,7,Yes,50.04,No
AUR-02253,47,Basic,8.4,Credit Card,No,1,44.9,Yes,2,2,2,Yes,389.15,No
AUR-02254,32,Plus,13.62,PayPal,No,3,47.9,No,0,3,26,Yes,426.27,No
AUR-02255,9,Premium,16.46,Credit Card,Yes,2,20.3,No,0,2,1,No,284.88,No
AUR-02256,15,Plus,12.8,PayPal,Yes,5,53.0,Yes,0,2,3,Yes,467.9,No
AUR-02257,56,Premium,16.46,Debit Card,Yes,5,26.1,Yes,1,1,23,Yes,1062.87,No
AUR-02258,66,Premium,18.58,Debit Card,Yes,5,22.8,No,2,1,18,Yes,621.59,No
AUR-02259,37,Basic,7.59,Debit Card,No,3,22.5,No,2,2,24,Yes,452.98,No
AUR-02260,71,Plus,13.61,Credit Card,Yes,2,34.2,No,0,4,5,Yes,638.55,No
AUR-02261,13,Plus,14.84,Credit Card,Yes,4,88.1,No,0,2,3,Yes,249.93,No
AUR-02262,21,Premium,16.12,PayPal,No,2,28.1,No,2,3,16,Yes,289.28,No
AUR-02263,67,Plus,14.48,Credit Card,Yes,1,52.2,No,1,3,2,Yes,1319.51,No
AUR-02264,12,Basic,9.45,PayPal,Yes,3,84.0,No,0,4,3,Yes,142.79,No
AUR-02265,48,Plus,14.47,Gift Card,No,2,37.5,No,2,2,2,Yes,671.99,No
AUR-02266,16,Basic,6.67,Credit Card,Yes,2,47.4,No,3,2,4,Yes,101.76,Yes
AUR-02267,24,Plus,13.73,Debit Card,Yes,1,91.9,No,4,3,3,Yes,336.37,Yes
AUR-02268,34,Plus,13.54,Credit Card,No,4,58.1,Yes,1,5,2,Yes,606.15,No
AUR-02269,26,Plus,13.77,Debit Card,Yes,6,54.1,No,3,2,8,Yes,420.64,No
AUR-02270,63,Premium,19.16,Gift Card,Yes,2,42.8,No,2,2,5,Yes,2913.94,No
AUR-02271,71,Plus,14.86,PayPal,Yes,6,97.2,No,1,2,11,Yes,1253.61,No
AUR-02272,36,Plus,15.0,PayPal,Yes,2,34.3,No,0,1,2,Yes,822.4,No
AUR-02273,38,Plus,12.78,Credit Card,Yes,1,31.6,No,0,1,4,Yes,394.22,Yes
AUR-02274,4,Premium,17.97,Debit Card,Yes,2,35.4,No,1,2,5,Yes,106.41,Yes
AUR-02275,17,Premium,15.07,Credit Card,Yes,4,60.8,No,0,3,16,Yes,367.59,No
AUR-02276,2,Basic,10.1,PayPal,Yes,4,50.3,No,0,1,14,Yes,36.09,Yes
AUR-02277,62,Plus,14.9,Credit Card,Yes,5,24.3,Yes,1,4,7,Yes,515.65,No
AUR-02278,16,Basic,8.78,Credit Card,No,3,64.9,No,1,3,1,No,157.79,Yes
AUR-02279,24,Premium,18.17,Credit Card,Yes,2,57.5,Yes,1,2,18,Yes,460.65,Yes
AUR-02280,61,Plus,13.21,Credit Card,Yes,3,28.3,Yes,3,4,3,Yes,807.7,No
AUR-02281,52,Plus,14.55,Credit Card,No,2,52.6,No,1,3,7,Yes,385.64,No
AUR-02282,45,Basic,10.82,Credit Card,Yes,2,73.3,No,1,2,13,Yes,1294.29,Yes
AUR-02283,2,Basic,7.26,PayPal,Yes,3,36.6,No,2,3,4,Yes,68.94,Yes
AUR-02284,41,Plus,13.76,PayPal,Yes,3,12.8,No,0,3,5,Yes,495.34,No
AUR-02285,40,Basic,9.91,Credit Card,Yes,2,40.6,No,0,3,18,Yes,858.97,No
AUR-02286,23,Basic,8.89,PayPal,No,5,35.3,No,1,2,8,Yes,233.83,Yes
AUR-02287,54,Premium,15.29,Credit Card,Yes,3,10.3,No,2,2,2,Yes,2476.99,No
AUR-02288,67,Plus,15.87,PayPal,No,6,32.0,No,1,1,6,Yes,1555.18,No
AUR-02289,18,Basic,8.66,Credit Card,Yes,5,21.0,No,2,3,4,Yes,91.03,No
AUR-02290,24,Basic,7.62,Debit Card,Yes,2,85.3,No,1,3,1,Yes,335.96,Yes
AUR-02291,23,Premium,19.1,Credit Card,Yes,5,85.8,No,0,4,2,Yes,412.27,No
AUR-02292,60,Plus,13.49,Credit Card,Yes,2,55.3,No,0,4,10,Yes,728.32,No
AUR-02293,5,Plus,14.2,Debit Card,Yes,4,39.1,No,1,1,3,No,36.39,No
AUR-02294,65,Basic,9.59,PayPal,Yes,4,34.2,No,1,3,35,No,499.3,No
AUR-02295,56,Basic,9.67,PayPal,Yes,3,70.2,No,1,4,11,No,814.24,No
AUR-02296,35,Basic,10.78,Credit Card,No,3,37.4,No,2,1,17,Yes,241.75,Yes
AUR-02297,42,Plus,14.72,Debit Card,No,3,41.8,No,2,2,1,Yes,221.28,No
AUR-02298,65,Basic,10.0,PayPal,Yes,2,49.3,No,1,1,11,Yes,824.06,Yes
AUR-02299,56,Basic,8.4,Credit Card,No,4,96.6,No,3,1,9,Yes,495.63,No
AUR-02300,20,Plus,12.94,Credit Card,Yes,1,14.1,No,2,6,12,Yes,406.18,Yes
AUR-02301,3,Premium,17.59,Credit Card,Yes,2,28.8,No,2,1,0,Yes,47.53,No
AUR-02302,48,Plus,13.9,Credit Card,Yes,3,17.8,Yes,0,4,28,Yes,1159.22,Yes
AUR-02303,10,Plus,13.67,Credit Card,Yes,1,54.4,No,0,2,7,Yes,160.11,No
AUR-02304,6,Plus,13.37,Credit Card,Yes,3,14.4,No,1,3,7,Yes,58.83,No
AUR-02305,71,Plus,13.46,Debit Card,Yes,2,26.0,Yes,1,2,8,Yes,545.5,No
AUR-02306,34,Basic,7.99,Debit Card,No,3,46.7,Yes,3,2,4,Yes,328.15,No
AUR-02307,47,Plus,15.32,PayPal,Yes,3,64.6,No,1,2,25,No,1078.34,No
AUR-02308,15,Plus,13.27,Debit Card,No,3,40.3,No,0,1,1,Yes,140.49,No
AUR-02309,7,Plus,14.67,Credit Card,Yes,3,26.2,No,1,2,5,Yes,108.75,No
AUR-02310,4,Premium,20.95,PayPal,Yes,1,35.0,No,2,2,5,Yes,76.09,No
AUR-02311,25,Premium,19.7,PayPal,Yes,2,34.0,No,0,2,4,Yes,388.26,No
AUR-02312,0,Basic,7.62,Debit Card,Yes,3,69.6,Yes,1,4,6,Yes,83.56,Yes
AUR-02313,30,Plus,14.37,Credit Card,Yes,1,28.0,No,0,1,5,Yes,197.67,No
AUR-02314,23,Basic,10.46,Debit Card,No,5,67.2,Yes,1,1,3,Yes,489.26,Yes
AUR-02315,38,Basic,8.21,Debit Card,Yes,1,39.8,No,1,1,7,Yes,407.86,No
AUR-02316,43,Basic,10.47,Debit Card,Yes,1,76.5,No,1,4,9,Yes,361.58,Yes
AUR-02317,22,Basic,9.52,PayPal,No,2,44.8,Yes,1,2,38,Yes,286.08,Yes
AUR-02318,33,Plus,12.31,PayPal,Yes,1,30.1,No,0,2,3,Yes,279.44,No
AUR-02319,5,Plus,14.61,PayPal,No,6,75.7,No,0,4,11,Yes,117.37,No
AUR-02320,22,Premium,16.29,Debit Card,Yes,3,121.8,Yes,0,4,10,Yes,293.26,No
AUR-02321,71,Basic,9.32,Gift Card,Yes,1,46.6,No,0,3,16,Yes,482.07,No
AUR-02322,72,Basic,8.68,PayPal,Yes,3,70.0,No,2,2,14,No,646.18,No
AUR-02323,35,Plus,12.29,Credit Card,Yes,3,45.4,No,1,2,1,Yes,302.03,No
AUR-02324,68,Basic,9.65,Debit Card,Yes,2,27.4,No,0,3,6,Yes,1388.85,No
AUR-02325,36,Basic,8.97,Credit Card,Yes,2,78.3,No,2,3,3,Yes,242.38,Yes
AUR-02326,9,Premium,15.0,Credit Card,No,1,19.6,Yes,0,3,2,Yes,259.17,No
AUR-02327,63,Basic,8.62,Credit Card,Yes,3,17.8,No,0,4,6,Yes,885.88,Yes
AUR-02328,30,Basic,9.69,Debit Card,Yes,3,78.8,No,2,2,11,Yes,244.37,Yes
AUR-02329,44,Plus,14.74,Credit Card,Yes,2,35.9,No,1,2,22,Yes,479.1,Yes
AUR-02330,47,Plus,13.38,Credit Card,Yes,2,21.3,No,2,4,8,Yes,438.87,No
AUR-02331,22,Plus,14.0,Credit Card,Yes,2,99.1,No,0,3,3,No,650.21,No
AUR-02332,53,Basic,8.85,Debit Card,Yes,1,62.7,No,0,2,9,Yes,492.81,No
AUR-02333,36,Premium,16.78,PayPal,Yes,3,40.3,No,2,1,12,Yes,903.86,No
AUR-02334,26,Basic,8.19,Gift Card,Yes,1,51.6,No,2,3,20,Yes,548.63,No
AUR-02335,21,Plus,12.44,Credit Card,Yes,5,48.2,No,0,6,3,Yes,592.82,No
AUR-02336,54,Plus,14.14,Credit Card,No,1,62.1,Yes,1,1,2,Yes,620.31,No
AUR-02337,18,Premium,16.04,PayPal,Yes,3,39.4,No,0,4,10,Yes,181.22,No
AUR-02338,9,Basic,9.59,Credit Card,No,2,65.1,No,1,2,7,No,111.28,No
AUR-02339,64,Plus,15.1,Gift Card,No,3,46.3,Yes,1,3,6,Yes,1642.59,No
AUR-02340,24,Basic,8.93,PayPal,Yes,3,10.9,No,2,3,7,Yes,366.26,Yes
AUR-02341,46,Basic,9.48,Debit Card,Yes,6,31.1,No,0,2,3,Yes,605.98,No
AUR-02342,52,Basic,8.54,Credit Card,Yes,6,58.6,No,1,3,1,No,608.35,Yes
AUR-02343,61,Plus,13.02,Credit Card,No,2,17.5,No,1,2,14,Yes,726.08,Yes
AUR-02344,45,Basic,7.78,Debit Card,Yes,3,46.3,No,1,4,13,Yes,417.42,Yes
AUR-02345,51,Plus,13.26,Credit Card,Yes,2,35.9,No,1,4,2,Yes,795.96,No
AUR-02346,61,Basic,10.73,PayPal,Yes,3,100.1,No,0,2,7,Yes,660.2,Yes
AUR-02347,68,Premium,20.91,Debit Card,No,1,66.3,Yes,2,4,12,No,1137.31,No
