member_id,tenure_months,membership_tier,monthly_dues,visit_frequency_per_month,personal_training_addon,group_classes_per_month,has_locker_rental,referred_by_member,payment_method,avg_session_minutes,app_engagement_score,has_nutrition_plan,membership_value_estimate,cancelled
PAL-01779,38,Basic,22.25,1.8,No,3,No,No,Credit Card,51.2,84,No,254.8,Yes
PAL-01780,43,Basic,25.57,7.5,Yes,0,No,No,Credit Card,37.0,32,Yes,1955.7,No
PAL-01781,46,Core,41.84,8.4,No,1,No,No,Debit Card,47.7,22,No,2119.16,Yes
PAL-01782,28,Basic,19.9,7.5,No,1,No,Yes,Credit Card,75.5,10,No,185.21,No
PAL-01783,43,Core,45.9,2.6,No,1,Yes,No,Bank Draft,31.7,8,No,2002.08,Yes
PAL-01784,2,Elite,82.19,1.6,No,4,Yes,No,Bank Draft,69.2,68,Yes,148.31,No
PAL-01785,6,Core,42.96,17.4,No,1,No,No,Credit Card,27.3,20,No,671.15,No
PAL-01786,44,Elite,79.58,7.8,No,1,No,No,Debit Card,55.3,53,No,3345.85,No
PAL-01787,1,Basic,23.59,15.5,Yes,1,No,No,Credit Card,69.1,67,No,174.11,No
PAL-01788,40,Basic,25.69,3.8,No,3,No,No,Debit Card,30.5,26,No,798.29,Yes
PAL-01789,43,Core,42.07,13.7,No,2,No,Yes,Credit Card,41.3,48,No,2057.9,No
PAL-01790,31,Elite,79.69,14.0,Yes,0,No,No,Debit Card,70.5,75,No,2083.01,No
PAL-01791,34,Core,47.23,10.0,No,3,No,No,Bank Draft,44.2,70,No,899.58,No
PAL-01792,8,Core,45.53,5.4,Yes,5,No,No,Credit Card,49.1,98,No,465.98,No
PAL-01793,19,Elite,81.17,3.3,Yes,2,No,No,Credit Card,47.9,69,No,1072.2,No
PAL-01794,31,Core,37.74,8.4,No,3,No,No,Credit Card,34.2,36,No,1814.86,No
PAL-01795,49,Core,43.36,2.8,Yes,3,No,No,Debit Card,55.6,38,No,3794.44,No
PAL-01796,15,Elite,80.54,4.4,No,0,No,No,Debit Card,70.9,11,No,946.5,Yes
PAL-01797,54,Basic,23.9,7.5,No,4,Yes,No,Credit Card,54.9,74,No,513.89,No
PAL-01798,59,Core,40.75,14.6,No,6,Yes,No,Credit Card,69.7,60,No,2158.47,No
PAL-01799,35,Elite,85.15,14.6,No,0,No,No,Debit Card,48.2,26,Yes,2861.4,No
PAL-01800,28,Basic,27.04,13.8,No,1,No,No,Debit Card,55.9,66,No,430.01,No
PAL-01801,48,Elite,96.14,14.9,No,0,No,No,Debit Card,65.7,18,No,1790.65,No
PAL-01802,47,Core,49.93,5.0,No,4,No,Yes,Bank Draft,54.7,60,No,970.73,No
PAL-01803,37,Basic,22.7,4.2,No,3,No,No,Bank Draft,37.5,79,No,1454.8,Yes
PAL-01804,34,Core,41.74,1.5,No,2,No,Yes,Credit Card,41.7,42,No,2056.68,No
PAL-01805,40,Core,42.16,9.3,No,3,No,Yes,Credit Card,53.1,63,No,887.91,No
PAL-01806,50,Basic,25.15,4.6,No,2,Yes,Yes,Credit Card,63.8,73,No,2014.64,Yes
PAL-01807,23,Core,44.84,5.1,No,5,No,No,Bank Draft,49.7,27,Yes,1103.06,No
PAL-01808,28,Basic,24.14,4.9,No,2,No,No,Debit Card,65.9,31,No,863.78,Yes
PAL-01809,33,Core,46.64,5.9,Yes,1,Yes,No,Bank Draft,78.1,40,No,367.57,No
PAL-01810,35,Basic,24.11,6.9,No,3,No,No,Credit Card,68.0,37,No,503.64,No
PAL-01811,11,Core,41.98,7.4,Yes,2,Yes,No,Credit Card,45.9,90,No,862.47,No
PAL-01812,29,Core,45.28,4.3,No,1,No,Yes,Bank Draft,47.8,96,No,494.06,No
PAL-01813,43,Core,45.73,1.7,Yes,0,Yes,No,Debit Card,71.0,18,Yes,4020.71,No
PAL-01814,57,Basic,27.56,6.4,No,0,No,Yes,Debit Card,55.9,71,No,2082.19,No
PAL-01815,0,Core,38.17,14.4,No,2,No,No,Bank Draft,52.6,11,No,69.02,Yes
PAL-01816,7,Basic,23.04,7.1,No,1,No,No,Credit Card,49.5,0,No,116.51,Yes
PAL-01817,26,Basic,24.58,9.6,No,1,Yes,Yes,Credit Card,40.2,15,Yes,980.26,Yes
PAL-01818,21,Elite,91.44,4.5,No,2,No,No,Bank Draft,38.6,37,No,2212.43,No
PAL-01819,50,Elite,76.4,13.3,Yes,4,No,No,Debit Card,45.8,58,No,3332.58,No
PAL-01820,33,Basic,23.68,4.9,No,1,No,Yes,Credit Card,45.7,80,No,1028.88,No
PAL-01821,27,Basic,29.92,4.7,No,0,Yes,No,Credit Card,60.5,12,Yes,462.9,Yes
PAL-01822,5,Basic,24.99,8.1,Yes,3,No,No,Debit Card,47.4,90,Yes,220.4,No
PAL-01823,2,Basic,25.01,10.4,No,2,No,No,Debit Card,52.3,36,No,52.32,No
PAL-01824,51,Elite,74.99,5.1,Yes,3,No,No,Credit Card,46.1,19,Yes,2945.65,No
PAL-01825,34,Core,46.5,7.8,No,0,No,No,Credit Card,47.4,53,No,1703.34,No
PAL-01826,53,Basic,24.24,23.6,No,5,No,No,Credit Card,56.1,81,No,1234.98,No
PAL-01827,27,Basic,26.36,6.8,No,1,No,No,Debit Card,15.0,78,No,953.54,No
PAL-01828,12,Basic,23.8,3.0,No,1,Yes,No,Bank Draft,70.8,31,No,295.76,Yes
PAL-01829,37,Basic,23.66,2.8,No,1,No,No,Credit Card,49.8,72,No,1388.71,Yes
PAL-01830,57,Basic,23.66,11.4,No,0,No,No,Credit Card,38.3,45,No,643.2,Yes
PAL-01831,6,Basic,25.22,3.1,No,2,No,No,Credit Card,36.0,20,No,142.91,No
PAL-01832,37,Basic,28.27,5.9,No,4,No,Yes,Bank Draft,53.0,42,No,857.36,No
PAL-01833,17,Basic,24.06,3.4,No,2,No,No,Debit Card,15.0,95,No,264.62,Yes
PAL-01834,36,Basic,21.08,2.8,No,1,No,No,Credit Card,69.7,46,No,545.78,Yes
PAL-01835,31,Basic,20.54,12.5,No,1,No,No,Credit Card,40.6,11,No,378.67,Yes
PAL-01836,21,Elite,75.71,1.3,No,1,No,No,Credit Card,70.2,20,Yes,1249.88,No
PAL-01837,18,Core,42.68,13.0,No,0,No,No,Bank Draft,60.2,32,No,799.77,No
PAL-01838,34,Core,40.13,1.7,No,0,No,No,Debit Card,50.7,2,No,2454.65,Yes
PAL-01839,33,Basic,33.72,5.6,No,3,Yes,No,Debit Card,62.7,45,No,1366.11,Yes
PAL-01840,15,Basic,22.54,6.7,No,2,No,No,Credit Card,43.1,21,No,138.63,Yes
PAL-01841,19,Core,51.77,8.5,No,3,Yes,No,Bank Draft,47.9,13,No,468.59,No
PAL-01842,2,Basic,30.7,4.5,No,3,Yes,Yes,Credit Card,77.4,67,No,0.0,Yes
PAL-01843,22,Basic,24.28,5.5,No,3,No,No,Credit Card,60.8,29,No,560.14,No
PAL-01844,44,Core,41.25,8.0,No,0,Yes,No,Debit Card,63.8,42,No,1309.81,No
PAL-01845,49,Basic,22.12,17.0,No,3,No,No,Debit Card,51.6,25,No,1034.73,No
PAL-01846,58,Core,47.65,7.6,No,1,No,No,Debit Card,39.4,16,No,2469.49,No
PAL-01847,36,Basic,24.76,14.7,No,3,Yes,Yes,Credit Card,49.8,50,No,1704.82,No
PAL-01848,5,Core,46.53,8.6,No,0,No,No,Credit Card,35.4,81,No,89.83,Yes
PAL-01849,6,Core,38.15,14.7,No,3,No,Yes,Debit Card,31.1,49,Yes,246.62,No
PAL-01850,36,Core,41.72,2.1,No,0,Yes,No,Credit Card,52.7,30,No,1407.19,Yes
PAL-01851,11,Elite,74.85,3.4,No,5,No,No,Credit Card,41.3,19,No,1011.55,No
PAL-01852,15,Core,40.35,5.7,No,3,No,No,Bank Draft,58.2,54,No,691.02,Yes
PAL-01853,23,Basic,26.87,5.2,No,4,No,No,Credit Card,43.4,24,No,1107.61,Yes
PAL-01854,22,Core,48.23,7.6,No,4,No,Yes,Credit Card,26.9,12,No,1034.01,No
PAL-01855,38,Basic,24.32,4.3,No,1,No,No,Credit Card,61.7,64,No,809.49,Yes
PAL-01856,17,Core,47.77,6.6,No,4,No,No,Credit Card,60.9,26,No,961.76,No
PAL-01857,38,Elite,66.0,5.2,No,2,No,No,Credit Card,59.2,83,No,1034.38,No
PAL-01858,4,Basic,23.19,6.8,No,1,No,Yes,Bank Draft,46.3,31,No,48.68,Yes
PAL-01859,47,Core,50.94,4.1,No,3,No,No,Debit Card,68.3,46,Yes,2737.31,Yes
PAL-01860,60,Basic,20.31,6.6,No,4,Yes,No,Debit Card,50.2,57,Yes,1235.73,Yes
PAL-01861,7,Elite,80.85,6.7,No,1,Yes,No,Debit Card,53.3,19,No,489.56,Yes
PAL-01862,35,Elite,76.68,3.3,No,3,No,No,Debit Card,59.1,30,No,3036.64,Yes
PAL-01863,52,Core,40.81,1.6,Yes,0,No,Yes,Credit Card,34.5,18,No,2321.11,No
PAL-01864,34,Basic,23.11,10.0,No,1,No,No,Debit Card,51.9,47,No,1004.06,No
PAL-01865,54,Core,53.97,15.2,No,3,No,No,Debit Card,50.7,48,No,3567.72,No
PAL-01866,35,Basic,26.2,4.8,No,1,No,Yes,Debit Card,59.3,37,No,989.16,No
PAL-01867,2,Elite,79.74,10.7,No,3,No,No,Credit Card,57.3,26,No,163.23,No
PAL-01868,5,Elite,75.95,6.3,No,1,No,No,Debit Card,68.7,81,Yes,309.32,No
PAL-01869,44,Core,48.35,9.1,No,2,No,No,Credit Card,74.0,75,No,2555.64,No
PAL-01870,24,Core,51.21,10.3,No,1,No,Yes,Credit Card,47.6,94,Yes,3011.18,No
PAL-01871,52,Basic,20.36,11.9,No,1,No,No,Credit Card,25.1,49,No,1620.32,No
PAL-01872,56,Basic,23.68,6.6,No,1,No,No,Credit Card,22.5,99,No,1183.01,No
PAL-01873,11,Elite,80.43,2.6,No,2,No,No,Credit Card,67.5,27,Yes,582.03,Yes
PAL-01874,33,Basic,25.79,5.3,No,2,No,No,Credit Card,37.5,58,Yes,922.69,No
PAL-01875,42,Basic,28.58,10.4,No,0,Yes,No,Credit Card,47.4,52,No,1764.09,Yes
PAL-01876,24,Basic,21.66,6.5,No,3,No,No,Bank Draft,66.4,65,No,478.23,No
PAL-01877,53,Basic,31.11,1.4,No,1,No,No,Debit Card,55.1,16,No,1454.45,No
PAL-01878,12,Basic,26.37,12.7,Yes,3,No,No,Credit Card,82.9,7,No,391.97,Yes
PAL-01879,17,Basic,21.49,1.0,Yes,5,No,No,Credit Card,64.7,100,No,1042.6,No
PAL-01880,15,Basic,25.43,4.5,No,2,No,No,Credit Card,44.1,2,No,549.08,Yes
PAL-01881,11,Core,45.28,2.9,No,3,Yes,Yes,Credit Card,43.1,44,No,730.59,Yes
PAL-01882,49,Elite,74.68,1.9,Yes,0,No,No,Credit Card,65.0,50,No,2280.57,No
PAL-01883,50,Basic,22.82,16.3,No,0,No,No,Credit Card,47.4,40,No,1040.06,No
PAL-01884,39,Core,43.6,6.6,No,5,Yes,Yes,Credit Card,61.8,91,No,4434.76,No
PAL-01885,12,Core,41.36,5.7,No,2,Yes,No,Credit Card,77.2,56,No,487.09,Yes
PAL-01886,20,Core,49.7,7.2,No,1,Yes,No,Credit Card,34.8,20,Yes,1400.16,No
PAL-01887,7,Core,44.21,4.4,No,5,No,No,Credit Card,37.6,74,No,135.03,No
PAL-01888,54,Core,44.26,1.0,No,1,No,Yes,Bank Draft,31.5,35,No,2437.48,No
PAL-01889,31,Basic,20.29,13.4,No,2,Yes,No,Credit Card,32.6,18,No,292.98,No
PAL-01890,1,Elite,74.85,3.0,No,1,No,No,Credit Card,41.4,63,No,80.31,No
PAL-01891,56,Basic,24.51,9.9,No,1,No,Yes,Bank Draft,47.8,44,No,1240.76,No
PAL-01892,46,Core,49.2,2.6,Yes,1,No,No,Credit Card,45.0,72,No,3627.04,No
PAL-01893,40,Basic,24.59,9.9,No,1,No,No,Debit Card,54.6,53,No,826.89,Yes
PAL-01894,32,Core,47.98,0.7,No,1,No,No,Debit Card,48.1,36,No,1400.53,No
PAL-01895,4,Basic,25.83,7.0,Yes,0,No,No,Debit Card,65.1,68,No,60.33,No
PAL-01896,54,Basic,22.14,15.0,No,0,No,No,Debit Card,95.1,27,No,1099.19,Yes
PAL-01897,5,Basic,22.36,7.7,No,1,Yes,Yes,Credit Card,49.8,28,No,140.31,Yes
PAL-01898,53,Basic,27.81,2.3,No,2,No,Yes,Debit Card,45.1,1,No,548.52,Yes
PAL-01899,5,Core,43.94,6.3,No,3,No,No,Debit Card,40.5,13,Yes,378.34,No
PAL-01900,19,Core,45.32,0.9,No,1,No,Yes,Credit Card,29.1,2,No,802.57,No
PAL-01901,60,Core,45.91,3.9,Yes,1,Yes,No,Bank Draft,43.4,61,Yes,2652.41,No
PAL-01902,2,Core,45.05,14.3,Yes,0,No,No,Debit Card,53.7,39,No,62.89,No
PAL-01903,25,Basic,27.27,7.4,No,3,Yes,No,Debit Card,50.5,66,No,470.65,No
PAL-01904,53,Core,49.46,7.1,Yes,2,No,No,Credit Card,76.2,23,No,1413.38,No
PAL-01905,0,Core,46.88,13.3,No,0,No,No,Credit Card,58.5,6,No,0.0,Yes
PAL-01906,50,Core,43.56,4.4,Yes,3,No,No,Bank Draft,68.8,57,Yes,1468.92,No
PAL-01907,17,Elite,95.94,5.2,Yes,1,Yes,No,Credit Card,46.1,76,Yes,2202.62,No
PAL-01908,9,Basic,21.25,4.3,No,3,No,No,Credit Card,30.1,17,Yes,305.93,No
PAL-01909,58,Core,49.93,3.4,No,1,No,No,Bank Draft,63.2,5,No,2356.21,No
PAL-01910,32,Basic,19.98,4.0,No,5,No,No,Credit Card,64.3,28,No,528.34,No
PAL-01911,31,Basic,21.63,8.8,No,4,No,Yes,Debit Card,37.6,20,No,604.28,Yes
PAL-01912,22,Basic,28.35,9.5,No,1,No,No,Credit Card,24.7,50,No,431.11,Yes
PAL-01913,54,Basic,16.32,1.9,No,2,No,No,Debit Card,28.2,100,Yes,1084.28,No
PAL-01914,44,Core,42.38,14.1,No,1,No,No,Debit Card,65.9,88,Yes,1737.17,No
PAL-01915,43,Core,44.42,12.1,No,1,No,Yes,Credit Card,53.6,44,No,655.24,No
PAL-01916,53,Basic,23.23,5.8,No,3,No,No,Debit Card,50.2,96,No,1615.85,No
PAL-01917,21,Basic,27.76,4.5,No,3,No,No,Debit Card,62.1,42,No,281.59,No
PAL-01918,38,Basic,25.57,4.0,No,2,No,No,Debit Card,48.4,89,No,904.47,No
PAL-01919,6,Elite,70.16,5.7,No,2,No,Yes,Debit Card,28.1,41,Yes,390.39,No
PAL-01920,57,Elite,104.92,6.4,No,3,No,Yes,Credit Card,43.5,6,No,8091.91,No
PAL-01921,23,Basic,24.53,3.8,No,1,No,No,Credit Card,91.9,15,No,543.26,Yes
PAL-01922,3,Elite,69.11,3.9,Yes,5,Yes,No,Credit Card,69.3,34,Yes,433.14,No
PAL-01923,15,Basic,27.75,3.0,No,1,Yes,No,Debit Card,57.0,77,No,741.5,No
PAL-01924,24,Core,43.91,25.1,No,2,No,No,Credit Card,42.0,31,No,1064.71,No
PAL-01925,3,Core,43.26,5.0,No,2,No,Yes,Credit Card,58.4,42,No,310.26,Yes
PAL-01926,21,Basic,24.32,18.9,No,0,Yes,No,Bank Draft,67.1,0,No,351.97,Yes
PAL-01927,29,Basic,23.35,4.6,No,1,Yes,No,Credit Card,57.8,12,No,479.0,Yes
PAL-01928,15,Core,43.59,4.6,No,2,No,No,Credit Card,52.1,41,No,1524.8,No
PAL-01929,47,Core,48.65,4.8,No,3,No,No,Bank Draft,47.1,66,No,3267.21,Yes
PAL-01930,22,Basic,27.24,8.0,No,3,Yes,Yes,Credit Card,67.9,34,No,877.62,No
PAL-01931,55,Basic,30.73,9.5,No,1,No,Yes,Debit Card,52.4,73,No,2404.2,No
PAL-01932,7,Elite,73.32,13.2,No,1,No,No,Debit Card,49.2,29,No,748.19,No
PAL-01933,47,Basic,18.16,4.9,No,3,No,No,Credit Card,49.6,1,Yes,908.82,No
PAL-01934,30,Basic,22.64,9.9,Yes,3,No,No,Credit Card,43.9,78,Yes,450.15,No
PAL-01935,48,Core,45.11,3.3,No,2,No,No,Credit Card,54.8,78,No,1140.63,Yes
PAL-01936,19,Core,51.68,14.5,Yes,3,No,No,Debit Card,27.4,43,No,810.2,No
PAL-01937,50,Core,42.83,2.6,No,2,No,Yes,Credit Card,43.8,21,Yes,2367.16,No
PAL-01938,35,Basic,24.07,2.8,No,1,No,Yes,Credit Card,41.5,81,No,1452.21,No
PAL-01939,16,Basic,23.3,6.1,Yes,4,No,No,Debit Card,62.2,44,No,529.16,No
PAL-01940,26,Elite,69.87,7.6,Yes,2,Yes,Yes,Debit Card,57.5,1,Yes,1009.82,No
PAL-01941,10,Elite,76.85,4.8,No,2,No,No,Credit Card,86.0,53,No,1443.79,No
PAL-01942,0,Basic,25.17,6.8,No,1,No,No,Bank Draft,48.6,57,No,90.87,Yes
PAL-01943,24,Core,42.5,6.5,No,1,No,Yes,Bank Draft,62.5,22,Yes,776.96,No
PAL-01944,32,Core,39.69,4.0,No,5,No,Yes,Credit Card,24.2,60,No,1464.39,No
PAL-01945,43,Basic,24.93,8.5,No,2,Yes,Yes,Credit Card,51.7,58,No,866.42,No
PAL-01946,33,Core,39.68,7.9,Yes,2,No,No,Credit Card,43.3,93,No,811.22,No
PAL-01947,17,Basic,21.33,9.3,No,2,No,No,Bank Draft,34.5,71,No,354.9,No
PAL-01948,51,Basic,26.71,14.6,No,1,No,Yes,Credit Card,55.0,83,No,691.59,No
PAL-01949,60,Basic,24.63,17.3,No,1,No,No,Credit Card,76.3,87,No,1589.13,No
PAL-01950,17,Core,41.83,8.8,No,2,No,Yes,Credit Card,57.0,97,No,844.41,No
PAL-01951,39,Core,41.66,6.7,Yes,3,No,No,Credit Card,31.8,60,No,1116.54,No
PAL-01952,45,Elite,60.0,9.4,No,0,No,No,Debit Card,23.8,72,No,3841.59,No
PAL-01953,2,Core,42.59,8.3,No,2,No,Yes,Debit Card,54.6,2,No,55.02,No
PAL-01954,53,Core,45.5,2.1,No,3,Yes,No,Bank Draft,43.5,90,No,1468.37,Yes
PAL-01955,47,Core,41.65,1.9,No,0,No,No,Credit Card,33.6,49,Yes,2796.0,No
PAL-01956,42,Basic,28.74,10.0,No,2,No,No,Debit Card,61.0,80,No,1373.4,No
PAL-01957,8,Core,51.5,10.9,No,2,No,No,Bank Draft,70.2,20,No,240.04,Yes
PAL-01958,6,Elite,87.84,1.9,No,3,No,No,Credit Card,29.7,0,No,430.49,No
PAL-01959,35,Basic,28.19,3.4,No,4,Yes,No,Debit Card,65.8,32,No,804.12,No
PAL-01960,25,Elite,73.37,11.2,Yes,2,No,No,Credit Card,42.2,4,No,1433.59,No
PAL-01961,3,Basic,24.35,6.1,No,2,No,Yes,Credit Card,50.5,4,No,45.08,No
PAL-01962,24,Basic,26.58,7.1,No,0,No,No,Credit Card,66.6,57,No,606.86,No
PAL-01963,7,Basic,18.1,1.7,No,4,No,Yes,Credit Card,40.3,47,No,194.61,No
PAL-01964,15,Elite,82.51,9.8,Yes,0,No,No,Bank Draft,50.5,94,No,1066.34,No
PAL-01965,35,Core,44.48,1.8,No,5,No,No,Credit Card,38.3,93,No,4634.27,No
PAL-01966,20,Core,48.12,9.7,No,0,Yes,No,Debit Card,56.6,4,No,1340.41,No
PAL-01967,3,Basic,18.61,16.2,No,2,No,No,Debit Card,58.3,74,No,137.08,Yes
PAL-01968,42,Elite,93.79,17.6,Yes,2,Yes,No,Credit Card,31.6,72,No,2576.53,No
PAL-01969,0,Core,41.39,10.2,No,2,No,No,Credit Card,40.4,33,No,0.0,Yes
PAL-01970,23,Basic,28.26,1.8,No,2,Yes,No,Credit Card,71.7,50,No,263.13,No
PAL-01971,4,Core,43.33,9.5,No,3,No,No,Credit Card,60.3,80,No,406.02,No
PAL-01972,12,Basic,24.58,5.2,Yes,0,Yes,No,Credit Card,54.7,47,No,394.34,No
PAL-01973,49,Core,46.1,1.9,No,0,No,Yes,Debit Card,65.7,74,No,2101.84,No
PAL-01974,48,Basic,28.8,7.3,No,2,No,Yes,Bank Draft,40.7,94,No,1999.46,Yes
PAL-01975,36,Basic,28.28,13.1,No,1,No,No,Debit Card,46.9,39,No,2056.97,No
PAL-01976,23,Elite,75.8,0.9,No,2,No,No,Credit Card,39.3,15,No,1229.46,No
PAL-01977,21,Basic,20.39,3.8,No,1,No,No,Credit Card,30.6,35,No,504.32,Yes
PAL-01978,25,Basic,26.95,15.3,No,0,No,No,Credit Card,41.6,88,Yes,1611.4,No
PAL-01979,33,Basic,22.64,4.9,No,4,Yes,No,Credit Card,51.1,9,No,336.74,Yes
PAL-01980,5,Basic,24.08,5.1,No,0,Yes,No,Debit Card,60.0,31,No,0.0,Yes
PAL-01981,24,Basic,21.16,3.8,No,3,No,No,Credit Card,68.9,65,No,630.51,Yes
PAL-01982,48,Core,46.56,1.0,No,0,No,No,Credit Card,53.2,16,No,1496.32,No
PAL-01983,28,Core,48.43,1.8,No,0,No,No,Debit Card,60.5,13,No,1084.79,No
PAL-01984,5,Basic,27.97,12.0,No,2,No,Yes,Debit Card,64.7,53,No,143.17,Yes
PAL-01985,26,Elite,83.09,3.7,Yes,3,No,Yes,Credit Card,65.4,19,No,4106.72,No
PAL-01986,34,Basic,26.46,5.1,Yes,2,No,No,Credit Card,43.4,40,No,1638.59,No
PAL-01987,39,Basic,23.18,3.8,No,1,Yes,No,Credit Card,42.4,1,No,666.78,Yes
PAL-01988,46,Basic,22.65,4.5,No,4,Yes,Yes,Bank Draft,52.3,27,No,896.26,No
PAL-01989,10,Core,39.69,9.5,No,2,No,No,Credit Card,80.9,11,No,298.59,No
PAL-01990,7,Basic,27.31,18.5,No,0,No,No,Bank Draft,64.9,97,No,396.41,No
PAL-01991,33,Elite,72.65,15.7,Yes,2,No,No,Credit Card,46.2,68,No,2923.94,No
PAL-01992,18,Basic,22.63,7.0,No,3,No,No,Credit Card,52.2,14,No,400.71,Yes
PAL-01993,59,Core,55.0,11.4,No,1,Yes,No,Credit Card,55.9,42,Yes,3316.48,No
PAL-01994,60,Basic,23.16,13.5,No,0,No,No,Debit Card,34.9,18,No,1335.6,No
PAL-01995,33,Elite,86.62,12.1,No,2,No,No,Credit Card,41.4,29,No,2304.14,Yes
PAL-01996,27,Core,51.29,2.5,No,1,No,No,Debit Card,58.4,87,No,1229.96,Yes
PAL-01997,31,Basic,22.79,7.1,No,1,No,No,Debit Card,62.1,98,No,498.64,No
PAL-01998,35,Basic,22.76,9.6,Yes,2,No,No,Credit Card,50.0,13,No,1050.82,No
PAL-01999,56,Core,45.8,3.3,Yes,1,Yes,No,Credit Card,45.6,33,No,1581.66,No
PAL-02000,52,Basic,27.03,2.9,No,3,No,No,Credit Card,57.2,50,No,1657.14,No
PAL-02001,0,Basic,25.67,8.0,No,3,No,No,Credit Card,38.1,55,Yes,0.0,No
PAL-02002,54,Basic,23.3,7.4,No,2,No,No,Credit Card,39.3,55,No,1755.5,No
PAL-02003,14,Core,46.28,13.3,No,1,Yes,No,Credit Card,92.7,50,No,462.83,Yes
PAL-02004,20,Basic,21.83,1.5,No,4,Yes,No,Bank Draft,41.1,15,No,422.11,No
PAL-02005,28,Core,45.77,14.7,Yes,3,No,No,Bank Draft,64.2,69,No,1229.23,No
PAL-02006,51,Core,41.08,4.6,No,2,No,No,Credit Card,46.6,68,No,1722.35,No
PAL-02007,56,Basic,24.93,2.2,No,2,No,No,Credit Card,60.6,57,Yes,4292.92,No
PAL-02008,19,Core,39.46,9.2,No,1,Yes,No,Credit Card,65.1,95,No,599.11,No
PAL-02009,38,Core,40.32,5.4,No,1,No,No,Debit Card,30.1,72,No,1446.56,No
PAL-02010,49,Core,39.82,11.6,No,2,Yes,Yes,Bank Draft,50.8,34,No,1021.66,No
PAL-02011,60,Core,51.65,6.2,No,7,No,No,Credit Card,35.3,56,No,7181.91,No
PAL-02012,48,Core,42.96,2.7,No,2,No,No,Bank Draft,39.0,56,No,1911.29,No
PAL-02013,58,Core,49.33,2.3,No,1,No,No,Credit Card,71.2,34,Yes,1643.52,No
PAL-02014,35,Basic,24.18,1.2,No,4,No,No,Credit Card,40.8,80,Yes,1799.9,Yes
PAL-02015,4,Elite,82.75,8.1,No,1,No,No,Credit Card,41.9,23,No,431.0,No
PAL-02016,39,Elite,69.93,1.9,Yes,4,Yes,No,Debit Card,60.9,18,No,2637.69,No
PAL-02017,41,Elite,90.84,5.3,No,1,Yes,No,Debit Card,92.6,47,No,3712.33,No
PAL-02018,34,Basic,27.32,5.8,No,5,Yes,No,Credit Card,45.9,36,No,922.26,Yes
PAL-02019,14,Core,43.95,7.9,No,2,No,Yes,Debit Card,41.2,47,No,987.06,No
PAL-02020,6,Elite,79.11,4.6,No,4,Yes,Yes,Debit Card,49.5,37,No,799.08,No
PAL-02021,3,Elite,78.62,2.6,Yes,1,No,No,Bank Draft,62.0,84,No,38.68,No
PAL-02022,26,Basic,22.81,4.6,No,2,No,No,Credit Card,66.5,16,No,490.06,No
PAL-02023,27,Elite,85.49,6.3,Yes,3,No,No,Debit Card,34.1,37,No,2503.96,No
PAL-02024,7,Core,44.43,12.8,No,2,No,No,Debit Card,76.7,67,No,251.96,No
PAL-02025,24,Basic,26.28,14.9,No,2,No,No,Debit Card,60.1,15,No,378.65,No
PAL-02026,3,Elite,88.22,12.1,Yes,4,No,Yes,Bank Draft,40.8,73,No,392.99,No
PAL-02027,15,Basic,24.22,7.5,No,0,Yes,No,Credit Card,48.7,19,No,881.84,No
PAL-02028,30,Basic,25.86,4.5,No,0,No,No,Credit Card,58.6,49,No,820.48,Yes
PAL-02029,13,Elite,71.71,6.8,No,3,No,No,Credit Card,52.1,46,No,806.66,No
PAL-02030,16,Core,43.97,9.8,No,2,No,No,Debit Card,49.9,45,No,331.79,No
PAL-02031,3,Basic,29.86,6.1,No,4,No,No,Debit Card,81.1,25,No,187.05,No
PAL-02032,21,Core,42.61,8.2,No,2,No,Yes,Bank Draft,59.4,33,No,1040.33,No
PAL-02033,55,Basic,24.2,6.5,No,3,No,No,Debit Card,45.6,86,No,1538.45,Yes
PAL-02034,38,Core,51.92,4.4,No,2,No,No,Debit Card,47.1,36,No,2190.41,No
PAL-02035,9,Basic,31.51,5.9,No,0,Yes,No,Credit Card,76.2,29,No,521.69,No
PAL-02036,28,Core,45.45,2.7,Yes,3,No,No,Debit Card,57.0,67,No,1235.4,No
PAL-02037,56,Basic,24.34,5.6,No,3,Yes,No,Credit Card,37.0,80,No,1726.45,No
PAL-02038,34,Core,50.53,8.9,Yes,2,No,No,Credit Card,48.7,67,No,1583.17,No
PAL-02039,31,Core,45.85,9.2,No,5,Yes,No,Debit Card,51.6,84,No,1142.7,No
PAL-02040,41,Core,50.6,17.7,No,2,No,No,Debit Card,37.6,70,No,1453.79,No
PAL-02041,57,Core,45.31,5.3,No,1,Yes,No,Debit Card,75.0,90,No,1497.55,No
PAL-02042,40,Core,43.86,5.0,Yes,2,No,No,Bank Draft,34.5,61,Yes,1001.94,No
PAL-02043,40,Elite,87.42,6.5,Yes,3,No,No,Credit Card,75.1,79,No,7178.52,No
PAL-02044,42,Core,39.06,10.7,No,3,No,No,Credit Card,35.5,57,No,2592.17,No
PAL-02045,49,Core,47.91,15.3,No,2,No,No,Debit Card,56.2,39,No,1951.06,No
PAL-02046,27,Basic,21.86,14.7,No,1,No,No,Debit Card,69.4,100,No,620.41,No
PAL-02047,6,Elite,80.3,3.2,No,3,No,No,Debit Card,50.0,79,No,448.97,No
PAL-02048,43,Elite,78.02,8.0,No,1,No,No,Bank Draft,40.5,39,Yes,4384.15,No
