viewer_id,months_subscribed,plan_level,monthly_rate,devices_registered,weekly_watch_hours,autoplay_next_episode,payment_method,binge_sessions_per_month,signup_channel,num_profiles,days_since_last_watch,parental_controls_enabled,projected_lifetime_value,subscription_lapsed
SOL-02712,7,Ad-Lite,7.64,3,13.8,No,PayPal,6,App Store,4,6,No,188.63,Yes
SOL-02713,24,Ad-Lite,7.13,1,33.2,Yes,Credit Card,5,App Store,1,15,No,114.56,Yes
SOL-02714,10,Ad-Lite,5.89,1,12.9,Yes,Mobile Carrier Billing,6,Partner Bundle,1,8,No,83.08,No
SOL-02715,24,Standard,14.52,3,8.7,No,Gift Card,7,Partner Bundle,1,1,No,445.51,No
SOL-02716,5,Standard,11.0,3,2.1,Yes,Credit Card,4,Web,3,23,No,121.22,No
SOL-02717,10,Ad-Lite,5.08,3,1.0,Yes,Mobile Carrier Billing,4,App Store,3,4,Yes,126.48,Yes
SOL-02718,2,Ad-Lite,7.15,2,4.2,Yes,PayPal,4,App Store,2,1,No,0.0,Yes
SOL-02719,7,Ad-Lite,5.33,1,13.8,Yes,Credit Card,3,App Store,2,7,Yes,0.0,Yes
SOL-02720,6,Ultra,18.0,2,4.4,Yes,Gift Card,5,App Store,2,3,No,47.35,No
SOL-02721,17,Ultra,15.93,4,9.9,No,PayPal,7,App Store,1,12,No,250.08,No
SOL-02722,4,Ad-Lite,5.62,3,4.2,No,Credit Card,3,Web,2,3,No,20.6,Yes
SOL-02723,9,Ultra,18.98,3,2.7,Yes,Credit Card,6,Web,3,6,No,164.26,No
SOL-02724,20,Standard,12.35,3,12.6,Yes,Credit Card,3,Web,2,18,No,360.54,Yes
SOL-02725,8,Ad-Lite,5.97,3,11.3,Yes,Mobile Carrier Billing,2,App Store,1,5,Yes,173.88,Yes
SOL-02726,29,Ad-Lite,5.28,1,7.6,Yes,Credit Card,1,App Store,3,4,Yes,152.07,Yes
SOL-02727,8,Standard,12.34,2,6.1,Yes,Mobile Carrier Billing,4,App Store,3,16,No,161.3,Yes
SOL-02728,17,Ad-Lite,7.5,1,1.2,No,Credit Card,3,App Store,2,27,No,414.17,Yes
SOL-02729,32,Standard,13.65,2,7.6,Yes,Credit Card,7,Partner Bundle,2,17,No,506.0,No
SOL-02730,8,Ad-Lite,5.89,1,2.0,No,PayPal,3,Partner Bundle,3,4,No,61.47,Yes
SOL-02731,34,Ad-Lite,5.39,2,24.2,No,Credit Card,4,App Store,1,6,Yes,305.38,No
SOL-02732,23,Standard,10.8,2,8.8,Yes,Credit Card,2,App Store,1,15,Yes,265.94,No
SOL-02733,22,Standard,12.01,3,19.8,Yes,PayPal,4,Partner Bundle,2,12,No,90.41,Yes
SOL-02734,15,Ad-Lite,7.1,1,10.9,Yes,PayPal,2,App Store,1,8,No,86.0,No
SOL-02735,20,Ad-Lite,5.87,2,5.7,No,Gift Card,4,App Store,4,1,No,68.23,Yes
SOL-02736,9,Standard,13.1,2,10.4,Yes,PayPal,5,Web,3,6,Yes,20.32,No
SOL-02737,19,Standard,12.83,1,8.6,Yes,Mobile Carrier Billing,2,App Store,2,5,Yes,151.11,No
SOL-02738,8,Ad-Lite,5.43,2,1.6,Yes,PayPal,1,Web,2,23,No,0.0,Yes
SOL-02739,4,Ultra,18.11,1,5.8,No,PayPal,2,App Store,2,4,No,67.48,No
SOL-02740,6,Ad-Lite,5.6,2,5.1,Yes,Mobile Carrier Billing,1,App Store,3,8,Yes,132.66,No
SOL-02741,4,Ad-Lite,6.16,1,5.2,Yes,PayPal,3,Web,3,2,No,75.02,Yes
SOL-02742,6,Ultra,17.33,2,3.1,Yes,PayPal,3,Web,1,8,No,180.88,No
SOL-02743,18,Ad-Lite,6.78,1,14.3,Yes,Mobile Carrier Billing,3,Partner Bundle,3,14,Yes,215.26,No
SOL-02744,21,Ad-Lite,7.71,1,11.1,No,Mobile Carrier Billing,4,App Store,3,17,Yes,212.97,No
SOL-02745,4,Standard,11.98,3,9.6,No,Credit Card,1,App Store,4,4,No,132.14,No
SOL-02746,16,Ad-Lite,7.0,2,5.6,No,Credit Card,3,App Store,2,10,No,261.14,Yes
SOL-02747,12,Standard,12.01,2,1.3,No,Credit Card,9,App Store,2,7,No,146.2,No
SOL-02748,11,Standard,10.3,1,3.6,No,PayPal,5,Partner Bundle,1,12,Yes,160.61,Yes
SOL-02749,15,Standard,13.15,1,8.6,No,Credit Card,2,Web,2,8,No,286.67,Yes
SOL-02750,23,Standard,12.38,2,19.2,Yes,Credit Card,4,Web,1,17,No,336.08,Yes
SOL-02751,13,Standard,10.91,2,2.1,Yes,Credit Card,4,App Store,2,1,No,54.63,No
SOL-02752,12,Ultra,15.47,2,11.4,Yes,PayPal,3,Web,1,12,No,124.64,No
SOL-02753,24,Standard,10.48,3,11.7,Yes,Mobile Carrier Billing,2,Web,1,16,No,367.37,Yes
SOL-02754,24,Ad-Lite,6.21,4,1.9,Yes,Mobile Carrier Billing,5,Web,3,9,No,175.3,Yes
SOL-02755,15,Ad-Lite,6.97,3,5.9,No,Credit Card,1,Partner Bundle,2,9,Yes,133.72,Yes
SOL-02756,3,Standard,12.42,2,3.0,No,Mobile Carrier Billing,4,App Store,3,6,No,30.87,No
SOL-02757,13,Ad-Lite,6.79,2,7.7,Yes,Credit Card,0,Web,2,17,No,69.4,Yes
SOL-02758,13,Standard,12.81,1,9.5,Yes,Credit Card,3,Web,2,3,No,50.52,No
SOL-02759,21,Ad-Lite,6.09,4,8.0,No,Mobile Carrier Billing,2,App Store,2,5,Yes,0.0,Yes
SOL-02760,6,Ultra,17.75,4,2.2,Yes,PayPal,3,Web,2,3,No,42.51,No
SOL-02761,11,Ad-Lite,5.41,3,6.1,No,Gift Card,1,App Store,1,4,No,116.39,No
SOL-02762,29,Ultra,15.09,1,8.9,No,Credit Card,3,Web,1,6,No,404.45,No
SOL-02763,9,Ad-Lite,5.75,3,5.8,No,Credit Card,2,App Store,5,27,Yes,83.52,Yes
SOL-02764,10,Standard,10.92,2,2.3,No,Gift Card,2,App Store,2,14,No,144.6,No
SOL-02765,2,Ultra,17.38,5,16.5,No,Credit Card,0,App Store,1,12,No,0.0,No
SOL-02766,20,Standard,11.2,3,6.7,No,PayPal,5,Web,2,6,No,284.09,No
SOL-02767,24,Standard,11.13,5,2.0,Yes,Credit Card,4,App Store,3,2,No,318.23,No
SOL-02768,13,Standard,11.38,2,19.0,No,Mobile Carrier Billing,3,App Store,4,14,No,173.1,No
SOL-02769,7,Ad-Lite,6.19,5,3.1,Yes,PayPal,4,Web,2,9,No,73.64,Yes
SOL-02770,5,Ad-Lite,6.33,2,9.2,Yes,PayPal,3,Web,1,3,No,56.85,No
SOL-02771,9,Ad-Lite,6.41,2,9.9,Yes,Mobile Carrier Billing,3,App Store,2,6,No,170.33,Yes
SOL-02772,9,Ad-Lite,4.03,2,19.6,Yes,PayPal,2,App Store,2,4,No,5.53,No
SOL-02773,2,Ultra,14.38,4,7.0,Yes,PayPal,4,App Store,3,2,No,0.0,No
SOL-02774,11,Ad-Lite,6.14,4,2.5,Yes,Credit Card,6,App Store,1,18,Yes,94.25,No
SOL-02775,27,Ad-Lite,6.94,1,7.3,Yes,Credit Card,2,App Store,1,6,No,148.58,Yes
SOL-02776,7,Ad-Lite,6.8,2,3.3,No,PayPal,4,App Store,2,4,No,110.91,Yes
SOL-02777,8,Ultra,18.41,3,11.2,Yes,Credit Card,1,App Store,3,27,No,218.19,No
SOL-02778,4,Ad-Lite,4.91,3,9.0,No,Credit Card,5,App Store,1,20,No,55.11,Yes
SOL-02779,26,Ad-Lite,6.41,2,5.4,No,Credit Card,2,Web,2,12,No,163.14,No
SOL-02780,15,Standard,12.79,2,13.4,Yes,Credit Card,5,App Store,1,28,Yes,393.03,No
SOL-02781,14,Ad-Lite,6.34,3,4.0,Yes,Gift Card,5,App Store,3,10,No,323.51,Yes
SOL-02782,10,Ultra,18.99,2,8.6,Yes,Gift Card,2,App Store,3,16,No,312.6,No
SOL-02783,34,Ad-Lite,5.93,4,5.0,No,PayPal,7,Web,2,16,No,198.85,No
SOL-02784,12,Ad-Lite,6.06,1,4.5,Yes,Credit Card,4,Partner Bundle,1,12,No,193.41,Yes
SOL-02785,9,Ad-Lite,6.63,3,4.8,Yes,Mobile Carrier Billing,5,Web,2,4,No,42.39,No
SOL-02786,30,Ad-Lite,4.63,2,3.7,Yes,PayPal,3,App Store,1,4,No,87.77,Yes
SOL-02787,18,Standard,12.83,4,4.0,Yes,Credit Card,2,App Store,1,6,Yes,303.7,No
SOL-02788,24,Ad-Lite,6.38,1,1.7,No,Credit Card,3,Partner Bundle,2,8,Yes,199.86,No
SOL-02789,16,Ad-Lite,6.03,2,6.9,No,Mobile Carrier Billing,3,Web,2,15,No,140.2,Yes
SOL-02790,21,Ad-Lite,6.53,2,3.6,Yes,PayPal,6,App Store,1,4,No,118.04,Yes
SOL-02791,12,Ad-Lite,5.74,3,5.9,Yes,Credit Card,5,Web,1,3,Yes,217.73,Yes
SOL-02792,8,Ad-Lite,5.73,3,7.2,Yes,Credit Card,6,App Store,3,3,No,0.0,Yes
SOL-02793,9,Ad-Lite,5.82,2,3.4,Yes,PayPal,7,Partner Bundle,1,3,No,32.51,No
SOL-02794,1,Standard,11.58,4,8.5,Yes,Mobile Carrier Billing,5,Web,3,8,No,33.71,Yes
SOL-02795,23,Ultra,15.96,1,4.2,No,Credit Card,3,Partner Bundle,1,20,No,258.83,Yes
SOL-02796,20,Standard,11.93,2,13.1,No,PayPal,3,Partner Bundle,1,22,No,355.13,No
SOL-02797,5,Standard,10.9,1,1.3,Yes,Mobile Carrier Billing,2,Web,2,16,No,44.16,Yes
SOL-02798,3,Ad-Lite,5.2,1,1.8,No,Gift Card,10,Partner Bundle,2,4,No,0.0,Yes
SOL-02799,16,Ad-Lite,5.67,3,8.3,Yes,PayPal,7,App Store,2,8,No,168.48,Yes
SOL-02800,22,Standard,12.38,4,8.9,Yes,Mobile Carrier Billing,5,Partner Bundle,2,7,Yes,284.05,No
SOL-02801,26,Ultra,18.58,2,6.4,Yes,Mobile Carrier Billing,0,App Store,1,2,No,465.03,No
SOL-02802,9,Ultra,15.09,3,22.0,No,Credit Card,3,App Store,2,18,Yes,182.0,No
SOL-02803,8,Ad-Lite,6.05,3,7.8,Yes,Credit Card,2,App Store,2,9,No,56.66,Yes
SOL-02804,4,Standard,12.09,1,6.0,Yes,Credit Card,2,App Store,1,4,No,39.79,No
SOL-02805,1,Ad-Lite,6.18,2,3.5,No,Gift Card,2,App Store,1,2,No,28.85,No
SOL-02806,26,Ad-Lite,4.72,3,15.7,Yes,Mobile Carrier Billing,3,Web,1,8,No,193.66,Yes
SOL-02807,11,Ad-Lite,4.8,4,4.3,No,PayPal,7,App Store,1,3,No,44.01,Yes
SOL-02808,17,Standard,11.17,2,1.9,No,Credit Card,4,App Store,1,4,No,445.39,No
SOL-02809,16,Standard,13.61,3,7.1,No,Credit Card,1,Partner Bundle,1,12,No,241.6,No
SOL-02810,5,Standard,13.14,2,10.6,No,Mobile Carrier Billing,2,App Store,2,8,No,53.33,No
SOL-02811,18,Standard,11.32,3,10.0,No,Mobile Carrier Billing,2,Web,4,1,Yes,231.82,No
SOL-02812,12,Standard,12.55,2,6.0,No,Credit Card,2,Partner Bundle,3,35,No,153.39,No
SOL-02813,41,Standard,13.92,5,7.9,No,Credit Card,1,App Store,4,9,Yes,443.55,No
SOL-02814,4,Ad-Lite,6.32,2,4.2,No,Gift Card,3,App Store,3,6,Yes,36.01,Yes
SOL-02815,14,Ultra,16.61,3,3.9,Yes,PayPal,7,App Store,3,10,Yes,204.62,No
SOL-02816,9,Standard,13.06,1,2.2,Yes,Mobile Carrier Billing,3,Partner Bundle,2,4,No,261.98,Yes
SOL-02817,16,Standard,12.21,1,3.4,Yes,Mobile Carrier Billing,5,Web,2,7,No,156.15,No
SOL-02818,14,Ad-Lite,5.62,3,2.2,Yes,Mobile Carrier Billing,2,Partner Bundle,2,10,No,14.09,No
SOL-02819,11,Standard,12.41,5,12.7,Yes,PayPal,3,Partner Bundle,1,4,No,123.18,No
SOL-02820,15,Standard,12.32,4,12.8,No,PayPal,2,Web,2,8,No,604.33,No
SOL-02821,18,Standard,12.8,2,16.3,No,Credit Card,2,App Store,2,14,No,292.3,No
SOL-02822,11,Ad-Lite,6.44,2,4.0,No,Credit Card,1,App Store,2,9,No,90.59,Yes
SOL-02823,9,Ad-Lite,5.34,1,1.6,No,Credit Card,6,Web,2,6,No,113.83,Yes
SOL-02824,24,Standard,12.67,2,6.8,No,Mobile Carrier Billing,1,Partner Bundle,2,13,No,214.11,No
SOL-02825,7,Ad-Lite,7.54,4,9.3,Yes,Credit Card,2,App Store,2,7,No,145.72,Yes
SOL-02826,21,Ad-Lite,6.59,1,15.0,Yes,Gift Card,5,App Store,1,6,No,195.35,Yes
SOL-02827,11,Ad-Lite,7.0,1,10.7,Yes,PayPal,4,Web,1,6,No,26.13,Yes
SOL-02828,13,Ad-Lite,5.85,3,8.3,Yes,PayPal,4,Partner Bundle,3,1,No,106.29,No
SOL-02829,9,Ad-Lite,5.83,2,36.4,Yes,Credit Card,2,Partner Bundle,2,5,No,124.88,Yes
SOL-02830,18,Ad-Lite,6.79,3,12.5,No,Credit Card,3,Web,2,13,Yes,132.67,Yes
SOL-02831,14,Ultra,17.55,1,4.4,No,Credit Card,1,Web,1,10,No,337.41,No
SOL-02832,6,Ad-Lite,5.24,2,1.8,Yes,Credit Card,2,Partner Bundle,1,2,No,17.63,Yes
SOL-02833,28,Standard,10.39,2,6.2,No,Mobile Carrier Billing,4,Web,2,2,No,405.85,No
SOL-02834,24,Ad-Lite,6.23,4,0.8,No,Credit Card,3,App Store,2,0,No,58.12,No
SOL-02835,18,Ultra,17.21,2,4.6,No,Gift Card,3,App Store,2,11,No,132.74,No
SOL-02836,16,Standard,13.74,3,6.7,No,Credit Card,2,App Store,2,16,No,510.16,No
SOL-02837,1,Ad-Lite,6.53,1,3.1,Yes,Mobile Carrier Billing,4,Partner Bundle,2,6,Yes,0.41,Yes
SOL-02838,10,Ultra,16.69,2,15.9,Yes,Gift Card,3,Partner Bundle,4,34,No,405.86,Yes
SOL-02839,25,Ad-Lite,4.81,1,10.5,No,Mobile Carrier Billing,3,Partner Bundle,3,1,No,119.22,Yes
SOL-02840,11,Ad-Lite,5.81,2,7.6,Yes,Mobile Carrier Billing,2,App Store,3,5,No,105.85,Yes
SOL-02841,21,Standard,11.17,1,8.7,Yes,Credit Card,3,Partner Bundle,1,10,No,29.84,No
SOL-02842,20,Ad-Lite,6.04,1,6.6,Yes,PayPal,3,Web,4,5,No,278.97,No
SOL-02843,11,Ad-Lite,6.7,2,7.3,No,PayPal,2,Partner Bundle,2,4,No,122.29,No
SOL-02844,3,Standard,10.8,3,8.3,Yes,Credit Card,7,Partner Bundle,2,10,No,93.95,Yes
SOL-02845,17,Ad-Lite,5.07,1,10.0,Yes,Mobile Carrier Billing,8,App Store,1,10,No,231.14,Yes
SOL-02846,12,Standard,12.57,2,6.1,Yes,PayPal,1,Partner Bundle,1,2,No,169.16,No
SOL-02847,10,Standard,11.07,2,9.3,Yes,Mobile Carrier Billing,4,Web,1,6,No,92.6,No
SOL-02848,7,Standard,11.99,1,1.7,Yes,Credit Card,3,Web,1,4,Yes,60.25,Yes
SOL-02849,3,Standard,11.44,1,4.7,No,Mobile Carrier Billing,4,App Store,2,3,No,127.66,Yes
SOL-02850,19,Standard,13.45,2,2.3,Yes,Credit Card,0,Web,3,20,No,252.83,No
SOL-02851,26,Standard,10.82,3,6.5,No,Credit Card,4,App Store,3,10,No,346.14,Yes
SOL-02852,26,Standard,12.45,5,14.8,Yes,PayPal,3,App Store,1,10,No,556.63,No
SOL-02853,4,Ultra,17.8,5,8.2,Yes,Credit Card,3,Web,1,10,No,187.13,No
SOL-02854,21,Ultra,18.09,4,1.9,No,Gift Card,2,Web,2,13,Yes,730.39,No
SOL-02855,33,Ultra,16.99,2,10.6,Yes,PayPal,4,Web,1,3,No,314.15,No
SOL-02856,15,Ultra,16.63,2,4.6,Yes,Mobile Carrier Billing,8,Web,2,3,No,259.17,No
SOL-02857,6,Ad-Lite,5.66,2,2.0,No,Mobile Carrier Billing,7,App Store,4,1,No,33.44,Yes
SOL-02858,35,Ad-Lite,6.22,4,6.6,No,Credit Card,3,Web,2,12,Yes,117.21,No
SOL-02859,13,Ad-Lite,6.9,1,6.8,No,Credit Card,1,Web,3,24,No,39.54,Yes
SOL-02860,29,Ad-Lite,6.81,1,15.1,Yes,Gift Card,4,App Store,2,10,Yes,252.44,Yes
SOL-02861,4,Ad-Lite,6.76,1,11.0,Yes,Credit Card,3,Web,1,11,No,34.81,No
SOL-02862,30,Ad-Lite,6.63,3,6.5,Yes,PayPal,0,Partner Bundle,4,15,No,323.71,Yes
SOL-02863,5,Standard,11.73,4,16.2,No,Credit Card,3,Web,2,1,Yes,164.26,Yes
SOL-02864,11,Ad-Lite,5.66,1,11.2,No,PayPal,2,App Store,3,5,Yes,66.52,No
SOL-02865,21,Ultra,15.58,1,4.9,Yes,Credit Card,4,Web,1,9,Yes,326.22,No
SOL-02866,2,Standard,11.26,2,8.9,Yes,Mobile Carrier Billing,4,App Store,2,23,No,0.0,Yes
SOL-02867,12,Ad-Lite,4.98,3,1.9,No,Mobile Carrier Billing,3,Partner Bundle,3,2,No,151.42,Yes
SOL-02868,6,Standard,14.24,2,10.7,No,Credit Card,3,App Store,2,6,No,234.47,No
SOL-02869,20,Ad-Lite,5.35,3,18.7,Yes,Credit Card,4,App Store,3,7,No,87.75,No
SOL-02870,3,Ad-Lite,6.49,2,3.4,Yes,Credit Card,3,App Store,2,27,Yes,68.73,Yes
SOL-02871,15,Ad-Lite,4.69,2,3.4,Yes,Credit Card,4,Partner Bundle,2,3,No,135.63,Yes
SOL-02872,7,Ad-Lite,7.47,2,12.6,Yes,PayPal,4,Web,1,5,Yes,61.43,No
SOL-02873,7,Standard,11.27,2,4.4,Yes,Credit Card,5,Web,2,9,No,37.11,No
SOL-02874,22,Ultra,16.63,3,7.7,Yes,Mobile Carrier Billing,3,Web,1,3,No,160.36,No
SOL-02875,14,Ad-Lite,4.53,2,8.8,Yes,Mobile Carrier Billing,4,Web,1,5,No,33.02,Yes
SOL-02876,6,Standard,10.22,4,9.2,No,Credit Card,3,App Store,3,16,No,40.57,Yes
SOL-02877,6,Ad-Lite,5.09,4,3.0,No,Gift Card,4,App Store,2,2,No,180.69,Yes
SOL-02878,5,Standard,12.22,2,5.7,Yes,PayPal,8,Partner Bundle,1,4,No,184.88,No
SOL-02879,21,Ad-Lite,6.0,3,12.9,Yes,Credit Card,5,Partner Bundle,2,21,No,144.09,No
SOL-02880,13,Ad-Lite,5.59,1,17.0,No,Mobile Carrier Billing,3,App Store,2,6,No,81.03,Yes
SOL-02881,17,Standard,11.17,3,3.4,Yes,Mobile Carrier Billing,5,App Store,2,6,No,289.42,Yes
SOL-02882,10,Standard,12.67,2,15.3,Yes,PayPal,3,App Store,5,5,Yes,260.71,No
SOL-02883,16,Standard,11.63,4,6.1,No,PayPal,4,Partner Bundle,1,5,Yes,262.67,No
SOL-02884,14,Ad-Lite,5.43,3,1.3,No,Credit Card,3,Web,2,12,Yes,0.0,Yes
SOL-02885,14,Standard,12.15,4,13.1,Yes,Credit Card,4,Web,1,8,Yes,0.49,No
SOL-02886,2,Standard,10.78,2,4.4,No,Gift Card,6,Web,4,1,No,40.51,Yes
SOL-02887,23,Standard,11.24,5,2.9,Yes,Credit Card,4,Web,3,2,No,114.28,No
SOL-02888,23,Standard,11.89,1,11.4,Yes,Mobile Carrier Billing,2,Web,2,12,No,495.71,No
SOL-02889,10,Ad-Lite,5.43,4,2.4,Yes,Credit Card,4,App Store,1,17,No,63.32,Yes
SOL-02890,16,Standard,11.95,3,17.9,No,PayPal,4,App Store,2,9,No,218.68,No
SOL-02891,1,Ad-Lite,6.22,1,12.6,Yes,Mobile Carrier Billing,3,App Store,5,5,Yes,16.21,Yes
SOL-02892,29,Ultra,16.23,1,7.6,Yes,Mobile Carrier Billing,5,App Store,2,9,Yes,803.2,No
SOL-02893,14,Ad-Lite,6.95,2,7.5,Yes,Credit Card,6,Web,2,8,No,68.04,No
SOL-02894,12,Standard,11.76,2,19.5,Yes,Credit Card,1,Partner Bundle,2,10,No,369.94,No
SOL-02895,9,Ad-Lite,5.18,3,16.8,No,PayPal,3,App Store,3,6,No,2.74,No
SOL-02896,12,Standard,9.88,3,19.7,Yes,Credit Card,6,App Store,5,6,No,136.86,No
SOL-02897,24,Ad-Lite,5.79,4,3.4,Yes,Credit Card,2,Web,1,6,No,305.19,Yes
SOL-02898,2,Ultra,18.19,5,1.5,Yes,Mobile Carrier Billing,7,Web,2,6,No,57.57,Yes
SOL-02899,2,Standard,12.12,5,9.8,Yes,Credit Card,3,Web,1,3,No,15.31,No
SOL-02900,12,Ad-Lite,5.43,2,5.0,Yes,Credit Card,2,Web,2,12,Yes,91.17,No
SOL-02901,23,Ad-Lite,4.61,2,15.2,No,Credit Card,3,App Store,2,7,No,134.59,Yes
SOL-02902,16,Ultra,17.03,1,3.1,Yes,Credit Card,6,App Store,1,5,No,245.15,No
SOL-02903,14,Ad-Lite,4.94,2,3.8,Yes,Credit Card,2,Web,2,2,No,150.0,Yes
SOL-02904,7,Ultra,18.58,1,6.8,No,Mobile Carrier Billing,5,App Store,3,11,Yes,154.76,No
SOL-02905,1,Ultra,14.55,2,13.9,Yes,Mobile Carrier Billing,3,App Store,2,3,No,0.0,No
SOL-02906,8,Standard,12.01,2,13.5,No,Credit Card,5,Web,3,3,No,166.65,No
SOL-02907,5,Ultra,18.94,4,2.0,No,PayPal,3,Web,2,1,No,131.08,No
SOL-02908,16,Standard,12.01,1,4.1,Yes,Credit Card,0,App Store,2,4,No,256.39,No
SOL-02909,18,Ad-Lite,5.23,2,8.6,Yes,PayPal,5,App Store,2,2,No,154.63,No
SOL-02910,14,Standard,12.7,1,8.8,Yes,Credit Card,5,Partner Bundle,4,1,No,325.35,No
SOL-02911,4,Standard,12.3,2,3.2,Yes,Credit Card,5,Partner Bundle,2,22,Yes,235.76,No
SOL-02912,19,Ad-Lite,6.42,1,5.5,No,PayPal,4,Web,2,19,No,181.77,Yes
SOL-02913,3,Ultra,16.19,3,3.2,No,Credit Card,4,Partner Bundle,1,4,Yes,11.85,No
SOL-02914,13,Standard,11.79,3,1.3,No,Mobile Carrier Billing,3,App Store,1,9,Yes,252.56,No
SOL-02915,3,Standard,13.31,2,2.9,No,Mobile Carrier Billing,7,Web,4,19,No,0.0,No
SOL-02916,30,Standard,11.48,3,9.2,No,Credit Card,3,Partner Bundle,1,7,No,291.59,No
SOL-02917,12,Ultra,18.24,1,10.5,No,Mobile Carrier Billing,3,Web,1,2,No,296.37,No
SOL-02918,2,Ad-Lite,4.82,2,0.7,Yes,Mobile Carrier Billing,8,Web,1,6,No,6.46,No
SOL-02919,10,Standard,10.99,4,9.0,Yes,Credit Card,4,App Store,2,8,No,187.14,Yes
SOL-02920,13,Ad-Lite,6.83,1,2.5,No,PayPal,2,App Store,3,7,Yes,143.31,Yes
SOL-02921,6,Ad-Lite,6.67,4,8.9,Yes,Mobile Carrier Billing,4,App Store,2,14,No,81.39,Yes
SOL-02922,29,Ad-Lite,5.48,1,6.1,No,Credit Card,1,App Store,2,13,No,308.74,No
SOL-02923,8,Ultra,16.47,1,11.3,No,PayPal,3,Partner Bundle,3,15,No,121.67,No
SOL-02924,14,Standard,11.98,5,10.3,Yes,Mobile Carrier Billing,1,Web,3,0,No,217.96,No
SOL-02925,5,Standard,12.89,2,0.8,Yes,Gift Card,3,Web,3,9,No,81.52,Yes
SOL-02926,4,Standard,13.35,1,6.6,Yes,PayPal,4,App Store,2,4,Yes,25.71,No
SOL-02927,1,Ad-Lite,6.86,3,7.2,Yes,Credit Card,4,Partner Bundle,2,9,No,30.26,Yes
SOL-02928,7,Standard,11.34,5,3.5,No,PayPal,2,App Store,2,3,No,109.09,No
SOL-02929,18,Standard,11.97,2,5.2,Yes,Gift Card,4,App Store,2,17,No,272.13,No
SOL-02930,30,Ad-Lite,5.19,3,11.3,Yes,PayPal,0,Web,4,7,No,143.67,No
SOL-02931,8,Ultra,17.72,3,8.6,Yes,PayPal,2,Partner Bundle,2,4,No,176.63,No
SOL-02932,25,Ultra,16.85,4,1.1,No,Credit Card,3,Partner Bundle,1,0,No,441.5,Yes
SOL-02933,6,Standard,12.61,1,4.0,No,PayPal,3,App Store,1,7,Yes,50.24,No
SOL-02934,15,Standard,12.26,2,8.3,Yes,PayPal,4,App Store,1,1,No,150.78,No
SOL-02935,14,Ad-Lite,6.06,2,8.8,No,Credit Card,5,Web,4,15,No,90.77,Yes
SOL-02936,3,Ad-Lite,6.14,3,7.9,No,Gift Card,4,App Store,1,14,No,63.64,No
SOL-02937,20,Ultra,17.54,3,11.3,Yes,Gift Card,3,App Store,2,16,Yes,185.75,No
SOL-02938,11,Ad-Lite,7.84,2,9.1,Yes,Mobile Carrier Billing,2,App Store,2,17,No,96.48,No
SOL-02939,7,Standard,11.44,2,4.9,Yes,Credit Card,4,App Store,1,5,No,122.23,No
SOL-02940,9,Ad-Lite,6.22,1,9.5,No,Credit Card,7,Partner Bundle,1,9,No,112.34,Yes
SOL-02941,9,Ad-Lite,5.85,2,4.9,No,Credit Card,2,Partner Bundle,1,1,No,0.0,Yes
SOL-02942,17,Ad-Lite,6.13,1,1.8,No,PayPal,4,Web,3,1,Yes,0.0,Yes
SOL-02943,3,Ad-Lite,6.03,3,2.2,Yes,Credit Card,6,Web,1,10,No,15.44,Yes
SOL-02944,18,Ad-Lite,6.86,4,5.0,Yes,Mobile Carrier Billing,3,Partner Bundle,1,20,Yes,55.83,Yes
SOL-02945,1,Standard,11.76,2,6.8,Yes,PayPal,4,Web,2,3,Yes,6.04,No
SOL-02946,4,Standard,11.1,2,7.4,No,Mobile Carrier Billing,5,App Store,1,19,No,127.46,No
SOL-02947,21,Ad-Lite,5.33,1,2.2,No,Mobile Carrier Billing,4,App Store,2,23,No,182.3,Yes
SOL-02948,12,Ad-Lite,7.3,3,6.6,No,PayPal,2,App Store,4,3,No,209.71,Yes
SOL-02949,10,Ad-Lite,4.75,5,10.0,No,Credit Card,5,Web,3,14,Yes,36.94,Yes
SOL-02950,0,Ad-Lite,6.89,2,8.6,No,Mobile Carrier Billing,2,App Store,2,9,Yes,0.0,No
SOL-02951,22,Standard,11.06,1,12.9,Yes,Mobile Carrier Billing,6,Partner Bundle,2,13,No,243.77,Yes
SOL-02952,8,Standard,11.74,1,7.4,Yes,PayPal,1,Web,1,3,No,123.33,No
SOL-02953,18,Ad-Lite,7.27,3,13.2,No,PayPal,2,Partner Bundle,2,5,No,246.12,No
SOL-02954,2,Ad-Lite,4.48,3,3.5,Yes,PayPal,3,App Store,2,6,Yes,18.71,Yes
SOL-02955,2,Ad-Lite,6.88,5,5.0,Yes,Credit Card,1,Web,2,6,No,11.5,Yes
SOL-02956,6,Ad-Lite,5.84,2,11.6,No,Credit Card,3,Web,1,4,No,0.0,Yes
SOL-02957,6,Ultra,17.11,1,7.9,No,Credit Card,2,Partner Bundle,2,16,No,167.66,No
SOL-02958,18,Ad-Lite,5.79,2,6.2,No,Gift Card,1,Partner Bundle,1,10,No,160.93,Yes
SOL-02959,4,Standard,12.5,1,5.8,Yes,Mobile Carrier Billing,6,Web,2,5,No,51.52,No
SOL-02960,32,Ad-Lite,6.16,2,12.7,Yes,Credit Card,6,App Store,4,11,No,168.38,No
SOL-02961,4,Ad-Lite,5.87,3,7.6,No,Credit Card,1,Web,3,3,No,0.0,No
