customer_id,churned,monthly_subscription_fee,tenure_months,estimated_account_value,plan_tier,num_seats,integrations_connected,api_calls_per_month,support_tickets_ytd,onboarding_completed,admin_logins_per_week,has_sso,nps_score,days_since_last_login,billing_cycle
VTX-006483,No,163.71,38,5948.44,Scale,4,1,2095,2,Yes,4.0,Yes,59,9,monthly
VTX-006484,Yes,41.65,36,1835.93,Growth,6,2,5257,0,No,6.0,No,27,1,monthly
VTX-006485,No,221.85,30,5051.04,Scale,7,1,2492,4,Yes,4.4,Yes,96,21,annual
VTX-006486,No,132.22,38,4548.99,Scale,10,3,2445,0,Yes,1.0,No,96,7,monthly
VTX-006487,Yes,0.0,55,221.77,Free,7,5,934,1,Yes,1.7,No,21,35,monthly
VTX-006488,No,62.44,43,2375.12,Growth,4,2,3261,1,Yes,1.3,No,70,27,annual
VTX-006489,No,0.0,51,240.78,Free,6,1,6700,0,Yes,3.2,No,3,6,monthly
VTX-006490,No,228.13,33,6288.32,Scale,7,4,3275,1,Yes,3.8,Yes,54,4,monthly
VTX-006491,No,0.0,47,0.0,Free,5,3,969,0,Yes,3.4,No,94,1,monthly
VTX-006492,No,47.35,53,2854.08,Growth,6,3,1353,2,Yes,4.8,No,38,18,monthly
VTX-006493,No,185.29,12,2907.57,Scale,7,1,265,1,Yes,8.8,No,5,13,monthly
VTX-006494,No,0.0,52,53.31,Free,4,3,2564,2,Yes,3.8,No,29,37,monthly
VTX-006495,No,199.11,41,4460.33,Scale,3,3,2150,0,Yes,2.5,Yes,15,0,monthly
VTX-006496,Yes,0.0,26,37.17,Free,9,1,595,0,No,3.6,No,98,11,monthly
VTX-006497,No,55.96,47,2189.64,Growth,5,4,4039,1,Yes,1.2,Yes,42,9,annual
VTX-006498,No,43.48,10,402.31,Growth,5,2,1142,0,No,2.5,No,98,1,annual
VTX-006499,No,49.82,42,1732.4,Growth,4,2,1377,2,No,5.4,No,0,7,annual
VTX-006500,No,41.79,35,1924.01,Growth,7,2,273,0,Yes,6.2,No,32,22,annual
VTX-006501,No,180.6,54,13867.27,Scale,4,0,1010,2,Yes,3.7,Yes,84,28,annual
VTX-006502,No,0.0,37,0.0,Free,3,2,2056,0,No,5.8,No,68,4,monthly
VTX-006503,No,51.9,32,1977.99,Growth,4,0,385,1,Yes,6.1,Yes,26,34,annual
VTX-006504,No,249.08,31,3763.53,Scale,5,0,1200,4,No,5.8,No,61,6,annual
VTX-006505,No,207.72,33,5937.01,Scale,2,3,4407,1,Yes,1.0,Yes,39,3,annual
VTX-006506,No,0.0,54,0.0,Free,4,0,1612,1,Yes,7.8,No,10,12,monthly
VTX-006507,No,187.74,47,8109.91,Scale,8,1,6127,0,Yes,4.0,No,90,14,annual
VTX-006508,No,0.0,5,198.64,Free,5,4,818,0,No,2.2,No,37,5,annual
VTX-006509,No,56.23,32,1961.64,Growth,6,2,891,0,Yes,1.6,No,75,6,monthly
VTX-006510,No,44.55,17,2121.99,Growth,5,4,1149,2,Yes,11.9,No,78,16,annual
VTX-006511,No,186.75,10,5124.92,Scale,4,2,2059,1,No,0.9,Yes,14,11,monthly
VTX-006512,No,0.0,52,40.01,Free,5,4,6167,2,Yes,3.8,No,52,0,monthly
VTX-006513,No,0.0,52,62.33,Free,5,5,1430,1,Yes,0.7,No,65,20,annual
VTX-006514,No,44.04,57,2173.51,Growth,6,1,253,2,Yes,1.6,Yes,16,15,monthly
VTX-006515,No,0.0,24,0.0,Free,12,2,2311,0,Yes,10.4,No,65,1,monthly
VTX-006516,Yes,52.21,25,1044.8,Growth,11,0,3243,2,Yes,6.1,No,20,13,annual
VTX-006517,Yes,41.57,47,2203.44,Growth,14,3,7804,2,Yes,5.7,No,76,1,monthly
VTX-006518,No,35.34,11,505.1,Growth,5,3,3112,1,Yes,6.9,No,33,0,monthly
VTX-006519,No,0.0,3,10.71,Free,5,1,3580,2,Yes,5.5,No,30,8,monthly
VTX-006520,No,0.0,25,58.78,Free,9,3,1066,2,Yes,1.7,Yes,46,7,monthly
VTX-006521,No,193.81,38,5393.16,Scale,7,1,2702,3,Yes,6.5,Yes,26,8,monthly
VTX-006522,No,52.18,27,1080.77,Growth,12,2,3719,1,Yes,3.1,No,52,3,monthly
VTX-006523,Yes,0.0,12,302.91,Free,8,4,593,3,No,4.2,Yes,44,6,monthly
VTX-006524,No,0.0,31,0.0,Free,5,3,2825,3,No,6.3,No,52,17,monthly
VTX-006525,Yes,48.03,57,1578.78,Growth,2,1,1961,1,Yes,3.7,No,0,14,monthly
VTX-006526,No,282.89,16,1550.93,Scale,9,2,3335,2,Yes,1.6,No,14,23,annual
VTX-006527,No,0.0,24,283.38,Free,7,1,3898,1,Yes,7.0,No,58,3,monthly
VTX-006528,Yes,0.0,19,107.87,Free,10,1,4565,2,No,4.6,No,16,0,monthly
VTX-006529,No,47.84,17,885.38,Growth,4,2,3265,2,No,3.1,No,20,0,annual
VTX-006530,No,0.0,39,0.0,Free,7,2,3142,2,No,3.5,No,87,10,monthly
VTX-006531,Yes,0.0,22,10.18,Free,8,0,4490,3,Yes,1.7,No,48,8,monthly
VTX-006532,No,152.9,37,15195.38,Scale,6,3,4387,1,Yes,10.8,Yes,31,7,monthly
VTX-006533,No,53.69,1,115.25,Growth,6,3,4138,3,No,8.5,No,35,15,monthly
VTX-006534,No,0.0,40,64.16,Free,4,1,1416,2,Yes,6.6,No,94,9,annual
VTX-006535,No,54.95,6,294.76,Growth,7,1,652,1,Yes,2.0,No,70,2,annual
VTX-006536,No,0.0,23,8.11,Free,13,2,3791,0,Yes,2.4,No,85,6,annual
VTX-006537,No,0.0,53,112.94,Free,7,2,3325,1,No,4.8,No,75,1,monthly
VTX-006538,No,47.55,20,1473.85,Growth,4,4,2460,1,No,3.0,Yes,60,3,annual
VTX-006539,No,38.9,42,1101.2,Growth,5,3,2130,1,Yes,2.7,Yes,41,16,monthly
VTX-006540,No,43.25,21,1367.71,Growth,7,4,2687,0,No,4.9,No,32,0,monthly
VTX-006541,No,236.9,55,8163.78,Scale,7,6,1994,2,Yes,0.6,No,85,8,monthly
VTX-006542,No,0.0,58,104.26,Free,8,0,2592,0,Yes,3.5,No,37,0,monthly
VTX-006543,No,218.88,55,13937.47,Scale,10,0,2137,2,Yes,2.0,No,80,2,monthly
VTX-006544,Yes,54.26,24,1626.63,Growth,4,2,1382,2,Yes,1.5,No,6,4,monthly
VTX-006545,No,0.0,19,0.0,Free,5,2,1356,1,Yes,4.7,No,88,4,monthly
VTX-006546,No,252.89,36,14299.84,Scale,5,2,2365,1,Yes,1.1,Yes,53,7,monthly
VTX-006547,No,0.0,49,115.63,Free,7,3,3764,0,No,4.2,No,49,2,monthly
VTX-006548,No,50.23,31,622.22,Growth,5,4,5235,1,No,2.0,Yes,79,1,annual
VTX-006549,No,44.05,45,1083.05,Growth,3,3,924,0,Yes,1.8,No,54,36,monthly
VTX-006550,No,0.0,53,291.9,Free,4,3,923,2,Yes,4.2,Yes,49,3,annual
VTX-006551,No,221.02,45,16310.66,Scale,5,1,1248,2,Yes,6.2,No,63,5,monthly
VTX-006552,Yes,0.0,22,0.0,Free,2,3,1478,2,Yes,4.6,No,63,13,monthly
VTX-006553,No,199.12,15,3869.11,Scale,5,4,4283,2,Yes,3.7,No,44,17,annual
VTX-006554,No,0.0,26,59.21,Free,11,2,774,0,No,0.5,No,75,1,monthly
VTX-006555,No,0.0,35,0.0,Free,4,1,1466,0,No,0.9,No,78,12,monthly
VTX-006556,No,41.94,51,1263.69,Growth,9,1,3276,2,Yes,0.7,No,31,0,monthly
VTX-006557,No,234.7,18,8040.79,Scale,7,3,809,1,Yes,4.1,Yes,63,6,annual
VTX-006558,Yes,0.0,9,78.83,Free,5,4,1555,1,Yes,4.1,No,68,3,monthly
VTX-006559,No,207.04,19,4810.31,Scale,6,0,1671,1,Yes,1.6,Yes,27,40,annual
VTX-006560,Yes,0.0,36,0.0,Free,4,0,3107,1,No,3.5,No,13,0,monthly
VTX-006561,No,54.56,14,1040.73,Growth,5,2,1574,1,Yes,4.4,No,40,2,monthly
VTX-006562,No,47.01,24,265.67,Growth,4,5,2118,2,Yes,11.2,No,54,4,annual
VTX-006563,Yes,0.0,15,51.95,Free,6,2,3251,1,Yes,6.0,No,38,29,monthly
VTX-006564,Yes,225.42,60,9269.02,Scale,1,0,1150,1,Yes,3.0,Yes,70,12,annual
VTX-006565,No,55.77,31,1863.23,Growth,6,3,3155,0,Yes,3.3,Yes,76,0,monthly
VTX-006566,No,56.91,44,2166.22,Growth,13,0,2228,0,Yes,1.0,No,39,3,monthly
VTX-006567,Yes,46.18,31,1497.88,Growth,4,1,10375,1,Yes,10.6,No,37,4,monthly
VTX-006568,Yes,57.55,0,263.18,Growth,3,3,2086,0,No,4.2,Yes,53,0,annual
VTX-006569,No,50.25,16,689.7,Growth,6,2,4243,2,No,4.8,Yes,14,4,annual
VTX-006570,No,248.99,51,7931.88,Scale,4,0,2428,1,Yes,4.9,Yes,16,17,annual
VTX-006571,No,51.41,31,1261.61,Growth,4,3,3206,1,Yes,5.4,No,27,6,monthly
VTX-006572,No,29.3,42,2295.7,Growth,3,1,1739,2,Yes,1.4,No,51,15,monthly
VTX-006573,No,40.26,46,695.68,Growth,4,3,4335,2,Yes,3.4,No,50,4,monthly
VTX-006574,No,40.75,34,2768.72,Growth,8,1,3647,0,Yes,6.3,Yes,68,18,monthly
VTX-006575,No,46.13,35,617.81,Growth,8,3,3530,1,Yes,10.0,No,80,5,monthly
VTX-006576,No,50.03,14,871.27,Growth,8,2,1409,1,No,4.5,No,46,9,monthly
VTX-006577,Yes,50.4,15,446.51,Growth,3,4,3117,2,Yes,3.3,No,53,6,monthly
VTX-006578,No,51.57,9,1523.0,Growth,6,4,906,2,Yes,4.2,Yes,68,2,monthly
VTX-006579,No,202.24,18,9200.35,Scale,4,2,2924,1,Yes,1.1,Yes,74,4,monthly
VTX-006580,No,184.15,38,5416.95,Scale,5,2,3749,0,Yes,0.8,Yes,78,6,monthly
VTX-006581,No,176.47,56,8299.21,Scale,6,0,2894,4,Yes,7.0,Yes,58,4,annual
VTX-006582,Yes,42.84,26,1063.47,Growth,2,3,1920,1,Yes,9.6,Yes,92,13,monthly
VTX-006583,No,55.22,36,2611.53,Growth,6,1,2573,1,No,10.1,No,52,6,monthly
VTX-006584,Yes,0.0,52,13.45,Free,8,0,3603,4,Yes,3.8,No,53,0,annual
VTX-006585,No,65.28,41,1651.86,Growth,8,1,573,2,Yes,4.9,No,71,3,monthly
VTX-006586,No,0.0,16,202.18,Free,6,2,7225,1,No,3.2,No,36,6,monthly
VTX-006587,No,0.0,17,107.69,Free,5,1,549,0,Yes,1.4,No,44,7,monthly
VTX-006588,No,214.77,38,4168.8,Scale,5,3,1516,2,Yes,4.0,Yes,37,14,monthly
VTX-006589,No,168.26,17,3284.84,Scale,9,0,3747,1,No,5.7,No,1,10,monthly
VTX-006590,No,45.82,15,895.5,Growth,4,2,2906,1,Yes,2.2,Yes,68,8,monthly
VTX-006591,No,0.0,36,174.7,Free,9,6,451,1,Yes,3.3,Yes,45,1,annual
VTX-006592,Yes,43.03,38,2036.09,Growth,7,4,846,4,No,9.1,No,62,3,annual
VTX-006593,No,42.83,15,895.92,Growth,2,4,2640,1,Yes,4.4,No,75,22,annual
VTX-006594,No,186.76,2,727.84,Scale,7,1,1892,1,No,2.7,Yes,6,4,annual
VTX-006595,No,165.14,46,10735.89,Scale,5,2,761,1,Yes,7.7,Yes,30,23,annual
VTX-006596,No,49.77,23,1120.49,Growth,5,2,7074,1,No,2.2,No,29,2,monthly
VTX-006597,No,0.0,38,81.54,Free,7,3,6252,1,Yes,3.0,No,76,2,monthly
VTX-006598,No,0.0,10,190.68,Free,2,1,3298,2,Yes,0.2,Yes,79,18,annual
VTX-006599,No,0.0,19,339.37,Free,7,6,5965,3,Yes,2.4,No,19,4,monthly
VTX-006600,Yes,44.27,36,1574.86,Growth,6,0,3472,1,Yes,4.2,No,73,17,monthly
VTX-006601,Yes,0.0,7,0.0,Free,2,3,240,6,Yes,5.4,No,1,24,monthly
VTX-006602,No,0.0,19,0.0,Free,9,1,1762,1,Yes,3.4,No,8,7,monthly
VTX-006603,No,0.0,43,0.0,Free,2,2,2015,3,Yes,2.0,No,22,21,annual
VTX-006604,Yes,0.0,47,104.27,Free,6,2,976,3,Yes,3.6,No,61,2,annual
VTX-006605,No,33.43,21,664.6,Growth,5,1,2914,1,Yes,0.8,Yes,28,21,annual
VTX-006606,Yes,0.0,6,274.9,Free,3,3,6263,2,No,7.1,Yes,5,1,annual
VTX-006607,No,216.79,1,231.04,Scale,5,2,2179,1,Yes,2.1,No,7,10,monthly
VTX-006608,No,0.0,33,149.76,Free,9,1,2099,1,Yes,2.2,No,64,3,monthly
VTX-006609,No,0.0,42,0.0,Free,10,2,3029,2,No,3.1,No,41,9,monthly
VTX-006610,No,0.0,36,66.28,Free,5,2,1469,4,Yes,5.9,No,40,1,monthly
VTX-006611,No,35.89,24,709.87,Growth,6,0,1404,1,Yes,1.5,No,24,1,annual
VTX-006612,No,0.0,1,58.98,Free,8,3,2656,1,Yes,5.0,No,98,19,monthly
VTX-006613,No,58.18,13,1064.09,Growth,11,2,3007,1,No,8.0,No,17,2,annual
VTX-006614,No,0.0,2,71.31,Free,7,1,5323,1,No,3.4,No,46,11,monthly
VTX-006615,No,172.67,28,4747.57,Scale,7,2,2847,4,Yes,3.4,Yes,12,4,annual
VTX-006616,No,0.0,18,125.75,Free,4,2,1452,0,Yes,1.0,No,47,4,monthly
VTX-006617,Yes,60.54,4,464.5,Growth,8,6,3536,1,Yes,5.3,No,98,33,annual
VTX-006618,No,153.96,37,9435.6,Scale,4,1,2413,1,Yes,5.0,Yes,89,28,monthly
VTX-006619,No,0.0,22,0.0,Free,5,3,4470,0,No,4.1,No,44,16,annual
VTX-006620,Yes,0.0,58,334.32,Free,8,1,5853,0,Yes,4.2,Yes,28,13,annual
VTX-006621,No,160.12,25,5387.59,Scale,6,4,4947,1,No,3.5,Yes,25,11,monthly
VTX-006622,No,0.0,5,73.23,Free,3,1,3729,6,Yes,2.4,No,58,4,monthly
VTX-006623,No,0.0,43,93.85,Free,4,3,1843,0,Yes,4.5,No,7,13,monthly
VTX-006624,No,63.4,42,3447.88,Growth,8,2,3886,2,Yes,0.7,No,100,0,monthly
VTX-006625,Yes,0.0,56,50.89,Free,6,1,1753,3,No,1.9,No,30,16,annual
VTX-006626,No,179.01,42,5911.12,Scale,7,5,8902,2,No,3.1,Yes,92,20,annual
VTX-006627,No,51.04,22,3298.52,Growth,6,2,2269,3,Yes,5.1,No,16,14,monthly
VTX-006628,No,40.08,40,1687.17,Growth,7,4,1435,3,Yes,2.2,No,33,13,monthly
VTX-006629,No,0.0,48,64.59,Free,4,1,8460,0,Yes,7.1,No,78,3,monthly
VTX-006630,No,45.06,31,1033.95,Growth,9,1,2492,1,No,6.8,Yes,46,19,monthly
VTX-006631,Yes,35.58,48,2765.05,Growth,9,5,858,3,No,6.4,No,83,4,monthly
VTX-006632,Yes,0.0,58,0.0,Free,4,0,3280,1,No,2.6,No,2,2,monthly
VTX-006633,No,182.19,46,6375.49,Scale,12,1,3686,0,Yes,5.7,Yes,3,1,annual
VTX-006634,No,35.23,30,1121.97,Growth,6,1,4062,0,Yes,4.3,Yes,62,3,annual
VTX-006635,No,207.8,30,6474.5,Scale,7,3,1620,0,Yes,4.5,Yes,57,9,monthly
VTX-006636,No,0.0,51,106.04,Free,7,1,3034,0,Yes,1.9,No,27,14,monthly
VTX-006637,No,0.0,53,169.94,Free,11,5,748,0,Yes,5.5,No,97,3,monthly
VTX-006638,No,51.3,16,962.23,Growth,6,3,4531,2,Yes,1.6,No,84,3,monthly
VTX-006639,No,193.34,0,289.07,Scale,3,2,1119,2,Yes,13.6,Yes,17,3,annual
VTX-006640,No,53.85,49,2325.25,Growth,4,3,3355,1,Yes,4.6,No,26,12,monthly
VTX-006641,No,0.0,14,286.91,Free,5,4,2241,1,Yes,1.6,Yes,30,0,monthly
VTX-006642,No,211.96,60,6981.7,Scale,2,0,436,0,No,2.0,No,13,4,monthly
VTX-006643,No,0.0,2,89.93,Free,4,3,973,1,Yes,4.8,No,47,4,monthly
VTX-006644,No,0.0,55,502.96,Free,7,0,1480,1,Yes,1.7,Yes,23,3,annual
VTX-006645,Yes,66.63,41,4317.82,Growth,7,1,676,1,Yes,0.2,Yes,16,15,monthly
VTX-006646,No,0.0,18,0.0,Free,5,3,817,2,Yes,3.7,No,56,24,monthly
VTX-006647,Yes,0.0,2,95.97,Free,3,1,4808,1,No,5.7,No,25,6,monthly
VTX-006648,No,0.0,51,43.7,Free,2,3,1001,1,No,2.3,No,40,9,annual
VTX-006649,No,214.77,7,2562.42,Scale,8,0,1667,0,Yes,2.6,No,63,36,annual
VTX-006650,No,0.0,5,0.0,Free,8,1,3628,1,Yes,2.4,No,79,2,annual
VTX-006651,No,48.25,48,5737.94,Growth,4,4,1679,1,No,4.0,No,26,13,monthly
VTX-006652,No,224.92,41,14044.37,Scale,5,1,6691,1,No,4.5,No,19,11,annual
VTX-006653,No,36.78,7,419.03,Growth,9,0,5485,2,Yes,1.9,No,25,4,monthly
VTX-006654,No,47.9,20,1103.55,Growth,9,2,4898,0,Yes,4.5,No,55,18,annual
VTX-006655,Yes,46.46,40,1341.91,Growth,9,0,3168,2,No,7.8,No,1,1,monthly
VTX-006656,No,44.58,40,2057.78,Growth,6,1,6761,3,Yes,1.4,Yes,21,2,monthly
VTX-006657,No,52.09,22,1218.5,Growth,9,2,3139,0,Yes,4.5,Yes,60,1,annual
VTX-006658,No,132.23,25,2199.25,Scale,6,2,6391,1,Yes,1.8,No,68,15,monthly
VTX-006659,No,159.55,4,1181.88,Scale,11,2,4055,2,No,1.9,Yes,24,22,annual
VTX-006660,No,38.07,0,48.91,Growth,10,2,1699,2,Yes,1.6,No,72,12,monthly
VTX-006661,Yes,0.0,59,68.6,Free,11,2,1124,3,No,7.1,No,67,3,monthly
VTX-006662,No,218.42,14,2419.76,Scale,12,3,1002,1,Yes,4.7,Yes,98,2,monthly
VTX-006663,Yes,0.0,56,86.83,Free,6,0,9426,0,Yes,5.4,No,85,3,monthly
VTX-006664,No,206.4,2,682.22,Scale,11,3,645,2,Yes,0.7,Yes,80,17,monthly
VTX-006665,Yes,0.0,60,152.72,Free,5,4,1691,3,No,5.6,No,14,3,monthly
VTX-006666,No,50.18,26,3772.29,Growth,4,2,659,3,Yes,0.8,No,11,5,annual
VTX-006667,No,233.19,49,8074.13,Scale,8,2,5598,1,Yes,4.1,Yes,45,8,monthly
VTX-006668,No,54.86,51,2312.32,Growth,8,4,6527,1,No,1.2,Yes,74,9,annual
VTX-006669,No,0.0,21,0.0,Free,7,2,1070,1,Yes,3.5,No,52,0,monthly
VTX-006670,No,144.96,45,7430.53,Scale,4,1,2454,0,No,8.2,No,45,10,monthly
VTX-006671,No,61.78,20,2382.68,Growth,3,2,2357,1,No,5.6,No,99,16,monthly
VTX-006672,Yes,0.0,48,0.0,Free,6,2,3145,0,Yes,3.9,No,32,8,monthly
VTX-006673,No,51.79,58,2679.04,Growth,6,3,4573,0,Yes,5.9,Yes,23,2,annual
VTX-006674,No,58.39,49,3590.97,Growth,8,2,4956,2,No,1.2,No,13,3,monthly
VTX-006675,No,45.0,44,2485.53,Growth,7,1,1147,0,Yes,5.3,Yes,8,16,monthly
VTX-006676,Yes,0.0,22,210.99,Free,4,2,6317,1,Yes,2.1,No,93,19,annual
VTX-006677,No,46.26,6,593.94,Growth,8,2,959,1,Yes,6.5,No,15,6,monthly
VTX-006678,No,182.37,30,6539.3,Scale,4,2,1818,3,Yes,3.9,Yes,91,8,monthly
VTX-006679,No,0.0,7,43.91,Free,9,2,421,1,Yes,2.2,No,46,2,monthly
VTX-006680,No,61.13,31,3093.28,Growth,9,1,1325,1,Yes,0.5,No,17,21,monthly
VTX-006681,No,36.66,53,1909.67,Growth,3,4,739,1,No,2.3,No,91,25,monthly
VTX-006682,No,188.63,6,1430.74,Scale,5,1,3763,2,Yes,5.5,Yes,41,5,annual
VTX-006683,No,45.37,54,3831.03,Growth,8,1,769,0,Yes,3.4,No,17,17,monthly
VTX-006684,No,204.83,36,4215.66,Scale,4,3,1935,3,No,3.0,No,86,2,annual
VTX-006685,Yes,0.0,2,176.06,Free,5,3,921,1,No,5.1,Yes,58,0,monthly
VTX-006686,No,59.16,43,2932.42,Growth,7,3,3625,3,No,7.6,No,32,0,monthly
VTX-006687,No,200.26,0,0.0,Scale,4,4,4259,2,Yes,3.1,No,4,4,monthly
VTX-006688,No,215.42,37,6521.61,Scale,2,3,3037,1,No,6.5,Yes,41,1,monthly
VTX-006689,No,47.1,30,1316.75,Growth,6,3,1125,0,Yes,2.6,No,29,6,monthly
VTX-006690,No,46.43,45,3391.92,Growth,3,1,2221,2,Yes,4.9,Yes,74,6,monthly
VTX-006691,No,46.61,22,766.74,Growth,6,2,997,5,No,9.2,No,37,2,monthly
VTX-006692,No,0.0,7,38.87,Free,5,2,3622,0,Yes,3.9,No,2,10,annual
VTX-006693,No,194.99,23,6747.62,Scale,8,0,2182,2,Yes,2.1,Yes,36,7,monthly
VTX-006694,No,247.03,46,24256.87,Scale,4,5,1923,0,Yes,1.4,Yes,11,14,monthly
VTX-006695,No,50.05,58,1835.55,Growth,6,0,5085,2,No,4.5,No,33,2,monthly
VTX-006696,Yes,0.0,12,0.0,Free,8,1,1926,1,Yes,0.5,No,72,5,monthly
VTX-006697,No,58.77,21,1942.65,Growth,8,0,193,1,Yes,0.2,No,38,12,annual
VTX-006698,Yes,0.0,53,169.65,Free,12,0,2989,0,Yes,2.9,No,54,12,monthly
VTX-006699,No,57.32,19,1033.74,Growth,6,0,2710,0,No,6.1,No,92,20,annual
VTX-006700,Yes,49.1,14,926.56,Growth,5,4,953,0,Yes,3.4,No,3,10,monthly
VTX-006701,No,0.0,50,55.67,Free,4,2,477,5,Yes,0.9,No,79,3,monthly
VTX-006702,No,58.83,30,3942.27,Growth,11,1,3847,0,Yes,0.3,No,53,9,monthly
VTX-006703,No,258.19,35,4641.77,Scale,3,3,2245,1,No,2.9,Yes,74,6,monthly
VTX-006704,No,0.0,29,123.46,Free,9,4,6163,1,Yes,11.1,No,83,3,monthly
VTX-006705,Yes,52.08,36,9484.63,Growth,3,3,978,2,Yes,1.6,No,50,10,monthly
VTX-006706,No,56.73,16,2039.09,Growth,6,0,3536,3,No,1.2,No,34,14,annual
VTX-006707,Yes,0.0,44,230.98,Free,9,3,4546,0,No,3.0,No,20,5,monthly
VTX-006708,No,39.74,22,845.87,Growth,4,2,2347,1,No,11.9,No,13,2,monthly
VTX-006709,No,64.65,31,1260.5,Growth,6,1,3116,0,No,2.7,No,61,2,monthly
VTX-006710,Yes,0.0,11,116.78,Free,5,4,5255,1,Yes,3.3,No,48,6,annual
VTX-006711,Yes,0.0,0,180.77,Free,6,3,3429,4,Yes,3.5,No,21,1,monthly
VTX-006712,No,159.87,34,6154.1,Scale,5,4,1073,0,Yes,4.6,No,80,13,monthly
VTX-006713,No,0.0,8,0.0,Free,6,2,3357,1,Yes,7.1,No,46,28,monthly
VTX-006714,No,50.98,55,8100.27,Growth,5,2,779,2,No,6.5,Yes,54,4,annual
VTX-006715,No,25.0,58,1974.31,Growth,10,1,3118,3,Yes,3.9,Yes,76,13,annual
VTX-006716,No,200.58,19,11086.18,Scale,7,2,6600,2,Yes,10.4,No,80,13,annual
VTX-006717,No,63.94,17,1578.78,Growth,7,0,2758,3,Yes,2.5,No,30,13,monthly
VTX-006718,No,226.93,30,4025.47,Scale,7,3,4279,1,Yes,7.0,Yes,75,21,annual
VTX-006719,No,49.05,12,972.03,Growth,7,1,4438,1,Yes,2.8,No,69,9,monthly
VTX-006720,No,45.44,52,1903.1,Growth,6,1,5161,3,No,4.6,Yes,63,4,annual
VTX-006721,No,43.55,6,594.78,Growth,3,2,360,1,Yes,1.8,Yes,75,0,monthly
VTX-006722,Yes,52.96,27,3047.29,Growth,4,3,2677,0,Yes,4.9,No,70,10,annual
VTX-006723,No,41.0,11,577.14,Growth,3,1,4311,2,Yes,8.6,No,3,2,annual
VTX-006724,No,0.0,50,0.0,Free,7,3,121,3,Yes,4.3,No,74,1,monthly
VTX-006725,Yes,43.81,8,573.79,Growth,5,2,2030,3,No,3.2,No,34,2,monthly
VTX-006726,No,44.02,27,648.46,Growth,4,3,3089,0,Yes,7.4,No,81,7,monthly
VTX-006727,Yes,0.0,50,160.97,Free,8,0,1218,2,No,6.4,Yes,89,11,annual
VTX-006728,No,0.0,26,140.62,Free,4,4,519,2,Yes,2.1,No,94,2,annual
VTX-006729,No,46.37,11,922.34,Growth,6,2,4612,2,No,0.5,No,7,25,monthly
VTX-006730,No,44.36,9,365.01,Growth,11,0,4527,1,Yes,8.1,No,33,3,monthly
VTX-006731,No,219.49,36,10050.98,Scale,4,2,2373,2,Yes,1.7,Yes,36,5,monthly
VTX-006732,Yes,56.68,7,377.29,Growth,6,1,2069,0,Yes,0.2,No,53,3,monthly
VTX-006733,No,184.73,21,3369.98,Scale,10,3,8282,1,Yes,0.3,No,37,2,annual
VTX-006734,No,207.92,37,9348.77,Scale,6,2,7845,0,No,2.2,Yes,27,12,monthly
VTX-006735,Yes,0.0,23,163.53,Free,7,1,711,0,Yes,2.4,No,73,8,monthly
VTX-006736,No,143.58,50,11597.79,Scale,5,3,1032,0,Yes,4.9,Yes,21,63,annual
VTX-006737,Yes,0.0,41,22.09,Free,8,0,3206,1,No,7.9,No,77,1,monthly
VTX-006738,Yes,51.44,8,221.3,Growth,9,1,937,1,No,11.9,No,41,8,monthly
VTX-006739,No,198.33,49,5076.97,Scale,6,1,1418,3,No,1.4,Yes,41,40,monthly
VTX-006740,Yes,0.0,55,290.42,Free,2,1,4005,0,Yes,1.2,Yes,20,14,monthly
VTX-006741,Yes,52.54,12,578.99,Growth,3,2,1804,0,No,3.4,Yes,68,25,annual
VTX-006742,No,54.5,21,1781.37,Growth,7,3,1702,3,Yes,3.7,No,65,18,monthly
VTX-006743,No,0.0,24,127.05,Free,7,1,2525,2,Yes,5.4,No,73,5,monthly
VTX-006744,No,0.0,25,144.26,Free,7,3,646,1,Yes,5.1,No,16,7,monthly
VTX-006745,No,0.0,28,93.89,Free,10,4,6545,1,Yes,5.6,No,53,10,monthly
VTX-006746,No,0.0,54,0.0,Free,10,1,2492,2,Yes,0.6,No,92,15,monthly
VTX-006747,No,48.16,39,1421.69,Growth,4,4,2170,0,Yes,0.9,Yes,11,5,monthly
VTX-006748,No,39.82,54,6057.2,Growth,10,1,1458,1,Yes,7.6,Yes,66,1,monthly
VTX-006749,No,65.25,21,932.4,Growth,6,2,1964,4,Yes,1.7,No,82,7,annual
VTX-006750,No,57.35,32,3129.23,Growth,3,0,6689,1,No,3.9,No,70,4,annual
VTX-006751,No,0.0,6,233.75,Free,4,3,2371,0,No,5.8,Yes,86,7,monthly
VTX-006752,Yes,0.0,16,41.56,Free,7,1,4743,2,Yes,3.7,No,61,0,annual
VTX-006753,No,147.89,35,6694.02,Scale,8,1,6678,2,No,11.0,Yes,53,2,monthly
VTX-006754,No,216.78,10,2802.88,Scale,9,1,6729,1,No,3.3,Yes,39,3,annual
VTX-006755,No,63.52,58,2739.1,Growth,6,1,1640,2,No,5.2,No,98,2,monthly
VTX-006756,No,0.0,16,320.85,Free,4,1,2353,0,Yes,1.8,Yes,83,1,annual
VTX-006757,No,159.94,9,1405.11,Scale,7,0,6184,3,Yes,6.7,Yes,0,12,annual
VTX-006758,No,204.71,47,10009.64,Scale,10,0,3658,1,Yes,3.0,Yes,91,10,monthly
VTX-006759,No,58.31,5,252.6,Growth,4,3,1874,2,Yes,2.3,No,16,33,monthly
