customer_id,churned,monthly_bill,tenure_months,estimated_customer_value,plan_type,num_lines,has_international_plan,data_overage_gb,autopay_enabled,device_financing_active,network_type,support_calls_ytd,days_since_last_upgrade,family_plan_member,satisfaction_score
MRD-009060,Yes,59.15,0,0.0,Plus,1,Yes,5.87,No,No,4G,3,27,No,1
MRD-009061,No,83.35,71,4887.57,Premium,5,No,3.02,No,Yes,5G,3,1158,Yes,3
MRD-009062,No,97.91,60,7999.36,Premium,1,Yes,19.73,Yes,Yes,4G,2,914,No,4
MRD-009063,No,35.82,90,2010.76,Basic,2,No,6.61,No,No,4G,0,533,No,6
MRD-009064,No,71.68,70,3414.4,Plus,2,No,1.46,Yes,No,4G,1,807,No,9
MRD-009065,No,57.03,14,895.26,Plus,4,No,2.65,No,No,5G,3,1291,Yes,8
MRD-009066,Yes,80.76,41,2573.23,Premium,3,Yes,2.94,Yes,No,5G,3,494,Yes,3
MRD-009067,No,97.52,36,2434.11,Premium,2,No,2.16,Yes,Yes,5G,5,107,No,6
MRD-009068,Yes,31.89,65,3403.34,Basic,3,No,15.1,Yes,Yes,4G,0,930,Yes,6
MRD-009069,No,66.83,22,871.46,Plus,2,No,2.59,Yes,Yes,5G,3,1084,No,7
MRD-009070,No,53.17,18,1261.72,Plus,2,No,2.01,No,Yes,5G,2,543,No,6
MRD-009071,No,101.23,71,5875.01,Premium,1,No,0.55,No,Yes,5G,1,1236,No,2
MRD-009072,No,65.46,39,2506.58,Plus,2,No,1.38,No,No,4G,2,738,No,4
MRD-009073,No,102.49,55,4830.45,Premium,1,No,10.11,Yes,No,5G,0,1280,No,3
MRD-009074,No,51.1,15,1336.46,Plus,1,No,0.2,No,No,4G,2,689,No,5
MRD-009075,No,112.46,38,3564.14,Premium,2,No,5.09,Yes,Yes,5G,0,468,No,10
MRD-009076,No,38.8,60,2708.91,Basic,4,No,1.86,Yes,Yes,5G,2,1070,Yes,9
MRD-009077,No,63.16,1,113.93,Plus,2,Yes,3.78,No,Yes,5G,1,958,No,4
MRD-009078,Yes,34.01,45,2231.02,Basic,1,No,1.57,No,No,5G,1,1076,No,2
MRD-009079,No,26.45,10,765.25,Basic,1,No,5.7,Yes,No,5G,3,958,No,3
MRD-009080,No,30.85,91,3202.41,Basic,1,No,11.6,Yes,No,4G,3,291,No,5
MRD-009081,No,65.37,62,4286.68,Plus,4,No,0.46,Yes,No,5G,0,849,Yes,9
MRD-009082,No,35.71,83,3019.14,Basic,2,No,6.36,Yes,Yes,4G,0,267,No,10
MRD-009083,No,29.34,83,3521.74,Basic,3,No,1.86,No,Yes,4G,2,87,Yes,10
MRD-009084,No,65.94,49,3082.18,Premium,2,No,3.1,No,No,5G,3,704,No,5
MRD-009085,Yes,34.95,53,1623.03,Basic,2,No,0.65,Yes,Yes,5G,0,362,No,5
MRD-009086,No,70.16,4,495.56,Plus,5,Yes,1.42,No,Yes,4G,1,571,Yes,7
MRD-009087,No,53.1,65,2647.05,Plus,3,No,1.12,No,No,4G,0,515,Yes,8
MRD-009088,Yes,29.27,5,230.49,Basic,5,Yes,4.26,Yes,No,4G,1,954,Yes,2
MRD-009089,No,100.01,7,427.39,Premium,2,No,2.06,Yes,Yes,5G,2,118,No,3
MRD-009090,No,74.56,78,9706.94,Premium,5,No,4.21,Yes,No,5G,1,935,Yes,8
MRD-009091,Yes,29.94,34,824.09,Basic,3,No,0.75,No,No,5G,2,701,Yes,3
MRD-009092,No,63.65,84,4061.23,Plus,1,No,9.25,Yes,No,5G,2,1059,No,10
MRD-009093,No,71.51,80,6131.93,Plus,1,No,2.62,Yes,No,4G,1,284,No,5
MRD-009094,No,65.51,93,9860.56,Plus,1,No,11.91,Yes,No,4G,2,1247,No,9
MRD-009095,No,35.45,74,4320.14,Basic,4,No,2.66,Yes,Yes,5G,3,692,Yes,1
MRD-009096,No,65.54,54,5923.55,Plus,1,Yes,0.89,Yes,No,5G,2,1110,No,8
MRD-009097,No,54.69,88,5692.52,Plus,2,No,0.64,No,No,5G,5,482,No,1
MRD-009098,No,64.21,3,217.64,Plus,1,No,4.08,Yes,No,5G,1,430,No,6
MRD-009099,No,81.54,43,2218.8,Plus,2,No,4.33,Yes,Yes,4G,1,318,No,6
MRD-009100,No,45.33,56,1869.98,Plus,1,No,10.5,Yes,Yes,5G,1,1339,No,1
MRD-009101,No,48.23,49,3352.64,Plus,3,No,4.95,No,No,5G,3,1235,Yes,5
MRD-009102,No,35.57,68,7350.37,Basic,4,No,2.9,Yes,No,4G,1,888,Yes,5
MRD-009103,Yes,37.65,63,1263.74,Basic,4,No,12.8,Yes,Yes,5G,7,1040,Yes,5
MRD-009104,No,57.15,41,3395.58,Plus,1,No,1.12,Yes,No,5G,2,595,No,7
MRD-009105,Yes,35.32,84,10689.44,Basic,1,No,0.72,Yes,Yes,4G,3,640,No,5
MRD-009106,Yes,34.12,72,1137.17,Basic,1,No,0.97,No,No,4G,3,1380,No,10
MRD-009107,Yes,39.76,7,1.54,Basic,2,Yes,3.71,No,No,5G,5,756,No,8
MRD-009108,No,30.28,64,1634.87,Basic,1,Yes,6.38,No,Yes,5G,4,1450,No,8
MRD-009109,Yes,35.92,82,3426.17,Basic,3,No,9.7,Yes,No,5G,1,523,Yes,10
MRD-009110,No,104.87,68,7398.12,Premium,1,No,4.08,No,Yes,5G,1,226,No,9
MRD-009111,No,28.58,94,2414.98,Basic,2,Yes,6.77,No,No,4G,3,524,No,5
MRD-009112,No,91.1,60,7993.29,Premium,5,No,4.57,No,No,5G,2,165,Yes,3
MRD-009113,Yes,34.06,61,988.77,Basic,2,No,7.66,Yes,No,4G,0,608,No,1
MRD-009114,No,52.57,8,455.03,Plus,4,No,6.52,No,No,5G,3,606,Yes,5
MRD-009115,No,60.26,91,7354.3,Plus,2,No,9.01,Yes,Yes,5G,3,481,No,7
MRD-009116,No,91.07,2,446.36,Premium,2,No,10.53,Yes,Yes,5G,1,1120,No,6
MRD-009117,Yes,34.2,4,820.33,Basic,3,No,14.34,Yes,Yes,5G,1,584,Yes,3
MRD-009118,No,82.11,47,4229.39,Premium,4,Yes,7.01,Yes,Yes,4G,1,1364,Yes,9
MRD-009119,No,33.26,88,1578.58,Basic,2,No,5.41,No,Yes,5G,2,696,No,10
MRD-009120,No,97.9,64,10400.48,Premium,1,Yes,3.28,Yes,Yes,4G,0,415,No,5
MRD-009121,No,61.8,7,722.04,Plus,2,No,11.36,Yes,Yes,4G,2,1126,No,5
MRD-009122,No,62.58,57,3809.89,Plus,2,No,2.56,Yes,Yes,5G,4,259,No,1
MRD-009123,No,31.01,32,1243.17,Basic,2,No,5.87,Yes,No,5G,3,1425,No,3
MRD-009124,No,57.67,31,1666.15,Plus,1,No,1.86,Yes,No,5G,3,706,No,6
MRD-009125,No,85.81,56,5670.32,Premium,5,No,3.71,Yes,No,4G,3,928,Yes,3
MRD-009126,No,101.17,77,4886.21,Premium,2,No,7.71,Yes,Yes,5G,2,1211,No,10
MRD-009127,Yes,26.22,16,722.35,Basic,3,No,0.71,Yes,No,5G,0,856,Yes,4
MRD-009128,Yes,41.68,0,120.61,Basic,2,No,0.94,No,No,5G,1,105,No,4
MRD-009129,No,32.96,44,1969.98,Basic,1,No,8.94,Yes,Yes,5G,3,1491,No,3
MRD-009130,No,29.5,29,1280.58,Basic,1,No,6.41,Yes,No,4G,1,892,No,7
MRD-009131,Yes,29.97,32,1465.19,Basic,4,Yes,2.67,Yes,Yes,4G,1,625,Yes,9
MRD-009132,No,48.79,61,3565.66,Plus,1,Yes,0.88,Yes,Yes,4G,2,983,No,2
MRD-009133,No,37.88,72,3252.38,Basic,3,No,2.74,Yes,Yes,5G,0,334,Yes,10
MRD-009134,No,101.73,5,559.16,Premium,1,No,7.02,Yes,No,5G,1,456,No,3
MRD-009135,Yes,27.39,4,132.53,Basic,1,No,2.37,No,No,4G,0,601,No,1
MRD-009136,No,66.32,94,8954.11,Plus,1,Yes,5.76,Yes,Yes,5G,0,833,No,9
MRD-009137,Yes,36.69,2,0.0,Basic,2,No,0.85,Yes,No,5G,1,1187,No,2
MRD-009138,Yes,37.7,29,795.06,Basic,1,No,5.43,No,Yes,4G,1,1062,No,3
MRD-009139,No,108.53,84,13210.15,Premium,4,No,5.11,No,Yes,5G,0,171,Yes,8
MRD-009140,No,65.0,85,13055.88,Premium,2,Yes,0.51,No,No,5G,0,1205,No,8
MRD-009141,No,67.26,56,5174.89,Plus,1,No,0.09,No,No,4G,0,379,No,4
MRD-009142,Yes,38.7,30,605.81,Basic,2,Yes,3.22,Yes,No,4G,1,549,No,10
MRD-009143,Yes,29.03,4,453.64,Basic,2,No,2.79,Yes,Yes,5G,1,1096,No,9
MRD-009144,No,38.0,6,308.21,Basic,2,No,5.9,No,Yes,5G,0,492,No,1
MRD-009145,Yes,37.37,44,730.39,Basic,1,No,2.76,No,Yes,4G,1,1003,No,10
MRD-009146,No,61.89,2,111.58,Plus,1,No,2.76,No,No,4G,1,1394,No,1
MRD-009147,No,70.94,31,2770.62,Plus,1,No,0.62,Yes,No,5G,3,364,No,1
MRD-009148,No,74.18,41,3834.08,Premium,1,Yes,1.45,Yes,No,5G,0,1479,No,1
MRD-009149,Yes,86.33,18,931.7,Premium,1,No,4.12,Yes,No,5G,3,615,No,6
MRD-009150,No,35.34,28,1193.57,Basic,2,Yes,4.51,Yes,No,5G,2,401,No,3
MRD-009151,No,65.17,7,719.64,Plus,2,No,1.2,No,Yes,5G,1,1456,No,2
MRD-009152,No,54.51,43,2952.17,Plus,2,No,2.45,No,No,4G,0,778,No,5
MRD-009153,No,39.5,79,2051.51,Basic,2,No,1.04,Yes,No,4G,3,317,No,9
MRD-009154,No,95.1,17,1889.04,Premium,2,Yes,0.62,Yes,Yes,5G,3,586,No,1
MRD-009155,No,107.65,14,1074.59,Premium,1,Yes,0.07,Yes,Yes,5G,2,108,No,10
MRD-009156,No,33.22,38,1127.28,Basic,4,No,6.24,No,Yes,5G,3,649,Yes,7
MRD-009157,No,117.02,52,12173.12,Premium,2,No,0.71,Yes,No,4G,2,927,No,9
MRD-009158,No,57.42,15,1535.64,Plus,1,No,1.6,No,No,4G,1,437,No,8
MRD-009159,No,78.63,80,4278.13,Premium,1,No,1.3,Yes,Yes,5G,3,1001,No,3
MRD-009160,No,31.74,67,2694.28,Basic,4,No,0.46,Yes,No,4G,0,1131,Yes,10
MRD-009161,Yes,47.92,3,271.72,Plus,2,Yes,9.54,No,Yes,5G,2,548,No,4
MRD-009162,No,47.78,13,445.8,Plus,3,No,4.7,Yes,Yes,5G,0,807,Yes,1
MRD-009163,No,63.43,29,843.44,Plus,1,Yes,15.25,Yes,No,4G,2,615,No,3
MRD-009164,No,37.39,47,2086.94,Basic,1,No,11.36,Yes,Yes,5G,0,722,No,3
MRD-009165,No,57.48,23,1590.35,Plus,1,No,6.61,Yes,No,4G,1,325,No,5
MRD-009166,No,44.95,89,1681.04,Plus,2,No,2.93,Yes,No,5G,3,903,No,10
MRD-009167,No,87.0,60,3222.42,Premium,1,No,2.31,No,Yes,5G,1,1444,No,5
MRD-009168,No,95.38,7,384.43,Premium,4,No,3.49,Yes,No,5G,5,1147,Yes,3
MRD-009169,No,36.55,25,1263.56,Basic,3,Yes,2.38,Yes,No,4G,2,1455,Yes,2
MRD-009170,No,33.69,31,1416.28,Basic,2,No,2.09,No,Yes,5G,0,1207,No,5
MRD-009171,No,56.12,39,2357.99,Plus,2,No,2.39,No,No,5G,0,876,No,7
MRD-009172,No,90.7,49,2960.05,Premium,3,No,1.73,Yes,No,4G,1,1445,Yes,6
MRD-009173,No,59.06,60,1726.66,Plus,2,Yes,3.04,No,No,4G,1,1053,No,2
MRD-009174,No,99.42,30,3782.44,Premium,4,No,0.63,No,No,5G,2,831,Yes,7
MRD-009175,No,52.57,37,1984.76,Plus,2,No,3.0,Yes,Yes,5G,1,1036,No,3
MRD-009176,No,32.34,91,2316.88,Basic,2,No,1.17,No,Yes,4G,0,1198,No,2
MRD-009177,No,42.93,92,4564.97,Basic,1,Yes,7.21,No,Yes,5G,4,993,No,3
MRD-009178,No,25.86,36,1839.56,Basic,4,No,2.61,Yes,No,4G,2,816,Yes,9
MRD-009179,No,44.0,35,3257.2,Plus,3,No,2.03,Yes,No,4G,1,1486,Yes,7
MRD-009180,No,56.26,63,1674.28,Plus,3,Yes,2.9,Yes,No,5G,4,799,Yes,8
MRD-009181,No,32.34,38,1926.37,Basic,1,No,1.34,Yes,No,4G,0,898,No,4
MRD-009182,No,79.81,55,9318.13,Premium,4,Yes,2.11,No,No,5G,1,1157,Yes,9
MRD-009183,No,35.53,63,3207.77,Basic,2,No,6.49,Yes,No,4G,1,1283,No,9
MRD-009184,No,88.85,94,7116.41,Premium,4,No,1.49,Yes,No,4G,2,1314,Yes,10
MRD-009185,No,35.67,7,517.98,Basic,2,No,2.02,Yes,Yes,5G,2,187,No,6
MRD-009186,Yes,34.81,29,1061.35,Basic,4,Yes,2.19,Yes,No,4G,2,946,Yes,1
MRD-009187,No,57.23,34,3694.56,Plus,2,Yes,3.81,No,Yes,5G,5,621,No,6
MRD-009188,No,107.37,12,917.04,Premium,2,No,0.52,No,No,5G,0,1178,No,10
MRD-009189,Yes,27.04,62,667.35,Basic,1,No,0.47,Yes,No,4G,3,1427,No,10
MRD-009190,No,42.45,55,3630.28,Plus,3,Yes,2.61,Yes,No,4G,2,184,Yes,3
MRD-009191,No,60.05,40,1411.13,Plus,1,No,0.82,Yes,No,4G,3,311,No,8
MRD-009192,No,104.51,45,6143.53,Premium,2,No,9.8,No,No,5G,1,1023,No,7
MRD-009193,No,56.6,86,5513.36,Plus,1,Yes,4.0,Yes,No,5G,1,1140,No,1
MRD-009194,No,65.77,63,8195.55,Plus,4,No,5.07,Yes,No,5G,1,1379,Yes,8
MRD-009195,No,67.75,83,6552.39,Plus,3,No,0.73,Yes,No,5G,3,530,Yes,9
MRD-009196,No,67.72,24,2303.04,Plus,1,No,0.76,Yes,Yes,5G,3,1197,No,9
MRD-009197,No,31.62,91,2824.34,Basic,2,No,6.08,No,Yes,5G,0,1307,No,8
MRD-009198,No,54.79,20,738.99,Plus,2,No,0.7,Yes,Yes,4G,1,1480,No,2
MRD-009199,No,115.88,60,6780.72,Premium,3,Yes,0.54,Yes,No,5G,1,507,Yes,9
MRD-009200,Yes,33.63,71,3236.77,Basic,2,No,1.07,No,No,5G,2,77,No,9
MRD-009201,No,71.77,48,3934.46,Premium,4,Yes,0.49,Yes,Yes,5G,1,1246,Yes,6
MRD-009202,No,85.16,88,6418.42,Premium,4,No,3.55,Yes,Yes,4G,2,870,Yes,3
MRD-009203,No,34.67,57,2719.35,Basic,2,No,0.13,Yes,Yes,4G,5,1,No,3
MRD-009204,No,58.41,22,2612.99,Plus,1,Yes,4.32,Yes,Yes,5G,4,1015,No,8
MRD-009205,No,76.43,78,5912.12,Plus,1,Yes,3.17,Yes,No,4G,2,1416,No,4
MRD-009206,No,31.61,61,1644.76,Basic,1,No,2.72,Yes,No,5G,0,443,No,4
MRD-009207,No,39.7,20,660.04,Basic,1,No,0.86,No,Yes,5G,1,112,No,1
MRD-009208,No,39.26,52,3009.51,Basic,1,No,2.49,Yes,No,4G,1,326,No,3
MRD-009209,No,34.32,60,2628.12,Basic,3,No,0.93,No,No,4G,1,301,Yes,10
MRD-009210,No,32.98,8,405.37,Basic,2,No,0.73,Yes,Yes,5G,0,771,No,9
MRD-009211,No,36.97,36,1565.05,Basic,4,Yes,0.73,Yes,Yes,4G,2,1468,Yes,9
MRD-009212,No,48.32,92,1928.15,Plus,4,No,1.13,No,Yes,4G,0,534,Yes,1
MRD-009213,Yes,36.7,73,959.37,Basic,1,No,4.31,Yes,No,4G,3,1229,No,4
MRD-009214,No,82.78,16,1327.45,Premium,1,Yes,5.95,Yes,No,4G,2,608,No,8
MRD-009215,No,50.36,94,2676.72,Plus,2,No,0.87,Yes,Yes,5G,3,988,No,8
MRD-009216,No,62.72,74,6333.6,Plus,3,Yes,7.82,Yes,Yes,5G,3,106,Yes,9
MRD-009217,No,55.49,9,317.45,Plus,2,No,1.19,No,No,4G,0,1467,No,3
MRD-009218,No,52.14,4,556.76,Plus,2,No,2.94,No,Yes,5G,1,1443,No,8
MRD-009219,No,61.77,91,6871.83,Plus,1,No,6.17,Yes,No,5G,0,321,No,7
MRD-009220,No,77.85,34,1469.55,Premium,5,No,4.75,No,No,4G,1,1380,Yes,8
MRD-009221,No,35.86,38,1643.99,Basic,2,No,6.42,Yes,No,5G,2,1393,No,9
MRD-009222,Yes,41.76,53,1537.71,Basic,2,No,8.78,Yes,No,5G,2,291,No,2
MRD-009223,No,38.81,24,1345.36,Basic,1,No,5.15,Yes,No,5G,3,1206,No,7
MRD-009224,No,56.53,90,8984.97,Plus,1,No,5.9,No,Yes,5G,1,47,No,8
MRD-009225,Yes,93.74,80,11940.09,Premium,1,No,5.8,Yes,No,5G,3,931,No,5
MRD-009226,No,107.41,96,13304.07,Premium,2,No,1.0,Yes,Yes,4G,0,1474,No,3
MRD-009227,No,65.45,23,1263.67,Plus,2,No,0.28,Yes,Yes,5G,4,181,No,9
MRD-009228,No,82.03,50,3051.58,Premium,1,No,1.92,Yes,No,5G,2,372,No,6
MRD-009229,No,85.14,84,5336.83,Premium,1,No,5.93,Yes,Yes,5G,1,1211,No,5
MRD-009230,No,34.1,37,1130.88,Basic,3,No,1.54,No,No,5G,1,190,Yes,6
MRD-009231,No,49.15,4,171.17,Plus,4,No,1.32,No,No,5G,1,1260,Yes,3
MRD-009232,No,57.73,50,2867.4,Plus,1,No,7.55,Yes,No,4G,2,909,No,8
MRD-009233,No,58.64,29,1114.78,Plus,2,No,1.34,Yes,No,4G,3,521,No,9
MRD-009234,No,55.04,71,4755.33,Plus,2,Yes,1.73,Yes,Yes,4G,2,1177,No,6
MRD-009235,No,59.11,67,1802.56,Plus,1,No,1.22,Yes,No,4G,2,969,No,7
MRD-009236,No,55.51,47,3791.19,Plus,2,No,3.8,Yes,No,5G,1,766,No,2
MRD-009237,No,69.0,30,1547.48,Plus,2,No,1.99,No,Yes,5G,3,294,No,1
MRD-009238,Yes,41.15,90,2459.43,Basic,3,No,3.61,No,No,5G,2,989,Yes,6
MRD-009239,Yes,39.53,4,359.68,Basic,1,No,4.68,Yes,Yes,5G,2,1371,No,9
MRD-009240,No,58.61,16,1025.9,Plus,3,No,0.53,Yes,Yes,5G,1,1199,Yes,1
MRD-009241,Yes,39.35,95,5192.5,Basic,1,No,1.51,Yes,Yes,4G,2,175,No,8
MRD-009242,No,41.23,78,1496.59,Basic,2,No,1.09,Yes,Yes,5G,1,427,No,2
MRD-009243,No,93.85,69,9823.56,Premium,5,No,1.26,Yes,Yes,4G,6,113,Yes,5
MRD-009244,Yes,66.83,54,2826.77,Plus,1,No,1.18,Yes,No,4G,0,919,No,6
MRD-009245,Yes,39.07,7,665.24,Basic,4,No,0.3,Yes,Yes,4G,0,145,Yes,10
MRD-009246,Yes,31.16,94,2829.35,Basic,1,No,2.12,No,No,5G,0,612,No,9
MRD-009247,No,59.18,41,5181.82,Plus,2,Yes,0.58,No,No,4G,2,1057,No,1
MRD-009248,No,29.91,32,1728.93,Basic,3,No,1.45,Yes,Yes,4G,0,759,Yes,10
MRD-009249,No,116.61,46,3174.88,Premium,1,No,0.21,No,Yes,5G,0,1413,No,6
MRD-009250,No,33.26,83,1733.73,Basic,2,Yes,6.06,Yes,No,4G,1,1370,No,6
MRD-009251,No,69.5,94,2735.56,Plus,2,No,4.47,No,No,4G,1,131,No,10
MRD-009252,No,37.83,80,4796.88,Basic,3,No,0.77,No,No,4G,1,1362,Yes,7
MRD-009253,No,37.54,20,716.9,Basic,3,No,1.15,Yes,No,5G,3,509,Yes,9
MRD-009254,No,62.2,65,4087.65,Plus,2,No,0.67,No,Yes,5G,1,1257,No,3
MRD-009255,No,56.94,61,3093.74,Plus,1,Yes,4.64,Yes,No,5G,0,1107,No,9
MRD-009256,No,36.91,91,7018.18,Basic,2,No,1.3,No,No,5G,5,1185,No,5
MRD-009257,No,29.37,18,931.57,Basic,1,No,5.21,Yes,Yes,4G,1,1492,No,2
MRD-009258,No,95.34,23,2025.4,Premium,3,No,1.03,No,No,5G,1,956,Yes,6
MRD-009259,No,62.92,80,4545.51,Plus,2,No,10.61,Yes,No,5G,2,221,No,3
MRD-009260,No,23.79,13,597.49,Basic,2,No,4.8,Yes,No,5G,2,1293,No,10
MRD-009261,Yes,43.08,80,4086.22,Basic,2,No,1.96,Yes,Yes,5G,1,933,No,6
MRD-009262,No,112.81,89,7696.93,Premium,1,Yes,10.66,No,Yes,4G,1,1151,No,10
MRD-009263,No,61.04,82,5342.12,Plus,1,No,2.62,No,No,5G,3,610,No,2
MRD-009264,No,52.08,21,764.91,Plus,2,No,2.81,Yes,Yes,5G,1,1164,No,10
MRD-009265,No,58.56,94,2936.32,Plus,4,Yes,4.59,Yes,Yes,4G,0,682,Yes,7
MRD-009266,No,42.0,76,4504.21,Plus,4,No,0.05,Yes,No,5G,0,620,Yes,10
MRD-009267,No,32.56,43,847.43,Basic,2,Yes,3.75,Yes,No,5G,1,839,No,3
MRD-009268,No,39.01,69,1609.6,Basic,2,No,2.25,Yes,No,5G,2,204,No,3
MRD-009269,Yes,31.53,77,2417.31,Basic,4,No,4.63,Yes,Yes,5G,1,1350,Yes,1
MRD-009270,No,107.76,42,4402.98,Premium,2,No,0.71,Yes,No,5G,1,221,No,10
MRD-009271,No,61.46,78,2358.92,Plus,2,No,8.86,Yes,No,5G,0,763,No,9
MRD-009272,No,90.64,53,4377.8,Premium,5,No,6.91,Yes,No,5G,0,982,Yes,10
MRD-009273,No,109.43,74,7029.16,Premium,3,No,3.19,No,Yes,5G,0,896,Yes,6
MRD-009274,No,59.35,82,3045.99,Plus,1,Yes,3.02,Yes,No,5G,3,1306,No,4
MRD-009275,No,100.59,92,14618.92,Premium,1,No,0.46,No,Yes,5G,1,782,No,8
MRD-009276,Yes,40.33,25,1672.89,Basic,1,No,0.93,No,No,5G,3,483,No,5
MRD-009277,Yes,35.65,96,2724.44,Basic,1,No,1.22,No,No,4G,2,90,No,1
MRD-009278,No,56.2,46,2652.99,Plus,3,No,7.08,No,Yes,5G,1,1276,Yes,1
MRD-009279,No,45.24,41,1939.09,Basic,3,No,13.35,Yes,Yes,5G,0,669,Yes,3
MRD-009280,Yes,33.77,70,2216.78,Basic,1,No,1.76,No,Yes,5G,2,99,No,2
MRD-009281,No,38.35,65,1537.93,Basic,1,No,6.38,Yes,No,5G,1,354,No,8
MRD-009282,Yes,39.68,93,4814.73,Basic,1,No,2.67,No,No,4G,1,1196,No,5
MRD-009283,Yes,90.95,43,8064.27,Premium,2,No,6.27,Yes,Yes,4G,2,1173,No,2
MRD-009284,No,42.28,61,2534.21,Basic,2,No,3.51,Yes,No,5G,2,584,No,10
MRD-009285,No,78.66,45,5314.01,Premium,1,Yes,2.22,Yes,No,5G,4,799,No,10
MRD-009286,No,62.5,26,1768.8,Plus,1,No,1.49,Yes,No,5G,1,28,No,6
MRD-009287,No,105.37,14,2112.27,Premium,3,No,5.82,Yes,No,5G,2,483,Yes,7
MRD-009288,No,31.13,22,329.51,Basic,1,No,4.68,Yes,No,5G,0,1233,No,10
MRD-009289,No,105.1,86,16850.88,Premium,1,No,1.62,Yes,Yes,4G,1,121,No,10
MRD-009290,No,36.73,6,108.65,Basic,1,No,4.32,No,No,5G,1,1312,No,2
MRD-009291,No,72.23,56,10466.73,Plus,2,No,3.82,No,Yes,5G,1,939,No,9
MRD-009292,No,90.24,60,5127.02,Premium,2,Yes,0.5,Yes,Yes,4G,2,567,No,4
MRD-009293,No,32.44,39,5134.74,Basic,2,No,4.98,No,No,5G,2,1235,No,9
MRD-009294,Yes,35.05,66,1814.21,Basic,5,Yes,0.18,No,No,4G,2,1168,Yes,8
MRD-009295,No,34.58,69,2363.39,Basic,2,No,2.04,Yes,No,5G,2,642,No,4
MRD-009296,No,75.27,43,4300.36,Premium,2,No,3.33,Yes,No,4G,5,1142,No,3
MRD-009297,Yes,37.6,26,1547.99,Basic,1,No,9.1,No,Yes,5G,2,926,No,5
MRD-009298,No,65.57,89,2761.93,Plus,3,No,8.18,No,Yes,5G,2,1268,Yes,7
MRD-009299,No,58.96,20,704.71,Plus,2,No,1.99,Yes,Yes,5G,1,417,No,3
MRD-009300,Yes,80.87,78,2410.32,Premium,4,No,0.34,Yes,Yes,4G,1,556,Yes,3
MRD-009301,No,56.8,36,2042.34,Plus,3,No,4.35,No,Yes,5G,1,955,Yes,1
MRD-009302,No,95.38,5,760.69,Premium,1,No,0.64,Yes,Yes,4G,0,716,No,3
MRD-009303,No,57.14,0,0.0,Plus,2,Yes,2.48,Yes,No,5G,4,820,No,7
MRD-009304,Yes,86.31,85,26357.97,Premium,1,No,7.41,No,Yes,5G,3,373,No,8
MRD-009305,No,26.76,9,535.42,Basic,4,No,2.88,Yes,No,4G,0,29,Yes,9
MRD-009306,No,87.5,24,2767.0,Premium,1,No,1.96,Yes,Yes,5G,2,1193,No,1
MRD-009307,No,30.15,23,1665.11,Basic,3,No,3.8,No,Yes,5G,2,238,Yes,3
MRD-009308,Yes,36.69,2,86.83,Basic,2,No,3.46,No,No,5G,0,568,No,8
MRD-009309,Yes,40.91,73,4731.65,Basic,1,No,0.7,No,Yes,5G,5,512,No,2
MRD-009310,Yes,39.17,66,2433.68,Basic,3,No,1.23,Yes,No,5G,4,907,Yes,1
MRD-009311,No,40.82,85,3014.56,Basic,1,No,0.31,Yes,Yes,4G,2,426,No,4
MRD-009312,No,51.05,54,5176.97,Plus,1,No,0.36,Yes,No,5G,2,1059,No,7
MRD-009313,No,66.69,40,5142.99,Plus,1,No,8.96,No,No,5G,1,962,No,1
MRD-009314,No,95.43,50,6856.86,Premium,2,No,0.22,Yes,No,5G,0,150,No,2
MRD-009315,Yes,42.34,10,590.79,Basic,1,No,0.84,No,No,5G,1,1062,No,1
MRD-009316,No,65.85,79,4767.5,Plus,2,No,3.94,Yes,Yes,5G,0,1122,No,10
MRD-009317,Yes,69.87,15,5086.27,Plus,1,No,7.26,Yes,No,5G,1,80,No,10
MRD-009318,Yes,36.83,44,1393.53,Basic,4,Yes,12.39,Yes,Yes,5G,5,488,Yes,1
MRD-009319,No,81.88,32,4162.22,Premium,1,Yes,2.85,No,No,5G,3,1388,No,2
MRD-009320,No,71.81,32,2610.95,Plus,2,No,2.32,Yes,No,4G,0,62,No,10
MRD-009321,Yes,39.87,35,2282.63,Basic,1,Yes,9.52,No,No,5G,5,754,No,8
MRD-009322,No,65.05,8,291.44,Plus,1,No,0.06,Yes,No,5G,1,519,No,9
MRD-009323,No,89.43,22,2164.02,Premium,4,No,13.61,No,No,5G,2,1170,Yes,10
MRD-009324,No,53.51,58,4086.16,Plus,1,No,0.15,Yes,No,5G,1,1424,No,7
MRD-009325,No,81.6,23,4958.85,Premium,2,No,3.87,Yes,Yes,4G,1,349,No,7
MRD-009326,No,62.38,33,985.39,Plus,2,No,3.12,Yes,No,5G,1,716,No,7
MRD-009327,Yes,34.0,46,1263.0,Basic,4,No,5.53,No,No,4G,2,94,Yes,1
MRD-009328,No,92.67,11,979.7,Premium,5,No,0.87,No,No,5G,1,1372,Yes,7
MRD-009329,No,104.95,51,6347.5,Premium,5,No,3.0,No,No,5G,2,429,Yes,3
MRD-009330,No,56.46,59,1739.97,Plus,2,No,0.93,Yes,Yes,4G,0,812,No,8
MRD-009331,No,26.28,0,196.94,Basic,2,No,4.35,No,Yes,5G,0,1183,No,3
MRD-009332,No,66.31,39,2265.6,Plus,2,No,2.63,Yes,Yes,4G,1,280,No,5
MRD-009333,No,72.61,2,355.03,Plus,5,No,1.81,Yes,No,5G,1,19,Yes,3
