customer_id,cancelled,weekly_box_price,tenure_weeks,estimated_lifetime_value,meal_plan,household_size,dietary_preference,meals_skipped_ytd,referral_count,recipe_rating_avg,delivery_issues_ytd,app_engagement_score,payment_method,auto_renew,boxes_per_week
HTM-005679,No,79.61,7,1513.8,Family,1,Omnivore,2,0,4.2,1,53,card,Yes,2
HTM-005680,Yes,41.72,81,7961.16,Basic,2,Omnivore,7,0,3.9,0,35,paypal,Yes,3
HTM-005681,No,76.41,53,3239.08,Family,2,Omnivore,3,0,4.5,0,38,paypal,Yes,1
HTM-005682,No,103.26,102,15459.46,Gourmet,2,Vegan,6,2,4.1,1,58,card,Yes,1
HTM-005683,No,53.55,97,6375.34,Basic,2,Omnivore,2,1,3.3,0,33,card,Yes,2
HTM-005684,No,33.26,36,1943.17,Basic,3,Omnivore,3,0,3.2,1,47,paypal,Yes,1
HTM-005685,No,59.43,49,2842.88,Family,2,Vegan,2,1,3.9,0,77,card,No,2
HTM-005686,No,80.27,45,1602.93,Family,4,Omnivore,3,1,3.8,0,100,paypal,No,2
HTM-005687,No,95.82,77,10491.91,Gourmet,3,Omnivore,4,0,4.2,2,36,card,No,1
HTM-005688,Yes,49.07,85,3726.31,Basic,2,Omnivore,3,0,4.4,1,53,paypal,Yes,1
HTM-005689,No,65.5,45,1942.54,Family,4,Vegetarian,2,1,3.6,1,28,card,Yes,1
HTM-005690,No,83.4,72,11044.14,Family,1,Omnivore,4,1,3.8,0,32,card,Yes,1
HTM-005691,No,93.5,72,5596.43,Gourmet,1,Omnivore,2,0,3.7,0,68,card,Yes,2
HTM-005692,Yes,44.49,62,2815.83,Basic,3,Vegetarian,3,0,3.6,0,4,card,Yes,2
HTM-005693,No,65.74,4,205.57,Family,3,Omnivore,2,0,3.4,0,77,paypal,Yes,2
HTM-005694,No,94.46,16,2598.97,Gourmet,3,Vegetarian,3,1,5.0,1,67,card,No,2
HTM-005695,Yes,37.56,11,366.43,Basic,2,Omnivore,2,0,3.8,0,60,bnpl,No,1
HTM-005696,No,36.24,24,744.58,Basic,3,Vegetarian,2,0,4.4,1,64,card,Yes,1
HTM-005697,No,83.26,29,2980.34,Gourmet,3,Vegetarian,3,1,3.9,1,66,paypal,Yes,1
HTM-005698,No,36.72,56,1037.87,Basic,3,Pescatarian,3,0,4.5,3,73,card,Yes,1
HTM-005699,No,73.36,19,3908.06,Family,4,Vegetarian,0,0,3.9,0,76,card,No,3
HTM-005700,No,55.47,70,3224.46,Family,3,Omnivore,4,0,3.7,2,29,card,No,1
HTM-005701,No,61.58,81,3721.71,Family,3,Omnivore,3,0,4.7,0,4,card,Yes,3
HTM-005702,No,75.94,79,3078.03,Family,2,Omnivore,3,1,4.6,2,72,card,No,1
HTM-005703,No,82.02,50,4142.0,Family,3,Pescatarian,0,0,3.5,2,97,card,No,2
HTM-005704,No,102.48,79,3983.82,Gourmet,3,Omnivore,4,2,3.2,0,44,card,No,2
HTM-005705,No,69.7,43,5214.42,Family,4,Omnivore,5,0,4.4,0,83,paypal,No,1
HTM-005706,No,39.37,47,835.79,Basic,1,Vegetarian,3,0,4.4,2,46,bnpl,Yes,2
HTM-005707,No,80.05,90,15497.46,Gourmet,3,Omnivore,1,0,3.7,0,69,card,Yes,3
HTM-005708,Yes,43.4,47,3254.43,Basic,6,Omnivore,5,1,4.7,2,72,card,No,1
HTM-005709,No,59.9,71,4334.65,Family,2,Vegetarian,5,0,3.4,0,48,card,Yes,3
HTM-005710,No,93.22,0,0.0,Gourmet,1,Omnivore,3,1,3.9,2,83,card,Yes,1
HTM-005711,No,42.45,69,4912.2,Basic,2,Vegetarian,3,1,4.3,2,10,paypal,Yes,3
HTM-005712,No,71.5,47,6180.64,Family,5,Omnivore,2,0,4.6,1,59,card,Yes,2
HTM-005713,Yes,43.72,40,1832.31,Basic,1,Omnivore,5,0,3.4,2,74,paypal,Yes,1
HTM-005714,No,82.44,24,2213.38,Gourmet,2,Pescatarian,2,0,4.4,0,33,card,Yes,3
HTM-005715,Yes,42.14,14,729.83,Basic,6,Pescatarian,6,0,4.3,0,99,card,No,1
HTM-005716,No,71.03,99,7125.25,Family,2,Vegan,4,0,4.3,0,17,bnpl,No,1
HTM-005717,Yes,53.59,26,1305.4,Family,2,Vegan,4,0,3.3,0,55,card,Yes,1
HTM-005718,Yes,43.21,75,3566.15,Basic,3,Omnivore,3,0,3.0,0,40,card,Yes,1
HTM-005719,Yes,48.05,57,1910.56,Basic,3,Omnivore,4,0,4.0,0,98,paypal,No,2
HTM-005720,No,43.83,34,1631.64,Basic,2,Omnivore,4,0,3.5,1,66,bnpl,Yes,2
HTM-005721,Yes,44.48,90,1589.83,Basic,1,Omnivore,2,0,3.6,0,79,card,Yes,2
HTM-005722,No,100.19,38,4192.13,Gourmet,2,Omnivore,5,0,3.9,0,8,card,Yes,3
HTM-005723,No,72.21,10,612.16,Family,3,Pescatarian,6,1,4.5,2,28,card,Yes,3
HTM-005724,Yes,71.52,19,1877.46,Family,4,Vegetarian,0,1,4.7,0,81,card,No,1
HTM-005725,No,75.36,14,1156.89,Family,3,Omnivore,3,0,5.0,0,44,card,No,2
HTM-005726,No,49.82,72,3959.41,Basic,1,Vegetarian,2,1,3.4,0,78,card,Yes,1
HTM-005727,No,50.27,27,995.6,Basic,3,Omnivore,3,0,3.7,0,80,card,No,1
HTM-005728,No,63.66,47,3341.1,Family,3,Omnivore,6,1,5.0,0,62,card,No,2
HTM-005729,No,60.78,28,1276.61,Family,2,Omnivore,4,1,4.6,0,16,card,No,1
HTM-005730,Yes,40.68,45,1196.29,Basic,3,Omnivore,1,0,4.4,0,3,paypal,No,1
HTM-005731,No,98.76,19,901.95,Gourmet,1,Vegetarian,2,1,4.4,0,98,paypal,No,1
HTM-005732,No,41.99,79,2507.14,Basic,4,Vegetarian,6,0,3.5,0,22,card,No,3
HTM-005733,No,88.67,22,1187.4,Family,2,Omnivore,2,0,3.6,0,84,bnpl,Yes,1
HTM-005734,Yes,39.88,63,1673.68,Basic,5,Omnivore,5,0,3.5,0,78,card,No,1
HTM-005735,No,35.15,69,4585.89,Basic,2,Omnivore,1,0,4.2,1,14,paypal,No,2
HTM-005736,Yes,42.98,7,516.89,Basic,4,Omnivore,5,1,4.6,0,56,card,Yes,1
HTM-005737,No,72.7,103,13338.95,Family,5,Omnivore,8,0,3.8,2,25,card,No,3
HTM-005738,No,53.26,68,6910.45,Family,2,Vegetarian,0,1,3.6,0,89,card,No,1
HTM-005739,Yes,48.41,50,4033.43,Basic,5,Pescatarian,1,0,4.3,1,62,card,Yes,3
HTM-005740,No,37.76,78,4822.92,Basic,2,Vegan,6,2,3.2,2,21,card,Yes,2
HTM-005741,No,61.29,52,5203.58,Family,5,Omnivore,6,1,4.3,4,67,bnpl,Yes,1
HTM-005742,No,46.03,68,1487.94,Basic,4,Omnivore,3,1,3.8,2,57,paypal,Yes,1
HTM-005743,Yes,39.75,64,3492.34,Basic,1,Omnivore,4,0,3.5,0,35,card,Yes,2
HTM-005744,No,73.98,102,3858.99,Family,2,Omnivore,2,0,5.0,0,52,card,No,2
HTM-005745,Yes,88.19,55,4163.66,Gourmet,2,Omnivore,3,1,3.6,3,18,paypal,Yes,1
HTM-005746,Yes,79.16,37,4043.07,Family,5,Vegetarian,6,0,4.7,1,26,card,Yes,3
HTM-005747,No,80.39,19,1146.3,Family,3,Omnivore,3,1,3.8,2,52,paypal,No,1
HTM-005748,No,108.34,92,8963.58,Gourmet,6,Vegetarian,2,0,4.6,0,83,card,No,1
HTM-005749,No,76.6,49,2453.86,Family,2,Omnivore,5,1,4.3,0,78,card,Yes,2
HTM-005750,No,116.63,47,7844.82,Gourmet,2,Omnivore,3,0,3.8,2,5,card,No,2
HTM-005751,No,71.72,13,886.74,Family,1,Omnivore,4,0,3.6,1,48,paypal,Yes,1
HTM-005752,No,94.53,10,479.57,Gourmet,3,Omnivore,4,0,4.4,0,67,paypal,No,1
HTM-005753,No,70.55,29,1587.95,Family,3,Vegan,1,1,4.0,0,12,card,No,3
HTM-005754,No,104.55,77,19351.58,Gourmet,2,Omnivore,5,0,3.4,1,65,card,No,1
HTM-005755,No,74.34,94,6574.06,Family,2,Vegan,3,2,5.0,0,84,card,No,1
HTM-005756,No,34.14,24,402.67,Basic,3,Omnivore,4,0,4.7,0,46,card,Yes,3
HTM-005757,No,80.8,75,5038.68,Gourmet,2,Omnivore,6,0,4.9,1,91,paypal,No,3
HTM-005758,No,78.78,0,0.0,Family,1,Vegan,5,0,3.9,0,69,card,Yes,1
HTM-005759,No,62.93,101,6168.69,Family,3,Pescatarian,3,0,4.2,2,30,card,Yes,1
HTM-005760,No,72.33,46,5168.44,Family,5,Vegan,2,0,4.1,1,95,card,Yes,3
HTM-005761,Yes,34.07,2,66.01,Basic,5,Vegan,3,0,3.6,0,26,card,No,2
HTM-005762,Yes,41.28,51,1173.88,Basic,4,Omnivore,5,0,3.6,0,50,card,No,1
HTM-005763,No,47.2,75,1381.67,Basic,3,Omnivore,2,1,3.9,1,65,card,Yes,3
HTM-005764,No,60.77,90,5877.11,Family,2,Omnivore,2,0,3.4,0,35,card,Yes,1
HTM-005765,Yes,82.09,80,2324.59,Family,1,Omnivore,1,0,4.5,2,34,card,No,1
HTM-005766,No,60.72,103,4050.19,Family,2,Vegetarian,2,0,4.6,0,21,card,No,2
HTM-005767,No,119.41,22,1208.24,Gourmet,3,Vegetarian,2,2,2.9,2,35,card,No,3
HTM-005768,No,45.81,75,6667.0,Basic,2,Omnivore,4,1,5.0,0,45,card,Yes,2
HTM-005769,No,122.79,20,1703.86,Gourmet,3,Omnivore,7,0,4.6,2,56,card,Yes,2
HTM-005770,Yes,113.14,9,1207.16,Gourmet,1,Vegetarian,1,2,3.2,0,3,card,No,2
HTM-005771,No,98.81,38,2602.69,Gourmet,1,Omnivore,2,0,3.1,0,75,card,Yes,2
HTM-005772,No,77.98,33,3413.61,Gourmet,5,Vegetarian,4,1,4.7,0,5,card,Yes,1
HTM-005773,No,84.97,87,5823.46,Family,2,Vegetarian,3,0,4.9,0,96,paypal,Yes,2
HTM-005774,Yes,85.4,71,6606.56,Gourmet,2,Vegan,5,0,4.0,1,1,card,Yes,2
HTM-005775,No,118.0,2,184.74,Gourmet,4,Omnivore,2,0,4.1,1,21,paypal,Yes,2
HTM-005776,No,43.26,53,1032.42,Basic,1,Pescatarian,4,0,4.4,0,64,card,No,2
HTM-005777,No,96.94,69,8461.47,Gourmet,3,Pescatarian,3,0,3.9,0,46,card,Yes,1
HTM-005778,Yes,51.37,25,1122.8,Basic,5,Vegetarian,4,0,3.8,0,42,card,Yes,1
HTM-005779,Yes,38.53,79,1212.52,Basic,2,Omnivore,3,0,3.7,0,4,card,Yes,1
HTM-005780,Yes,38.24,87,2915.87,Basic,1,Vegetarian,1,0,3.4,1,25,card,No,1
HTM-005781,Yes,33.37,43,3504.63,Basic,3,Vegetarian,3,0,4.6,5,50,paypal,No,3
HTM-005782,No,60.91,10,456.81,Family,2,Vegan,2,0,4.2,1,24,paypal,No,1
HTM-005783,No,114.88,28,7061.52,Gourmet,2,Omnivore,2,1,5.0,2,89,card,Yes,3
HTM-005784,No,35.27,92,2548.21,Basic,2,Vegan,4,0,4.5,0,26,bnpl,No,2
HTM-005785,No,46.3,33,1070.3,Basic,4,Vegetarian,3,0,4.2,0,83,card,Yes,1
HTM-005786,Yes,44.71,88,5890.69,Basic,2,Omnivore,9,0,4.5,0,61,card,No,1
HTM-005787,No,105.06,41,2165.41,Gourmet,4,Vegetarian,4,3,5.0,0,56,card,Yes,1
HTM-005788,No,78.83,57,3632.62,Family,2,Omnivore,4,0,4.9,0,60,card,Yes,1
HTM-005789,Yes,74.14,79,6360.14,Family,2,Vegan,4,1,4.4,1,47,card,No,1
HTM-005790,No,73.57,24,1633.18,Family,4,Pescatarian,4,0,5.0,0,42,card,No,3
HTM-005791,No,59.79,79,8744.35,Family,1,Omnivore,2,0,4.0,1,67,card,Yes,1
HTM-005792,No,32.88,51,1820.04,Basic,3,Omnivore,3,0,4.2,1,40,bnpl,Yes,3
HTM-005793,No,62.08,93,4294.34,Family,3,Pescatarian,7,0,4.1,0,68,card,No,2
HTM-005794,No,113.77,83,4071.25,Gourmet,3,Vegetarian,5,0,4.9,0,49,card,Yes,1
HTM-005795,No,32.65,70,3881.66,Basic,6,Vegetarian,2,0,4.7,0,25,card,Yes,1
HTM-005796,No,102.76,96,10697.94,Gourmet,5,Omnivore,4,1,3.0,0,27,card,No,3
HTM-005797,No,67.8,23,1775.93,Family,5,Omnivore,3,0,3.9,0,21,card,No,3
HTM-005798,No,46.66,28,691.98,Basic,4,Omnivore,2,0,4.0,1,42,card,Yes,1
HTM-005799,Yes,42.15,62,2065.26,Basic,1,Vegetarian,3,0,3.5,2,14,paypal,Yes,1
HTM-005800,No,115.09,100,4350.98,Gourmet,2,Vegetarian,5,0,3.0,0,44,paypal,No,1
HTM-005801,No,96.54,24,2990.99,Gourmet,2,Vegan,8,0,5.0,0,82,bnpl,Yes,1
HTM-005802,Yes,76.49,76,6759.12,Family,2,Pescatarian,2,0,3.9,0,55,card,Yes,1
HTM-005803,No,61.15,93,9213.76,Family,4,Omnivore,4,1,4.0,0,41,bnpl,Yes,1
HTM-005804,No,34.3,59,2127.11,Basic,4,Omnivore,3,0,3.9,0,66,bnpl,Yes,2
HTM-005805,No,43.71,43,2365.63,Basic,2,Omnivore,2,0,3.9,1,42,paypal,Yes,2
HTM-005806,No,60.53,70,4976.26,Family,3,Vegetarian,2,0,4.0,0,15,card,No,2
HTM-005807,Yes,30.92,35,1290.47,Basic,2,Omnivore,3,0,4.1,2,83,paypal,Yes,1
HTM-005808,No,74.06,95,7860.42,Family,1,Omnivore,2,0,4.5,1,1,paypal,No,3
HTM-005809,No,64.03,0,0.0,Family,2,Vegetarian,2,0,3.0,0,20,card,Yes,1
HTM-005810,No,57.43,2,208.19,Family,5,Vegetarian,3,2,4.5,0,37,paypal,Yes,3
HTM-005811,Yes,50.0,54,4765.43,Family,2,Vegetarian,2,1,4.7,1,0,card,No,3
HTM-005812,No,62.12,28,4218.65,Family,2,Omnivore,3,0,4.5,2,100,bnpl,No,2
HTM-005813,Yes,40.33,67,7255.96,Basic,6,Pescatarian,2,0,5.0,0,87,card,Yes,2
HTM-005814,No,83.47,0,4.33,Family,2,Omnivore,5,0,4.4,1,80,card,No,2
HTM-005815,No,118.93,23,1563.43,Gourmet,6,Vegetarian,5,0,4.3,1,78,card,No,2
HTM-005816,Yes,49.5,81,3134.36,Basic,4,Vegetarian,4,0,4.6,1,8,card,Yes,1
HTM-005817,No,36.08,52,1453.29,Basic,2,Pescatarian,0,0,4.3,2,73,card,Yes,2
HTM-005818,No,100.27,14,1996.48,Gourmet,1,Omnivore,8,2,3.8,0,100,card,No,1
HTM-005819,No,44.33,99,2759.44,Basic,1,Omnivore,3,0,5.0,1,8,card,Yes,3
HTM-005820,No,77.67,76,9915.72,Family,5,Vegan,3,0,4.0,0,64,bnpl,No,2
HTM-005821,No,67.59,80,5319.4,Family,2,Vegetarian,5,0,4.4,1,67,card,Yes,2
HTM-005822,No,87.83,45,9582.87,Family,3,Vegan,5,0,3.9,0,60,card,Yes,1
HTM-005823,No,79.1,23,2898.08,Family,2,Omnivore,3,0,4.2,0,27,card,No,1
HTM-005824,No,86.96,78,3329.34,Family,1,Vegan,4,0,3.3,1,18,card,Yes,1
HTM-005825,No,37.86,43,3614.84,Basic,3,Pescatarian,2,2,4.2,1,79,card,Yes,2
HTM-005826,No,56.01,58,2761.53,Family,1,Vegetarian,4,2,3.7,0,52,card,No,1
HTM-005827,No,38.27,100,3499.14,Basic,2,Omnivore,4,0,3.6,0,55,bnpl,No,1
HTM-005828,No,44.96,60,3427.78,Basic,2,Vegan,5,0,4.5,1,58,bnpl,Yes,2
HTM-005829,No,87.94,76,12847.81,Gourmet,2,Pescatarian,3,1,4.8,1,5,paypal,No,2
HTM-005830,No,65.16,89,3488.96,Family,1,Vegan,1,1,4.2,0,88,card,Yes,1
HTM-005831,Yes,33.77,3,173.17,Basic,5,Omnivore,0,0,4.1,2,24,bnpl,Yes,1
HTM-005832,Yes,41.51,30,1298.14,Basic,2,Omnivore,8,0,4.0,2,15,card,No,1
HTM-005833,No,95.75,21,2268.14,Gourmet,1,Vegan,4,0,3.9,0,44,card,Yes,3
HTM-005834,No,98.49,43,8355.29,Gourmet,1,Pescatarian,2,0,4.0,0,41,card,Yes,1
HTM-005835,Yes,35.16,1,152.74,Basic,1,Omnivore,3,0,3.3,1,84,card,No,2
HTM-005836,No,92.85,13,1436.0,Gourmet,2,Omnivore,4,1,3.8,0,73,card,Yes,1
HTM-005837,No,66.6,25,1010.91,Family,1,Pescatarian,3,2,3.0,0,62,card,Yes,2
HTM-005838,Yes,44.64,64,2557.3,Basic,2,Omnivore,3,1,4.6,1,85,card,Yes,1
HTM-005839,No,49.22,46,4138.16,Basic,1,Vegetarian,6,1,3.7,1,11,card,Yes,2
HTM-005840,No,67.21,20,2458.55,Family,5,Omnivore,4,1,3.8,0,56,card,No,3
HTM-005841,No,82.63,8,632.88,Family,6,Omnivore,2,2,3.2,0,18,card,Yes,2
HTM-005842,No,91.03,7,337.9,Gourmet,1,Omnivore,3,0,5.0,0,10,card,Yes,2
HTM-005843,No,38.24,16,1096.43,Basic,6,Vegetarian,3,2,3.9,1,5,card,No,1
HTM-005844,No,107.46,85,6343.08,Gourmet,2,Omnivore,2,0,3.8,0,98,card,No,2
HTM-005845,No,99.41,9,694.46,Gourmet,1,Omnivore,2,1,3.7,0,2,card,No,1
HTM-005846,No,103.57,68,10616.61,Gourmet,2,Omnivore,4,1,3.9,0,10,card,Yes,1
HTM-005847,Yes,40.39,60,1327.24,Basic,2,Vegan,4,0,4.5,0,65,card,No,2
HTM-005848,Yes,31.97,15,193.56,Basic,2,Omnivore,2,0,3.6,0,74,card,Yes,1
HTM-005849,No,66.2,35,1384.5,Family,2,Pescatarian,1,0,4.3,0,19,card,Yes,1
HTM-005850,No,49.79,39,1590.7,Basic,3,Omnivore,3,1,4.4,0,85,card,Yes,2
HTM-005851,No,45.77,53,3415.93,Basic,4,Omnivore,4,0,4.3,0,82,paypal,Yes,3
HTM-005852,No,86.07,51,2888.55,Family,5,Vegan,5,0,4.4,2,45,card,Yes,1
HTM-005853,No,40.31,64,4136.94,Basic,4,Omnivore,4,0,4.0,1,70,card,Yes,1
HTM-005854,No,93.82,10,1468.17,Gourmet,2,Omnivore,0,0,4.3,0,26,card,Yes,2
HTM-005855,No,42.14,81,5996.08,Basic,1,Vegetarian,7,0,4.3,0,23,paypal,Yes,2
HTM-005856,No,59.4,15,1307.55,Family,6,Vegetarian,1,1,3.6,2,57,bnpl,No,1
HTM-005857,No,96.12,83,6225.19,Gourmet,3,Vegetarian,2,0,4.4,1,63,card,Yes,2
HTM-005858,Yes,39.15,54,4226.72,Basic,1,Omnivore,4,0,3.9,1,26,card,Yes,1
HTM-005859,Yes,61.8,43,4363.08,Family,4,Vegan,3,0,3.8,0,75,card,Yes,2
HTM-005860,No,33.78,40,1246.74,Basic,4,Omnivore,1,0,4.0,0,26,paypal,Yes,3
HTM-005861,Yes,42.58,23,837.91,Basic,2,Vegan,9,0,4.8,0,99,bnpl,Yes,2
HTM-005862,No,102.06,95,4288.94,Gourmet,2,Omnivore,4,0,3.9,0,62,paypal,No,1
HTM-005863,No,42.94,7,395.88,Basic,2,Vegetarian,3,0,4.0,0,59,bnpl,Yes,3
HTM-005864,No,108.1,0,6.1,Gourmet,3,Vegan,2,0,3.8,0,87,card,No,2
HTM-005865,No,67.02,30,2082.38,Family,1,Omnivore,2,1,4.4,1,51,card,No,1
HTM-005866,No,62.96,75,3751.45,Family,2,Omnivore,1,0,4.6,0,20,paypal,No,2
HTM-005867,Yes,77.93,48,4089.03,Family,1,Vegetarian,3,0,3.4,0,19,card,No,1
HTM-005868,Yes,44.86,61,3521.91,Basic,4,Omnivore,6,0,3.2,0,93,card,No,1
HTM-005869,No,98.47,84,7718.97,Gourmet,1,Omnivore,0,0,4.2,2,100,card,No,1
HTM-005870,Yes,37.84,102,3318.4,Basic,4,Omnivore,3,0,4.4,0,8,card,No,2
HTM-005871,No,40.6,32,1690.14,Basic,2,Omnivore,1,0,3.7,0,19,paypal,Yes,2
HTM-005872,No,33.41,86,4373.92,Basic,3,Omnivore,2,0,3.9,1,3,paypal,Yes,1
HTM-005873,No,86.93,82,9238.54,Gourmet,2,Omnivore,1,1,2.9,2,3,card,No,1
HTM-005874,No,43.6,46,4708.69,Basic,2,Pescatarian,5,0,5.0,0,28,card,Yes,1
HTM-005875,No,95.63,74,8712.36,Gourmet,4,Omnivore,3,0,4.2,0,22,card,No,1
HTM-005876,No,124.92,81,12287.71,Gourmet,4,Omnivore,1,3,3.8,2,74,bnpl,No,1
HTM-005877,No,110.03,20,1002.57,Gourmet,2,Omnivore,0,1,3.7,0,6,card,No,2
HTM-005878,No,67.58,70,2892.79,Family,2,Omnivore,0,0,4.7,0,20,bnpl,Yes,2
HTM-005879,No,64.55,73,4389.25,Family,4,Omnivore,0,1,2.8,2,47,paypal,Yes,1
HTM-005880,No,76.25,6,494.47,Family,4,Vegan,1,0,3.1,1,71,paypal,Yes,2
HTM-005881,Yes,106.2,35,4777.94,Gourmet,3,Omnivore,5,0,4.7,0,19,paypal,No,3
HTM-005882,No,116.69,74,8005.87,Gourmet,4,Vegetarian,0,0,4.8,0,48,paypal,Yes,2
HTM-005883,No,74.05,93,6965.36,Family,2,Omnivore,1,1,3.8,1,38,bnpl,Yes,1
HTM-005884,No,78.01,45,1765.07,Family,4,Vegan,1,0,4.2,0,13,card,No,3
HTM-005885,No,74.03,15,617.06,Family,1,Omnivore,5,0,3.7,1,33,card,No,1
HTM-005886,No,62.66,78,2999.28,Family,5,Pescatarian,3,1,3.6,1,15,card,No,2
HTM-005887,No,65.19,56,3378.79,Family,2,Pescatarian,4,1,4.3,0,23,paypal,Yes,1
HTM-005888,No,36.01,40,2033.01,Basic,1,Omnivore,2,1,3.8,2,49,paypal,Yes,1
HTM-005889,No,39.97,76,5041.01,Basic,3,Omnivore,3,0,5.0,2,88,card,Yes,2
HTM-005890,No,73.45,10,765.6,Family,3,Omnivore,1,0,4.2,0,52,paypal,No,1
HTM-005891,No,53.28,86,2735.07,Family,5,Vegetarian,5,0,4.0,1,11,card,Yes,2
HTM-005892,No,95.13,50,5850.46,Gourmet,1,Vegetarian,3,2,4.9,0,30,paypal,Yes,2
HTM-005893,No,41.3,53,1947.41,Basic,2,Omnivore,4,1,4.6,0,19,card,Yes,1
HTM-005894,No,27.96,1,90.44,Basic,3,Omnivore,6,0,3.8,2,29,card,Yes,1
HTM-005895,No,75.0,85,4156.4,Gourmet,2,Vegetarian,3,0,3.9,1,66,card,No,1
HTM-005896,No,95.87,32,2240.11,Gourmet,4,Vegan,2,0,3.7,1,60,bnpl,Yes,2
HTM-005897,No,56.77,59,3927.7,Basic,2,Omnivore,3,0,3.9,1,39,card,Yes,2
HTM-005898,No,68.88,37,2855.15,Family,1,Omnivore,1,0,3.6,0,12,paypal,Yes,3
HTM-005899,No,65.07,64,2922.72,Family,3,Omnivore,3,0,3.9,1,46,card,Yes,2
HTM-005900,No,102.17,68,9496.56,Gourmet,4,Omnivore,5,0,4.0,0,13,card,No,1
HTM-005901,No,37.31,34,2613.01,Basic,2,Vegan,5,0,5.0,0,17,card,Yes,2
HTM-005902,No,68.97,103,7219.66,Family,4,Vegan,2,0,2.6,0,49,card,Yes,2
HTM-005903,No,32.77,23,648.0,Basic,1,Omnivore,4,1,3.2,1,11,paypal,Yes,2
HTM-005904,No,63.05,48,2502.84,Family,1,Omnivore,4,0,4.7,1,22,card,Yes,2
HTM-005905,No,87.15,90,6856.18,Family,4,Pescatarian,2,0,4.1,1,90,paypal,Yes,1
HTM-005906,No,98.47,29,5238.07,Gourmet,1,Vegetarian,3,0,4.1,1,52,paypal,No,2
HTM-005907,No,89.97,5,389.47,Gourmet,4,Pescatarian,2,0,3.9,0,37,card,No,2
HTM-005908,Yes,68.67,56,6013.5,Family,2,Omnivore,8,0,4.1,1,8,bnpl,No,1
HTM-005909,No,63.12,85,5237.92,Family,2,Vegan,2,1,5.0,0,66,card,Yes,2
HTM-005910,No,109.49,104,37196.87,Gourmet,5,Pescatarian,1,0,2.8,0,23,card,Yes,1
HTM-005911,No,42.76,2,18.79,Basic,3,Pescatarian,7,0,4.1,0,98,bnpl,No,1
HTM-005912,No,39.89,78,4029.54,Basic,6,Omnivore,5,1,3.9,0,9,card,Yes,1
HTM-005913,No,86.24,2,343.02,Family,2,Omnivore,2,1,4.0,2,99,card,Yes,2
HTM-005914,No,103.97,33,5026.64,Gourmet,2,Vegan,5,0,4.3,0,60,bnpl,No,1
HTM-005915,No,83.04,94,10053.04,Family,4,Vegetarian,3,0,3.6,1,78,card,Yes,2
HTM-005916,No,80.6,82,6762.88,Family,6,Vegetarian,3,0,4.1,0,60,bnpl,Yes,3
HTM-005917,Yes,117.51,23,3740.71,Gourmet,4,Omnivore,4,1,5.0,1,26,bnpl,Yes,1
HTM-005918,Yes,65.61,4,352.91,Family,1,Omnivore,4,0,4.8,2,62,paypal,No,2
HTM-005919,Yes,41.57,1,4.56,Basic,5,Vegetarian,7,0,4.1,0,49,card,No,1
HTM-005920,No,79.38,2,269.44,Family,1,Omnivore,2,1,2.5,0,78,card,Yes,1
HTM-005921,No,68.19,50,4172.39,Family,5,Vegan,4,0,4.2,3,73,bnpl,Yes,1
HTM-005922,No,89.3,99,12955.64,Gourmet,2,Omnivore,5,0,3.0,1,60,card,Yes,1
HTM-005923,No,105.18,24,5077.19,Gourmet,2,Vegan,3,0,5.0,0,77,card,Yes,1
HTM-005924,No,54.58,64,3104.96,Family,4,Vegan,1,1,3.9,1,96,card,No,3
HTM-005925,No,77.01,91,9841.55,Gourmet,2,Vegan,2,0,3.5,0,78,paypal,Yes,1
HTM-005926,No,79.95,62,4509.94,Family,1,Vegan,3,0,3.4,1,55,card,No,3
HTM-005927,No,67.2,52,1360.2,Family,4,Vegetarian,5,0,3.8,0,52,card,Yes,1
HTM-005928,No,44.16,42,1651.51,Basic,2,Omnivore,1,0,3.9,2,36,card,Yes,2
HTM-005929,No,74.53,53,2973.29,Family,4,Omnivore,2,2,3.3,1,16,card,No,1
HTM-005930,Yes,69.82,0,0.0,Family,2,Omnivore,2,0,5.0,1,49,paypal,No,1
HTM-005931,Yes,42.93,33,1309.64,Basic,3,Vegan,6,0,3.4,0,22,card,Yes,1
HTM-005932,No,57.04,31,1255.84,Family,3,Omnivore,7,0,2.8,0,66,card,Yes,2
HTM-005933,No,66.34,18,800.75,Family,3,Omnivore,2,0,4.6,1,22,paypal,Yes,1
HTM-005934,No,71.11,60,4926.82,Family,4,Omnivore,4,1,3.0,2,24,bnpl,No,1
HTM-005935,Yes,66.53,56,3011.48,Family,2,Vegetarian,2,0,4.2,1,95,paypal,Yes,1
HTM-005936,No,97.64,61,3022.78,Gourmet,2,Vegetarian,2,1,3.4,0,42,paypal,Yes,1
HTM-005937,Yes,42.57,50,2010.62,Basic,4,Vegan,3,0,3.8,1,67,paypal,No,2
HTM-005938,No,111.89,42,6585.09,Gourmet,1,Vegan,2,0,3.7,0,30,card,Yes,2
HTM-005939,No,44.43,95,5981.65,Basic,2,Omnivore,4,0,3.7,3,24,paypal,Yes,1
HTM-005940,No,62.5,62,2907.07,Family,2,Omnivore,5,0,4.6,0,88,paypal,No,1
HTM-005941,Yes,35.48,44,1308.99,Basic,2,Vegan,4,1,4.4,1,13,paypal,No,1
HTM-005942,No,66.81,5,123.81,Family,2,Omnivore,6,0,4.3,1,6,card,Yes,2
