customerId,monthsActive,planTier,monthlyFee,monitoringType,numSensors,hasCamera,alarmTriggersYtd,mobileAppActive,contractLengthMonths,installType,supportCallsYtd,estimatedValue,cancelled
BHS-01713,65,Standard,32.08,Hybrid,3,No,2,No,12,DIY,0,4102.58,No
BHS-01714,55,Basic,20.63,Hybrid,1,Yes,2,Yes,36,DIY,0,958.82,No
BHS-01715,53,Standard,30.09,Self-Monitored,12,Yes,4,Yes,24,DIY,1,1710.29,No
BHS-01716,15,Basic,20.05,Hybrid,7,Yes,1,No,0,DIY,1,558.85,Yes
BHS-01717,69,Standard,39.49,Professional,5,Yes,1,Yes,0,Professional,2,3772.23,No
BHS-01718,22,Standard,35.75,Self-Monitored,8,Yes,0,No,24,DIY,0,686.63,Yes
BHS-01719,29,Standard,37.25,Hybrid,3,Yes,1,Yes,12,Professional,1,437.98,No
BHS-01720,32,Basic,17.11,Self-Monitored,2,No,1,Yes,24,DIY,1,265.17,Yes
BHS-01721,51,Premium,52.34,Self-Monitored,6,No,2,Yes,12,DIY,1,2335.3,No
BHS-01722,57,Standard,38.75,Professional,2,No,0,Yes,36,DIY,2,2196.08,Yes
BHS-01723,67,Standard,26.73,Self-Monitored,3,Yes,0,Yes,0,Professional,1,2843.75,No
BHS-01724,10,Standard,35.17,Professional,4,Yes,3,Yes,0,Professional,1,385.2,Yes
BHS-01725,61,Standard,39.39,Self-Monitored,4,Yes,1,Yes,12,Professional,2,2377.58,No
BHS-01726,8,Standard,29.98,Self-Monitored,3,No,0,Yes,24,DIY,2,562.24,No
BHS-01727,39,Basic,18.93,Hybrid,1,Yes,2,No,36,Professional,1,671.06,Yes
BHS-01728,65,Basic,18.78,Self-Monitored,2,Yes,3,No,12,DIY,0,2252.03,No
BHS-01729,55,Standard,30.39,Professional,2,No,1,Yes,0,Professional,1,2543.27,No
BHS-01730,70,Standard,30.31,Self-Monitored,7,Yes,2,No,24,Professional,1,4055.43,No
BHS-01731,2,Basic,18.75,Hybrid,7,No,2,Yes,24,DIY,1,279.26,Yes
BHS-01732,39,Standard,28.79,Self-Monitored,7,No,2,Yes,24,Professional,1,1330.3,No
BHS-01733,5,Basic,24.67,Professional,3,Yes,3,Yes,0,DIY,1,105.24,No
BHS-01734,51,Standard,37.21,Professional,3,No,3,Yes,12,DIY,0,3395.29,No
BHS-01735,13,Premium,70.52,Hybrid,5,No,1,No,24,Professional,1,1029.52,No
BHS-01736,14,Standard,35.65,Self-Monitored,3,Yes,1,No,0,Professional,2,722.24,No
BHS-01737,21,Premium,49.7,Professional,3,Yes,1,No,0,Professional,0,485.83,No
BHS-01738,63,Basic,20.04,Professional,13,Yes,1,Yes,12,Professional,1,955.59,Yes
BHS-01739,24,Standard,29.89,Self-Monitored,3,No,0,Yes,0,DIY,0,1155.23,No
BHS-01740,63,Standard,27.55,Self-Monitored,1,No,1,No,36,DIY,0,2669.73,No
BHS-01741,43,Standard,31.45,Professional,3,Yes,0,No,12,Professional,2,1681.7,Yes
BHS-01742,11,Standard,39.17,Professional,4,Yes,1,No,24,Professional,0,1773.64,No
BHS-01743,17,Basic,20.86,Self-Monitored,3,Yes,6,Yes,36,Professional,1,370.21,Yes
BHS-01744,54,Premium,50.47,Professional,6,Yes,2,Yes,0,DIY,1,4036.43,No
BHS-01745,61,Premium,57.01,Self-Monitored,3,No,1,Yes,24,Professional,1,4608.85,No
BHS-01746,15,Standard,30.15,Hybrid,8,No,1,Yes,0,Professional,0,917.37,No
BHS-01747,35,Basic,21.63,Self-Monitored,4,No,3,Yes,36,Professional,0,1151.1,No
BHS-01748,32,Basic,19.83,Professional,7,Yes,1,No,24,Professional,1,531.06,Yes
BHS-01749,33,Premium,48.85,Self-Monitored,5,No,1,Yes,12,Professional,1,1157.94,No
BHS-01750,24,Standard,27.82,Professional,5,Yes,2,Yes,0,DIY,0,808.03,No
BHS-01751,63,Standard,34.17,Hybrid,3,Yes,4,Yes,24,Professional,1,3147.89,No
BHS-01752,63,Standard,29.84,Self-Monitored,1,Yes,1,No,12,DIY,3,4505.08,No
BHS-01753,27,Standard,41.41,Professional,3,No,1,Yes,36,DIY,0,1735.48,No
BHS-01754,33,Standard,35.21,Self-Monitored,2,Yes,2,Yes,24,DIY,2,1177.75,No
BHS-01755,65,Basic,18.88,Professional,7,Yes,3,Yes,36,DIY,1,1500.4,No
BHS-01756,59,Standard,33.07,Professional,5,Yes,3,Yes,0,DIY,1,3046.57,No
BHS-01757,37,Standard,33.13,Professional,3,Yes,4,Yes,24,Professional,0,1288.4,No
BHS-01758,44,Standard,32.2,Self-Monitored,1,Yes,1,No,0,Professional,2,2062.67,No
BHS-01759,60,Premium,46.05,Self-Monitored,8,Yes,1,No,12,Professional,1,1440.98,No
BHS-01760,35,Basic,23.72,Professional,1,Yes,1,Yes,12,DIY,1,585.73,No
BHS-01761,63,Standard,32.59,Hybrid,6,Yes,2,No,24,Professional,2,2827.81,No
BHS-01762,49,Basic,23.73,Professional,2,Yes,1,Yes,36,DIY,0,3176.02,Yes
BHS-01763,28,Standard,44.23,Hybrid,4,Yes,2,Yes,12,Professional,0,1191.22,No
BHS-01764,0,Standard,38.41,Professional,1,No,1,No,12,Professional,0,0.0,No
BHS-01765,58,Premium,59.08,Self-Monitored,3,Yes,0,No,24,Professional,0,6666.54,No
BHS-01766,39,Basic,22.26,Professional,5,Yes,1,Yes,12,Professional,2,1302.89,Yes
BHS-01767,42,Basic,19.71,Self-Monitored,5,No,4,Yes,24,Professional,2,938.63,Yes
BHS-01768,13,Basic,20.87,Professional,4,Yes,2,Yes,12,Professional,2,735.9,No
BHS-01769,62,Basic,17.96,Self-Monitored,6,Yes,3,Yes,12,Professional,3,841.41,Yes
BHS-01770,57,Basic,20.24,Professional,10,Yes,1,No,12,DIY,1,753.76,Yes
BHS-01771,5,Standard,33.69,Self-Monitored,3,No,1,Yes,12,Professional,0,242.32,No
BHS-01772,63,Basic,17.05,Self-Monitored,4,No,1,No,12,Professional,0,567.01,Yes
BHS-01773,30,Premium,41.88,Hybrid,4,Yes,1,No,36,Professional,0,1074.83,No
BHS-01774,54,Standard,35.42,Hybrid,9,Yes,3,No,24,Professional,0,2123.27,No
BHS-01775,70,Basic,21.98,Professional,5,Yes,2,No,24,DIY,1,1506.66,Yes
BHS-01776,68,Standard,31.56,Professional,7,Yes,1,Yes,12,Professional,3,923.24,No
BHS-01777,63,Premium,56.21,Professional,3,Yes,2,Yes,36,DIY,0,3269.11,No
BHS-01778,10,Standard,38.56,Professional,4,Yes,0,Yes,12,DIY,0,551.89,No
BHS-01779,40,Basic,24.1,Self-Monitored,7,No,1,Yes,24,Professional,0,1471.47,No
BHS-01780,15,Basic,17.17,Self-Monitored,2,Yes,4,Yes,24,Professional,0,564.02,Yes
BHS-01781,59,Basic,24.38,Self-Monitored,2,No,3,Yes,0,Professional,2,2007.11,Yes
BHS-01782,52,Basic,21.56,Professional,4,Yes,1,No,24,Professional,2,425.89,Yes
BHS-01783,26,Basic,18.05,Self-Monitored,3,No,7,Yes,36,Professional,0,370.51,Yes
BHS-01784,10,Basic,20.63,Self-Monitored,4,No,3,Yes,12,Professional,2,368.72,No
BHS-01785,65,Basic,23.84,Hybrid,9,Yes,1,No,12,DIY,1,1193.74,No
BHS-01786,37,Basic,23.09,Self-Monitored,3,No,2,Yes,12,Professional,1,1842.04,Yes
BHS-01787,51,Standard,25.0,Professional,3,No,2,Yes,36,DIY,0,1088.67,No
BHS-01788,49,Basic,23.01,Professional,4,No,1,No,0,Professional,0,772.31,Yes
BHS-01789,47,Standard,32.11,Professional,5,Yes,5,Yes,0,Professional,2,2142.38,Yes
BHS-01790,15,Standard,30.09,Self-Monitored,2,Yes,2,Yes,12,DIY,2,350.66,No
BHS-01791,11,Standard,37.92,Professional,3,Yes,4,Yes,36,Professional,0,350.25,No
BHS-01792,29,Premium,56.34,Professional,3,Yes,0,Yes,12,DIY,2,2096.51,No
BHS-01793,68,Basic,19.06,Professional,6,No,0,No,24,Professional,0,1013.2,No
BHS-01794,59,Standard,34.25,Professional,4,Yes,2,Yes,24,Professional,1,4592.92,No
BHS-01795,66,Standard,27.24,Hybrid,2,Yes,3,No,12,Professional,4,2344.23,Yes
BHS-01796,26,Standard,33.74,Professional,6,Yes,3,No,0,DIY,1,1188.8,No
BHS-01797,26,Premium,60.6,Professional,5,Yes,1,Yes,24,Professional,2,1945.68,No
BHS-01798,50,Basic,17.65,Self-Monitored,6,Yes,2,Yes,12,Professional,0,796.26,Yes
BHS-01799,3,Standard,34.1,Hybrid,2,Yes,2,Yes,24,Professional,2,310.4,Yes
BHS-01800,69,Basic,19.99,Hybrid,5,Yes,1,Yes,24,DIY,0,1085.05,No
BHS-01801,59,Basic,20.29,Professional,4,Yes,0,No,12,Professional,1,2212.69,No
BHS-01802,55,Premium,57.9,Professional,5,Yes,0,No,0,Professional,0,8264.82,No
BHS-01803,56,Premium,71.74,Self-Monitored,2,No,1,No,36,Professional,2,2339.55,No
BHS-01804,57,Premium,52.75,Self-Monitored,3,Yes,1,Yes,24,DIY,1,2473.78,No
BHS-01805,38,Premium,47.04,Professional,1,Yes,0,No,24,Professional,0,2022.68,No
BHS-01806,22,Basic,19.45,Self-Monitored,5,Yes,1,Yes,12,DIY,2,841.42,No
BHS-01807,71,Premium,71.54,Hybrid,5,No,1,Yes,12,DIY,2,12715.77,No
BHS-01808,12,Basic,18.46,Professional,6,Yes,0,Yes,24,DIY,0,517.03,No
BHS-01809,67,Standard,40.04,Self-Monitored,6,No,2,Yes,0,DIY,0,5362.9,No
BHS-01810,54,Premium,55.62,Self-Monitored,3,No,4,No,24,Professional,0,3192.79,No
BHS-01811,60,Premium,49.76,Self-Monitored,6,Yes,0,Yes,36,DIY,4,2748.51,No
BHS-01812,32,Standard,35.23,Self-Monitored,4,No,0,No,24,DIY,0,630.53,Yes
BHS-01813,53,Standard,33.92,Hybrid,2,Yes,1,Yes,36,Professional,1,1502.37,No
BHS-01814,50,Standard,34.3,Professional,8,Yes,3,No,12,DIY,0,2029.99,No
BHS-01815,61,Standard,25.0,Hybrid,4,Yes,4,No,36,DIY,0,1455.02,No
BHS-01816,22,Standard,30.78,Self-Monitored,6,No,0,No,24,Professional,0,2559.87,No
BHS-01817,54,Standard,26.17,Hybrid,6,Yes,1,Yes,24,DIY,2,1803.31,No
BHS-01818,15,Basic,17.47,Hybrid,7,No,2,Yes,0,Professional,3,528.88,No
BHS-01819,71,Premium,45.51,Self-Monitored,5,Yes,1,Yes,0,Professional,1,1841.82,No
BHS-01820,36,Premium,53.11,Professional,6,Yes,1,Yes,24,DIY,0,1861.98,No
BHS-01821,66,Standard,42.13,Self-Monitored,1,Yes,2,Yes,12,DIY,2,2106.94,Yes
BHS-01822,8,Premium,50.32,Professional,6,Yes,1,Yes,0,DIY,0,588.97,No
BHS-01823,25,Basic,21.77,Professional,5,No,2,No,0,DIY,1,1394.45,Yes
BHS-01824,41,Premium,50.37,Professional,5,No,4,No,0,Professional,0,2852.84,No
BHS-01825,71,Premium,42.55,Hybrid,4,Yes,3,Yes,0,DIY,2,3624.51,No
BHS-01826,17,Premium,52.78,Hybrid,4,Yes,2,Yes,36,DIY,2,1031.89,No
BHS-01827,33,Basic,18.22,Self-Monitored,2,Yes,0,Yes,12,DIY,0,660.53,No
BHS-01828,10,Basic,22.0,Professional,2,Yes,2,No,36,Professional,1,406.51,No
BHS-01829,57,Standard,32.12,Professional,4,No,1,Yes,0,Professional,0,2623.02,No
BHS-01830,35,Premium,57.57,Professional,6,No,2,Yes,12,Professional,3,2874.93,No
BHS-01831,16,Standard,36.65,Hybrid,6,Yes,2,No,12,Professional,1,1164.04,No
BHS-01832,43,Standard,29.96,Professional,4,Yes,2,Yes,24,Professional,2,2116.86,No
BHS-01833,51,Standard,32.47,Self-Monitored,6,Yes,0,Yes,0,DIY,0,1080.93,No
BHS-01834,57,Premium,48.97,Self-Monitored,10,No,2,Yes,12,Professional,0,3418.43,No
BHS-01835,24,Basic,19.24,Professional,1,No,1,Yes,12,Professional,0,852.19,No
BHS-01836,20,Standard,32.7,Self-Monitored,3,Yes,1,Yes,24,DIY,0,560.77,Yes
BHS-01837,50,Standard,36.12,Professional,3,Yes,3,Yes,12,Professional,0,1396.99,No
BHS-01838,41,Basic,19.75,Professional,6,Yes,0,Yes,0,Professional,1,603.94,No
BHS-01839,15,Standard,33.41,Professional,3,Yes,4,Yes,0,Professional,1,423.72,No
BHS-01840,42,Premium,52.38,Self-Monitored,4,No,1,No,0,Professional,4,2013.57,No
BHS-01841,43,Standard,31.39,Hybrid,6,No,0,Yes,0,Professional,1,2420.58,No
BHS-01842,12,Premium,52.08,Professional,8,Yes,3,No,12,Professional,0,591.21,No
BHS-01843,72,Standard,25.77,Self-Monitored,8,Yes,1,Yes,36,DIY,1,3463.73,No
BHS-01844,1,Premium,55.54,Professional,8,Yes,3,No,24,Professional,0,328.3,Yes
BHS-01845,47,Premium,65.04,Professional,1,Yes,2,Yes,12,Professional,3,1515.65,No
BHS-01846,44,Standard,42.91,Self-Monitored,6,Yes,3,Yes,0,DIY,0,2734.11,No
BHS-01847,23,Premium,56.25,Professional,8,No,1,Yes,12,DIY,1,1989.08,No
BHS-01848,39,Premium,48.05,Self-Monitored,5,Yes,4,Yes,24,DIY,2,2181.95,No
BHS-01849,21,Basic,17.04,Hybrid,5,Yes,2,Yes,0,Professional,0,520.95,Yes
BHS-01850,69,Standard,31.89,Professional,1,Yes,1,Yes,24,DIY,0,3193.03,No
BHS-01851,32,Standard,32.41,Self-Monitored,5,No,2,Yes,24,DIY,1,1313.53,No
BHS-01852,43,Basic,20.99,Professional,7,No,1,Yes,24,Professional,0,1534.15,Yes
BHS-01853,25,Standard,31.65,Self-Monitored,8,No,2,Yes,12,DIY,1,677.8,No
BHS-01854,14,Basic,19.3,Self-Monitored,2,Yes,1,No,12,Professional,2,372.25,No
BHS-01855,11,Basic,17.3,Hybrid,4,Yes,3,No,24,Professional,3,352.36,Yes
BHS-01856,54,Basic,19.42,Self-Monitored,5,No,0,No,12,Professional,2,1868.38,Yes
BHS-01857,69,Basic,17.83,Professional,1,No,4,No,0,DIY,3,1721.6,Yes
BHS-01858,1,Premium,54.25,Hybrid,4,Yes,0,No,36,DIY,1,228.86,No
BHS-01859,10,Basic,16.05,Hybrid,2,Yes,1,Yes,24,DIY,2,349.31,Yes
BHS-01860,51,Basic,21.88,Self-Monitored,3,Yes,0,No,0,DIY,0,1043.86,Yes
BHS-01861,15,Standard,39.58,Self-Monitored,7,Yes,1,Yes,12,Professional,0,454.21,No
BHS-01862,59,Standard,31.32,Self-Monitored,5,No,1,Yes,24,Professional,1,1947.46,No
BHS-01863,56,Premium,57.14,Professional,4,Yes,0,No,36,DIY,2,2169.21,No
BHS-01864,12,Basic,17.12,Self-Monitored,2,Yes,1,Yes,24,DIY,1,244.4,Yes
BHS-01865,6,Standard,32.02,Self-Monitored,4,Yes,3,Yes,0,DIY,0,444.0,No
BHS-01866,20,Standard,34.8,Professional,5,No,2,Yes,24,Professional,2,1194.0,No
BHS-01867,10,Standard,38.84,Professional,3,No,2,No,12,Professional,2,363.55,No
BHS-01868,7,Standard,33.92,Professional,4,No,0,Yes,12,Professional,0,200.64,No
BHS-01869,68,Basic,21.12,Professional,3,Yes,2,No,24,Professional,0,1015.58,Yes
BHS-01870,14,Basic,25.7,Hybrid,6,No,3,Yes,36,DIY,1,383.06,No
BHS-01871,40,Standard,34.17,Hybrid,4,Yes,3,Yes,0,DIY,0,3969.6,No
BHS-01872,18,Premium,47.65,Self-Monitored,5,Yes,0,Yes,12,Professional,2,848.48,No
BHS-01873,13,Basic,17.64,Professional,6,Yes,2,No,12,DIY,0,771.42,Yes
BHS-01874,20,Standard,33.51,Professional,5,Yes,3,Yes,12,Professional,2,1017.8,No
BHS-01875,17,Premium,49.5,Professional,5,No,0,Yes,24,DIY,1,930.62,No
BHS-01876,33,Standard,32.1,Professional,3,No,0,Yes,24,Professional,1,1042.89,Yes
BHS-01877,44,Standard,41.38,Self-Monitored,7,Yes,1,Yes,0,Professional,1,3350.62,No
BHS-01878,68,Basic,21.16,Hybrid,5,No,0,No,12,Professional,1,1200.13,No
BHS-01879,51,Standard,30.74,Professional,2,No,1,Yes,12,Professional,1,3670.35,No
BHS-01880,5,Standard,35.58,Professional,9,Yes,0,No,24,DIY,0,495.24,Yes
BHS-01881,12,Standard,31.73,Professional,3,Yes,4,Yes,12,Professional,0,541.44,No
BHS-01882,24,Basic,18.97,Self-Monitored,5,No,1,No,24,Professional,0,487.6,No
BHS-01883,43,Basic,20.61,Professional,12,Yes,2,Yes,24,Professional,1,1766.44,No
BHS-01884,15,Premium,49.39,Hybrid,3,Yes,1,No,24,DIY,0,1786.72,No
BHS-01885,40,Basic,15.56,Self-Monitored,3,No,5,Yes,24,DIY,2,786.61,Yes
BHS-01886,55,Standard,36.38,Self-Monitored,2,No,0,Yes,12,Professional,0,1609.93,No
BHS-01887,2,Standard,33.76,Hybrid,9,No,2,Yes,24,Professional,1,258.48,Yes
BHS-01888,68,Standard,34.97,Self-Monitored,1,Yes,2,No,12,DIY,2,1549.09,No
BHS-01889,51,Basic,21.01,Hybrid,6,No,2,No,12,DIY,1,1676.71,No
BHS-01890,31,Premium,53.86,Self-Monitored,7,No,1,Yes,0,Professional,1,1484.72,No
BHS-01891,16,Basic,20.25,Professional,9,No,2,Yes,36,DIY,3,528.27,No
BHS-01892,65,Basic,26.02,Professional,8,Yes,1,Yes,24,Professional,0,2752.23,No
BHS-01893,23,Basic,14.88,Hybrid,3,Yes,1,Yes,0,Professional,1,678.91,Yes
BHS-01894,62,Premium,52.73,Professional,4,No,0,No,36,DIY,2,2378.78,No
BHS-01895,64,Basic,18.78,Self-Monitored,2,No,3,Yes,36,Professional,0,1373.58,No
BHS-01896,26,Basic,21.13,Professional,5,No,4,Yes,12,Professional,1,775.69,Yes
BHS-01897,2,Basic,22.19,Professional,5,No,2,No,12,Professional,1,120.79,Yes
BHS-01898,7,Basic,19.68,Professional,4,Yes,3,Yes,0,Professional,3,377.42,No
BHS-01899,45,Basic,23.15,Self-Monitored,4,Yes,4,No,24,Professional,0,1240.1,Yes
BHS-01900,70,Premium,44.88,Hybrid,3,No,1,Yes,12,DIY,0,2895.46,No
BHS-01901,58,Standard,34.34,Professional,5,Yes,2,Yes,12,Professional,0,3147.13,No
BHS-01902,59,Standard,29.57,Professional,5,Yes,3,Yes,24,Professional,1,1128.17,No
BHS-01903,65,Basic,20.15,Hybrid,4,No,2,Yes,36,Professional,0,1160.74,No
BHS-01904,52,Basic,20.33,Self-Monitored,3,Yes,0,Yes,36,Professional,1,1056.6,Yes
BHS-01905,15,Standard,33.74,Professional,6,No,2,No,24,Professional,1,497.48,Yes
BHS-01906,32,Premium,51.5,Hybrid,5,No,2,No,0,Professional,2,1976.71,Yes
BHS-01907,25,Standard,26.71,Professional,3,No,2,Yes,24,Professional,0,547.62,No
BHS-01908,15,Premium,54.78,Self-Monitored,3,Yes,2,Yes,12,Professional,0,736.31,No
BHS-01909,36,Standard,34.87,Hybrid,4,No,2,No,0,Professional,1,1842.52,Yes
BHS-01910,24,Basic,15.66,Professional,6,No,1,Yes,12,Professional,2,280.02,Yes
BHS-01911,60,Standard,31.95,Self-Monitored,5,Yes,0,No,24,Professional,1,2748.06,No
BHS-01912,33,Premium,61.43,Professional,5,No,2,Yes,0,DIY,0,3916.52,No
BHS-01913,45,Standard,33.08,Professional,2,Yes,0,Yes,24,Professional,1,1764.48,No
BHS-01914,45,Basic,21.45,Professional,7,Yes,1,Yes,0,Professional,0,1657.34,Yes
BHS-01915,11,Basic,23.78,Hybrid,4,No,1,Yes,24,DIY,1,939.08,Yes
BHS-01916,8,Standard,34.09,Professional,1,Yes,1,Yes,12,Professional,3,464.13,Yes
BHS-01917,35,Basic,17.51,Professional,5,Yes,1,Yes,24,Professional,2,998.77,No
BHS-01918,52,Premium,47.04,Professional,7,Yes,1,Yes,24,DIY,1,4037.39,No
BHS-01919,46,Basic,18.89,Professional,1,Yes,1,Yes,0,DIY,2,733.69,Yes
BHS-01920,53,Premium,49.47,Self-Monitored,5,Yes,3,No,0,Professional,2,2033.39,No
BHS-01921,61,Standard,34.57,Professional,3,Yes,5,Yes,24,Professional,2,2284.89,No
BHS-01922,72,Standard,25.0,Hybrid,4,No,3,Yes,36,Professional,1,1601.07,No
BHS-01923,57,Standard,32.47,Self-Monitored,7,Yes,1,Yes,0,Professional,0,1164.84,Yes
BHS-01924,56,Premium,48.17,Self-Monitored,3,No,1,Yes,12,DIY,0,1529.54,No
BHS-01925,45,Standard,35.03,Professional,4,Yes,2,No,12,DIY,1,1044.19,No
BHS-01926,72,Premium,45.15,Hybrid,6,Yes,3,Yes,36,DIY,1,2916.59,No
BHS-01927,59,Premium,40.0,Professional,1,Yes,2,Yes,12,DIY,3,1440.69,No
BHS-01928,4,Standard,40.28,Hybrid,4,No,1,Yes,24,Professional,0,255.2,Yes
BHS-01929,5,Premium,57.65,Professional,6,Yes,1,Yes,12,Professional,0,768.09,No
BHS-01930,67,Premium,55.69,Self-Monitored,4,Yes,1,Yes,12,Professional,1,4891.14,No
BHS-01931,68,Basic,16.45,Self-Monitored,2,Yes,1,Yes,24,Professional,0,1045.26,Yes
BHS-01932,58,Standard,44.34,Self-Monitored,4,Yes,2,Yes,24,DIY,0,6942.13,No
BHS-01933,56,Basic,21.15,Professional,5,Yes,4,Yes,0,DIY,4,1140.2,Yes
BHS-01934,41,Basic,19.58,Professional,6,No,2,Yes,0,DIY,1,819.38,No
BHS-01935,48,Basic,22.02,Professional,5,Yes,3,Yes,36,DIY,0,1209.9,No
BHS-01936,25,Standard,41.95,Hybrid,3,Yes,2,No,24,Professional,3,1717.83,No
BHS-01937,45,Standard,31.06,Professional,6,Yes,2,Yes,0,Professional,3,1181.46,No
BHS-01938,10,Standard,36.21,Self-Monitored,1,No,1,Yes,0,Professional,0,672.69,Yes
BHS-01939,39,Premium,57.45,Professional,6,No,0,Yes,36,DIY,1,1151.62,No
BHS-01940,5,Basic,19.8,Professional,2,No,0,Yes,24,DIY,1,218.41,Yes
BHS-01941,15,Standard,38.52,Professional,5,No,2,No,12,DIY,1,1034.11,No
BHS-01942,26,Standard,36.74,Hybrid,4,No,4,Yes,36,Professional,0,2925.45,No
BHS-01943,45,Standard,33.95,Self-Monitored,6,Yes,2,Yes,12,Professional,0,3241.29,Yes
BHS-01944,29,Premium,56.56,Self-Monitored,5,No,3,Yes,36,DIY,1,2394.77,No
BHS-01945,30,Standard,35.3,Self-Monitored,3,No,1,No,12,DIY,1,757.31,Yes
BHS-01946,55,Standard,35.78,Professional,1,No,1,Yes,12,DIY,1,1502.76,No
BHS-01947,53,Standard,31.8,Professional,8,Yes,1,Yes,0,Professional,3,2586.89,Yes
BHS-01948,18,Basic,19.75,Hybrid,6,Yes,0,No,0,Professional,0,750.06,No
BHS-01949,15,Standard,35.34,Self-Monitored,2,No,0,No,0,Professional,1,603.0,No
BHS-01950,20,Premium,52.32,Self-Monitored,4,No,2,Yes,12,Professional,0,984.65,No
BHS-01951,10,Standard,29.36,Self-Monitored,1,Yes,3,Yes,0,Professional,2,650.0,Yes
BHS-01952,13,Premium,51.1,Professional,8,No,4,Yes,12,Professional,0,1104.32,No
BHS-01953,67,Basic,19.84,Professional,4,No,2,Yes,36,Professional,2,1690.97,Yes
BHS-01954,69,Premium,61.32,Professional,4,Yes,4,Yes,24,Professional,3,3270.53,No
BHS-01955,38,Premium,58.82,Self-Monitored,3,Yes,2,Yes,36,Professional,2,2831.64,No
BHS-01956,10,Standard,43.85,Professional,2,No,1,Yes,24,Professional,5,355.69,Yes
BHS-01957,71,Standard,32.94,Professional,1,Yes,3,Yes,12,DIY,3,2381.91,Yes
BHS-01958,38,Basic,20.41,Professional,4,No,2,Yes,12,DIY,0,944.99,Yes
BHS-01959,17,Standard,36.69,Hybrid,7,Yes,3,Yes,36,Professional,0,1021.79,No
BHS-01960,26,Premium,54.2,Professional,3,No,1,No,12,Professional,1,738.12,No
BHS-01961,27,Standard,35.44,Professional,4,No,1,Yes,12,DIY,1,1507.92,No
BHS-01962,41,Premium,48.97,Professional,7,No,2,Yes,24,DIY,1,3308.36,No
BHS-01963,25,Premium,55.53,Professional,1,Yes,2,Yes,24,Professional,3,1936.63,No
BHS-01964,0,Standard,35.05,Hybrid,1,No,1,Yes,12,Professional,2,85.96,No
BHS-01965,20,Standard,37.0,Professional,3,Yes,2,No,12,Professional,0,505.02,No
BHS-01966,62,Basic,20.05,Professional,7,No,3,No,36,Professional,4,2099.27,Yes
BHS-01967,64,Basic,21.05,Hybrid,4,Yes,1,No,12,Professional,1,1300.41,No
BHS-01968,29,Premium,56.13,Professional,7,No,5,Yes,36,Professional,2,1283.49,No
BHS-01969,57,Standard,39.07,Self-Monitored,6,No,2,Yes,24,DIY,1,5666.08,No
BHS-01970,19,Standard,34.99,Self-Monitored,4,No,0,No,0,DIY,2,887.84,No
BHS-01971,21,Basic,23.56,Professional,4,No,0,Yes,0,Professional,1,518.47,No
BHS-01972,22,Premium,51.21,Professional,4,No,2,Yes,0,DIY,1,874.59,Yes
BHS-01973,61,Standard,37.86,Professional,6,No,2,No,36,DIY,3,2782.58,No
BHS-01974,70,Premium,56.41,Professional,4,Yes,2,Yes,24,DIY,1,2991.75,No
BHS-01975,69,Basic,22.43,Self-Monitored,3,Yes,2,Yes,12,Professional,2,689.98,No
BHS-01976,26,Standard,36.53,Professional,4,Yes,3,Yes,12,DIY,0,740.92,No
BHS-01977,52,Basic,24.38,Professional,3,Yes,1,Yes,12,Professional,0,1526.53,Yes
BHS-01978,34,Standard,29.49,Hybrid,3,Yes,0,Yes,36,DIY,1,1490.06,Yes
BHS-01979,61,Basic,17.07,Professional,2,No,1,Yes,12,DIY,2,1505.83,No
BHS-01980,63,Standard,34.77,Professional,1,No,5,No,0,DIY,1,3076.52,Yes
BHS-01981,62,Standard,33.78,Professional,3,Yes,2,No,12,DIY,0,1469.47,No
BHS-01982,72,Basic,18.1,Self-Monitored,5,Yes,1,Yes,0,Professional,1,1615.8,No
BHS-01983,17,Premium,58.44,Professional,3,Yes,3,No,36,DIY,2,1505.71,No
BHS-01984,71,Premium,57.59,Professional,5,Yes,3,No,24,DIY,1,5863.9,No
BHS-01985,15,Premium,60.71,Hybrid,8,No,0,No,24,Professional,1,948.96,No
BHS-01986,9,Premium,60.1,Self-Monitored,2,Yes,2,Yes,12,DIY,1,891.06,No
BHS-01987,55,Premium,61.18,Self-Monitored,5,Yes,1,Yes,12,DIY,2,3752.04,No
BHS-01988,40,Standard,37.12,Hybrid,7,No,0,No,12,DIY,1,1471.62,No
BHS-01989,55,Basic,22.76,Professional,1,Yes,2,Yes,36,Professional,1,787.58,Yes
BHS-01990,43,Standard,37.47,Self-Monitored,6,No,2,Yes,24,DIY,1,1539.33,No
BHS-01991,30,Basic,17.46,Professional,6,Yes,2,Yes,36,Professional,2,596.72,No
BHS-01992,57,Basic,24.04,Professional,6,No,0,No,0,DIY,0,1001.77,No
BHS-01993,46,Basic,18.71,Professional,9,No,2,No,12,Professional,1,1005.53,Yes
BHS-01994,35,Standard,35.18,Professional,3,Yes,2,Yes,24,Professional,0,1033.76,No
BHS-01995,38,Premium,51.76,Hybrid,5,No,1,No,12,DIY,0,5527.32,No
BHS-01996,34,Basic,19.63,Professional,1,No,2,No,12,Professional,3,1068.78,Yes
BHS-01997,13,Standard,36.25,Professional,5,No,3,No,24,Professional,0,345.54,No
BHS-01998,26,Premium,59.67,Hybrid,1,No,1,Yes,36,DIY,1,2683.05,No
BHS-01999,8,Premium,57.87,Professional,6,No,2,Yes,0,Professional,0,829.82,Yes
