cust_id,mo_active,box_tier,sub_fee,gear_cat,boxes_skip,ref_cnt,app_use,avg_rating,pay_meth,loyalty_pts,gift_sub,ltv_est,churn
RID-01743,1,plus,43.46,fishing,1,1,yes,3.1,card,678,no,363.02,yes
RID-01744,44,plus,47.42,camping,1,1,no,5.0,card,276,no,2347.67,no
RID-01745,52,plus,43.02,hiking,2,0,yes,3.3,card,1157,no,2157.28,yes
RID-01746,13,plus,37.94,climbing,1,2,yes,5.0,card,536,no,1007.19,no
RID-01747,38,plus,43.65,hiking,0,0,yes,2.8,card,255,no,1650.2,no
RID-01748,55,core,21.16,hiking,2,0,yes,4.5,card,605,no,1806.45,yes
RID-01749,45,core,28.77,hiking,0,1,yes,3.3,bnpl,214,no,1043.17,no
RID-01750,50,summit,80.35,camping,0,0,yes,4.0,card,170,no,3697.56,no
RID-01751,54,core,22.06,camping,1,0,yes,4.8,bnpl,60,no,1539.45,yes
RID-01752,15,core,27.33,fishing,0,2,no,4.7,bnpl,919,no,685.08,yes
RID-01753,4,plus,47.27,camping,0,1,no,3.4,bnpl,209,no,277.57,no
RID-01754,48,core,24.68,fishing,1,0,yes,3.5,paypal,438,no,1906.81,yes
RID-01755,48,plus,37.98,camping,1,0,yes,2.8,paypal,541,no,2265.15,yes
RID-01756,11,plus,47.9,fishing,1,2,yes,2.7,card,215,no,438.97,no
RID-01757,55,plus,50.89,fishing,2,0,no,3.4,card,231,no,2418.76,no
RID-01758,1,summit,81.26,camping,1,2,yes,3.4,paypal,58,no,159.97,no
RID-01759,22,summit,83.16,climbing,1,0,no,2.9,card,122,no,1440.54,no
RID-01760,58,plus,52.39,climbing,0,1,no,3.8,paypal,78,no,2576.06,no
RID-01761,21,summit,61.24,hiking,3,0,no,4.0,card,1072,no,1583.72,no
RID-01762,46,core,25.37,fishing,2,0,yes,4.0,card,244,no,661.66,no
RID-01763,2,core,26.56,camping,4,0,yes,3.4,paypal,165,no,66.87,yes
RID-01764,29,plus,46.68,fishing,1,1,yes,3.6,paypal,201,no,2203.29,no
RID-01765,47,plus,35.97,hiking,0,2,no,3.8,card,283,no,3726.01,no
RID-01766,51,core,24.83,hiking,1,1,yes,4.6,card,145,no,853.99,no
RID-01767,26,core,23.05,hiking,0,0,no,3.5,paypal,429,no,1154.14,yes
RID-01768,4,core,22.55,hiking,1,0,no,2.7,paypal,541,no,437.92,yes
RID-01769,32,core,26.52,hiking,0,1,no,3.8,card,248,no,910.42,yes
RID-01770,45,core,19.28,camping,0,2,yes,3.7,paypal,177,no,1126.13,no
RID-01771,27,summit,70.83,fishing,4,0,yes,2.8,card,212,yes,3085.89,no
RID-01772,58,summit,60.38,hiking,1,1,yes,3.7,card,126,no,2910.51,no
RID-01773,19,plus,48.23,hiking,4,1,yes,3.3,card,234,no,1427.91,no
RID-01774,49,plus,49.83,fishing,4,1,yes,3.9,card,459,no,2408.99,no
RID-01775,46,core,30.02,fishing,1,0,yes,4.3,card,791,no,2345.8,no
RID-01776,26,plus,41.51,climbing,2,2,yes,3.6,card,357,no,2256.5,no
RID-01777,5,plus,44.63,camping,1,3,yes,4.4,paypal,452,no,488.12,no
RID-01778,21,plus,47.41,fishing,2,0,yes,3.8,card,252,no,902.41,yes
RID-01779,46,core,25.39,camping,0,2,no,3.8,paypal,580,no,1717.06,no
RID-01780,54,summit,77.98,hiking,0,1,yes,3.8,card,151,no,3500.69,no
RID-01781,27,summit,89.66,fishing,0,0,no,3.9,bnpl,95,no,1428.35,no
RID-01782,17,core,23.98,camping,2,0,yes,3.0,paypal,242,yes,389.21,yes
RID-01783,46,summit,83.06,camping,0,1,yes,2.6,paypal,387,no,5657.39,no
RID-01784,57,core,25.79,hiking,0,0,no,4.8,card,90,no,1448.99,yes
RID-01785,8,summit,69.53,hiking,2,1,no,4.2,card,884,no,1329.86,yes
RID-01786,19,plus,53.93,hiking,0,1,yes,3.6,card,129,no,1159.61,no
RID-01787,48,core,23.21,climbing,1,1,yes,4.8,paypal,196,no,792.87,no
RID-01788,7,plus,43.71,fishing,0,0,no,5.0,paypal,388,no,549.62,yes
RID-01789,59,plus,49.45,fishing,0,1,no,2.9,paypal,349,no,2350.1,no
RID-01790,14,summit,79.54,camping,0,1,no,4.0,paypal,593,no,2259.68,no
RID-01791,29,summit,78.13,climbing,2,0,yes,4.5,card,468,no,3032.35,no
RID-01792,31,core,24.46,fishing,1,1,yes,2.8,card,132,no,793.34,yes
RID-01793,22,summit,77.09,camping,2,0,yes,2.9,card,202,no,2492.99,no
RID-01794,7,plus,46.57,hiking,2,1,yes,4.7,card,413,no,368.6,no
RID-01795,1,core,21.59,camping,2,0,yes,4.0,paypal,250,no,293.95,no
RID-01796,23,core,26.12,camping,0,1,yes,3.5,card,130,no,450.2,yes
RID-01797,16,summit,63.26,camping,3,0,no,2.8,paypal,40,no,447.97,no
RID-01798,55,plus,45.99,climbing,1,0,yes,4.2,card,687,no,1827.81,no
RID-01799,40,plus,51.64,climbing,0,0,yes,2.9,card,194,no,2738.54,no
RID-01800,5,plus,40.83,camping,0,0,yes,3.2,card,409,no,443.36,no
RID-01801,46,summit,86.83,hiking,1,0,no,3.3,card,138,no,2795.19,no
RID-01802,37,core,24.75,camping,0,2,no,3.7,card,359,no,544.24,no
RID-01803,7,core,25.55,camping,0,1,yes,3.2,card,50,no,262.4,no
RID-01804,24,core,29.44,fishing,2,0,no,3.3,bnpl,136,no,880.62,no
RID-01805,44,core,22.58,hiking,1,0,no,4.7,card,219,no,1530.46,no
RID-01806,39,core,24.6,climbing,1,1,no,4.1,paypal,152,no,1078.59,yes
RID-01807,34,plus,46.14,camping,3,2,yes,4.0,paypal,171,no,1049.62,yes
RID-01808,29,core,20.04,camping,2,1,no,4.3,card,481,no,973.83,no
RID-01809,42,summit,64.39,fishing,3,1,yes,3.2,paypal,193,no,3359.9,no
RID-01810,53,summit,71.69,camping,0,0,yes,4.3,paypal,115,no,5307.19,no
RID-01811,10,core,26.64,hiking,5,0,yes,4.3,paypal,196,no,340.31,yes
RID-01812,24,core,24.94,climbing,1,0,yes,3.2,card,39,no,856.6,yes
RID-01813,51,core,25.04,hiking,0,1,no,4.4,card,226,no,2027.21,yes
RID-01814,31,plus,45.13,fishing,1,0,yes,4.2,card,212,no,777.86,no
RID-01815,10,plus,37.46,fishing,0,1,yes,4.2,card,225,no,466.45,no
RID-01816,7,plus,51.15,camping,1,0,yes,5.0,card,81,no,187.0,no
RID-01817,44,plus,49.14,camping,1,0,no,4.1,card,322,no,1608.77,no
RID-01818,29,plus,45.16,climbing,1,0,yes,3.3,paypal,240,no,1376.83,no
RID-01819,48,plus,43.68,camping,1,2,no,4.1,paypal,673,no,1323.56,no
RID-01820,6,summit,83.62,hiking,1,0,no,4.0,card,508,no,1105.52,yes
RID-01821,37,summit,71.63,hiking,2,3,no,3.2,card,140,no,4523.59,no
RID-01822,35,plus,44.99,fishing,0,1,yes,2.5,card,135,no,1723.59,yes
RID-01823,28,core,24.52,fishing,2,0,yes,4.0,bnpl,520,no,736.81,no
RID-01824,26,plus,48.53,camping,2,2,yes,4.7,card,119,no,1289.7,no
RID-01825,16,summit,75.7,camping,2,0,yes,4.7,card,127,no,2506.54,no
RID-01826,47,plus,45.25,fishing,4,0,yes,4.2,card,341,no,2841.63,no
RID-01827,20,plus,41.65,camping,1,1,no,5.0,card,170,no,458.86,yes
RID-01828,25,core,23.26,camping,0,0,no,4.1,paypal,343,no,339.93,no
RID-01829,52,plus,42.4,camping,0,0,yes,3.9,card,54,no,1562.07,yes
RID-01830,38,summit,76.07,hiking,1,1,no,4.2,card,195,no,3106.06,no
RID-01831,2,summit,75.58,camping,2,0,no,3.5,card,556,no,252.17,no
RID-01832,3,core,32.48,hiking,1,1,yes,3.0,paypal,132,no,217.49,yes
RID-01833,32,core,25.1,camping,1,1,no,3.3,card,176,yes,538.19,yes
RID-01834,43,core,25.88,climbing,0,0,yes,3.6,card,222,no,1284.53,yes
RID-01835,28,core,21.57,camping,3,0,yes,4.6,paypal,183,no,753.93,yes
RID-01836,58,plus,44.93,climbing,2,0,no,2.9,bnpl,54,no,5675.26,no
RID-01837,51,core,27.65,climbing,0,0,yes,3.3,card,526,yes,1482.05,no
RID-01838,27,plus,40.33,hiking,0,2,no,4.6,paypal,236,no,1141.96,no
RID-01839,14,plus,46.66,fishing,0,0,no,3.7,paypal,362,no,1270.48,no
RID-01840,0,plus,41.02,hiking,4,0,yes,3.9,paypal,581,no,174.17,no
RID-01841,2,plus,40.22,camping,2,0,yes,3.7,card,175,no,135.02,yes
RID-01842,36,summit,76.03,hiking,0,1,yes,5.0,card,326,yes,2489.59,no
RID-01843,20,plus,60.0,camping,1,0,yes,4.4,paypal,10,no,2609.9,no
RID-01844,8,core,24.62,camping,3,0,yes,4.2,card,24,no,132.33,yes
RID-01845,4,plus,54.69,fishing,0,1,no,4.1,card,260,no,170.88,no
RID-01846,28,plus,45.71,fishing,2,0,no,4.3,card,70,no,1134.87,no
RID-01847,35,core,26.33,hiking,2,0,yes,5.0,paypal,368,no,1017.77,yes
RID-01848,1,summit,76.92,hiking,2,0,yes,3.7,card,418,no,331.2,yes
RID-01849,25,plus,49.25,hiking,3,0,yes,4.1,card,149,no,1302.13,no
RID-01850,27,core,27.7,camping,2,0,yes,4.0,paypal,397,no,1326.11,yes
RID-01851,3,plus,50.09,camping,0,1,yes,4.7,card,207,no,117.57,yes
RID-01852,53,core,24.68,hiking,2,1,yes,5.0,card,646,no,1295.62,no
RID-01853,14,plus,44.61,hiking,0,2,yes,3.6,card,88,no,1187.07,no
RID-01854,8,core,22.96,camping,1,0,no,4.3,card,234,no,267.61,yes
RID-01855,8,core,18.01,climbing,0,1,yes,4.1,paypal,312,no,339.42,yes
RID-01856,30,core,23.83,hiking,2,0,yes,3.0,card,462,no,1269.88,yes
RID-01857,43,plus,46.4,hiking,1,1,no,4.7,bnpl,437,no,1727.16,yes
RID-01858,15,core,22.94,fishing,0,0,no,5.0,bnpl,188,no,595.4,yes
RID-01859,46,core,21.56,climbing,3,1,yes,4.6,bnpl,213,no,876.9,no
RID-01860,15,core,29.35,hiking,1,0,no,3.5,card,128,no,334.08,yes
RID-01861,11,core,27.94,camping,1,0,no,3.0,card,599,yes,690.25,no
RID-01862,39,plus,43.68,climbing,2,2,no,4.5,paypal,775,no,1376.86,no
RID-01863,47,core,19.5,climbing,1,0,no,3.2,card,45,no,794.07,yes
RID-01864,45,plus,51.27,hiking,3,0,no,3.3,bnpl,513,no,3805.9,yes
RID-01865,34,plus,51.34,climbing,1,0,no,4.2,paypal,418,no,1387.0,yes
RID-01866,53,core,25.45,camping,0,0,yes,4.6,paypal,20,no,1462.52,no
RID-01867,51,plus,52.8,hiking,0,3,yes,3.7,bnpl,485,no,4394.69,yes
RID-01868,16,plus,46.32,fishing,1,0,no,3.8,bnpl,668,no,1011.66,no
RID-01869,38,plus,55.83,camping,1,2,yes,3.9,card,452,no,2510.67,yes
RID-01870,4,plus,44.61,hiking,0,0,yes,3.3,bnpl,120,yes,366.24,no
RID-01871,4,core,22.54,fishing,1,1,yes,3.7,card,866,no,579.52,yes
RID-01872,26,plus,55.22,camping,1,2,yes,2.8,paypal,535,no,1825.12,no
RID-01873,42,summit,75.66,fishing,0,0,no,4.6,paypal,127,no,2689.26,yes
RID-01874,35,plus,42.67,fishing,1,0,yes,5.0,card,376,no,2289.42,no
RID-01875,10,plus,38.5,climbing,0,1,yes,4.0,card,360,no,377.74,no
RID-01876,45,plus,55.13,climbing,1,0,no,4.9,paypal,85,no,4539.76,no
RID-01877,37,summit,66.93,fishing,1,0,yes,3.8,card,288,no,2032.28,no
RID-01878,46,core,26.09,camping,1,0,no,3.0,paypal,346,yes,1067.18,no
RID-01879,37,plus,48.29,climbing,1,1,yes,5.0,card,180,no,1148.71,no
RID-01880,52,plus,47.59,hiking,1,0,yes,3.4,card,719,no,2082.1,no
RID-01881,22,plus,43.19,fishing,0,0,yes,4.7,paypal,223,no,1697.78,no
RID-01882,1,plus,40.76,hiking,0,1,no,4.2,card,399,no,279.72,no
RID-01883,36,plus,41.24,climbing,0,0,no,4.9,paypal,277,no,1454.78,no
RID-01884,59,plus,45.68,camping,1,0,yes,3.9,card,148,no,6910.98,no
RID-01885,5,plus,44.24,camping,2,0,no,3.1,bnpl,328,no,411.2,no
RID-01886,58,core,22.59,fishing,2,1,yes,3.5,bnpl,253,no,1461.05,yes
RID-01887,46,summit,61.04,hiking,1,2,yes,5.0,paypal,856,no,1961.26,no
RID-01888,2,core,23.37,hiking,2,0,yes,4.2,card,518,no,241.6,yes
RID-01889,33,core,27.88,climbing,1,0,no,5.0,card,63,no,579.99,no
RID-01890,19,core,27.45,camping,1,0,yes,3.7,card,143,no,370.03,yes
RID-01891,39,plus,35.29,camping,2,2,yes,4.5,paypal,125,no,1065.16,yes
RID-01892,46,plus,53.46,hiking,1,2,no,3.0,card,19,no,2119.0,no
RID-01893,22,plus,42.89,fishing,1,2,yes,4.0,card,425,no,1406.65,no
RID-01894,29,plus,51.18,camping,2,0,no,5.0,card,368,no,1661.86,no
RID-01895,2,core,29.52,hiking,0,1,yes,3.4,card,103,no,143.3,yes
RID-01896,0,core,24.34,fishing,2,0,yes,3.5,paypal,107,no,33.48,yes
RID-01897,46,summit,83.97,fishing,0,1,yes,4.6,card,35,no,2903.2,no
RID-01898,21,plus,41.46,climbing,0,0,no,4.1,card,134,no,1125.01,yes
RID-01899,53,summit,84.38,hiking,1,0,yes,5.0,card,356,no,4886.53,yes
RID-01900,35,core,20.62,fishing,0,1,yes,3.8,card,924,no,1741.29,yes
RID-01901,24,summit,78.03,fishing,1,2,yes,4.1,card,66,no,2702.41,no
RID-01902,53,summit,77.95,fishing,2,0,no,4.2,paypal,333,no,4287.1,no
RID-01903,3,plus,45.76,climbing,3,0,yes,3.2,paypal,1013,no,729.16,no
RID-01904,50,plus,49.85,climbing,2,0,no,3.0,paypal,236,no,3336.22,no
RID-01905,4,core,27.75,climbing,2,0,yes,3.0,card,232,no,226.64,yes
RID-01906,57,plus,49.16,climbing,2,0,no,1.5,card,272,no,5612.2,no
RID-01907,34,summit,66.75,climbing,1,0,yes,3.9,card,247,no,3410.54,yes
RID-01908,28,plus,43.65,camping,1,0,yes,3.0,paypal,441,no,1616.16,no
RID-01909,39,core,27.77,climbing,2,0,no,3.6,paypal,1227,no,1554.5,yes
RID-01910,48,core,26.87,hiking,0,2,yes,4.8,paypal,147,no,584.04,no
RID-01911,17,plus,47.54,camping,1,1,no,3.3,bnpl,79,no,448.43,no
RID-01912,6,plus,48.37,camping,3,2,no,4.5,card,110,no,395.8,yes
RID-01913,59,plus,44.25,camping,1,1,yes,2.8,paypal,465,no,2252.66,no
RID-01914,31,summit,55.0,hiking,0,0,no,3.5,card,308,no,1900.72,no
RID-01915,17,core,22.76,camping,1,1,yes,5.0,card,522,no,860.16,yes
RID-01916,55,core,21.78,climbing,2,0,yes,3.7,paypal,45,no,867.08,no
RID-01917,2,core,26.6,fishing,2,1,yes,5.0,paypal,225,no,182.26,yes
RID-01918,51,summit,72.75,camping,1,0,no,5.0,paypal,430,no,2183.74,no
RID-01919,1,plus,39.42,camping,2,0,yes,3.7,paypal,44,no,0.0,yes
RID-01920,39,plus,41.87,camping,2,1,yes,3.5,bnpl,331,no,1146.22,no
RID-01921,2,summit,57.91,climbing,0,0,no,2.4,paypal,231,no,169.78,no
RID-01922,9,plus,43.09,camping,1,0,yes,4.2,paypal,777,no,1135.26,yes
RID-01923,19,core,22.33,camping,1,1,yes,4.3,card,72,no,609.84,yes
RID-01924,11,plus,45.12,camping,2,0,yes,4.6,card,553,no,1022.09,yes
RID-01925,2,core,24.07,camping,1,0,yes,5.0,card,185,no,67.85,no
RID-01926,41,plus,52.95,climbing,1,2,yes,3.2,card,42,no,1328.94,no
RID-01927,46,core,33.71,climbing,1,0,yes,5.0,bnpl,155,no,4282.54,yes
RID-01928,19,core,31.38,camping,1,0,no,3.8,paypal,507,yes,737.11,yes
RID-01929,42,plus,49.53,hiking,1,0,no,4.3,paypal,476,no,3183.69,yes
RID-01930,20,core,27.37,climbing,0,1,no,3.9,card,397,no,389.01,no
RID-01931,13,summit,76.65,fishing,1,1,no,3.4,paypal,110,no,1038.24,no
RID-01932,51,core,23.0,climbing,2,0,no,3.1,paypal,791,no,1427.37,yes
RID-01933,32,summit,86.73,climbing,0,1,yes,4.2,card,270,no,2561.18,no
RID-01934,1,core,22.82,fishing,5,0,yes,3.3,card,224,no,153.21,yes
RID-01935,42,summit,69.44,hiking,0,1,yes,3.8,paypal,268,no,3357.09,no
RID-01936,23,plus,40.91,camping,4,1,yes,3.7,card,81,no,1648.11,yes
RID-01937,4,core,27.14,climbing,0,0,no,3.7,paypal,46,no,250.79,yes
RID-01938,14,core,29.48,camping,0,1,yes,2.7,bnpl,236,yes,984.21,no
RID-01939,19,core,23.46,hiking,1,0,no,1.6,card,32,no,812.98,yes
RID-01940,1,summit,69.96,climbing,0,1,yes,4.6,card,491,no,257.73,no
RID-01941,44,core,23.62,hiking,1,1,yes,4.8,card,693,no,2661.25,yes
RID-01942,13,core,25.25,hiking,1,0,no,2.1,card,1176,no,638.95,no
RID-01943,9,plus,54.17,hiking,0,0,yes,4.3,paypal,143,no,488.24,no
RID-01944,11,plus,44.6,camping,1,0,no,4.2,card,477,no,490.67,yes
RID-01945,43,plus,48.35,camping,1,0,no,3.0,card,459,no,2760.43,no
RID-01946,30,core,20.82,hiking,1,0,yes,4.7,card,241,no,732.93,no
RID-01947,49,plus,40.3,camping,0,1,yes,4.9,paypal,380,no,2047.63,no
RID-01948,26,core,20.91,fishing,1,0,no,4.8,card,625,no,745.5,yes
RID-01949,41,plus,42.73,hiking,2,1,no,5.0,card,198,no,739.1,no
RID-01950,28,core,21.46,fishing,4,1,yes,4.8,card,407,no,481.71,yes
RID-01951,36,summit,65.94,fishing,0,2,no,3.4,card,372,no,3597.31,no
RID-01952,53,plus,50.18,hiking,1,1,yes,4.0,card,319,no,2158.81,no
RID-01953,37,plus,40.6,hiking,2,0,yes,4.3,card,127,no,2390.08,no
RID-01954,30,summit,75.39,fishing,1,0,yes,5.0,bnpl,104,yes,2200.19,no
RID-01955,52,summit,74.69,camping,0,0,yes,3.8,bnpl,200,no,1957.13,no
RID-01956,38,plus,45.27,hiking,1,0,yes,3.5,paypal,495,no,1038.31,no
RID-01957,56,plus,47.34,camping,1,1,yes,2.8,paypal,320,no,2119.66,no
RID-01958,39,summit,65.82,climbing,1,2,no,4.7,card,401,yes,1835.43,no
RID-01959,41,core,26.63,fishing,2,0,no,4.2,bnpl,379,no,1265.65,yes
RID-01960,31,plus,39.88,climbing,2,2,yes,3.4,paypal,1119,no,1923.79,no
RID-01961,51,plus,36.1,hiking,1,0,no,4.6,paypal,460,no,2225.93,no
RID-01962,18,plus,49.53,hiking,3,1,no,3.7,card,127,no,1045.23,yes
RID-01963,33,summit,83.2,hiking,1,0,yes,3.0,paypal,237,no,4220.83,yes
RID-01964,55,plus,59.31,climbing,0,0,yes,5.0,paypal,527,no,5340.53,no
RID-01965,12,plus,47.28,fishing,3,1,yes,2.5,card,38,no,403.87,no
RID-01966,26,summit,99.31,camping,1,1,yes,4.1,card,261,no,1242.78,no
RID-01967,1,plus,48.24,camping,0,0,no,3.9,card,191,no,15.84,no
RID-01968,34,core,25.81,camping,1,2,yes,2.8,paypal,112,no,1064.76,yes
RID-01969,21,core,28.4,climbing,2,1,yes,4.2,bnpl,106,yes,559.38,no
RID-01970,34,plus,40.57,fishing,1,0,no,3.5,card,447,no,1973.77,yes
RID-01971,14,core,19.78,hiking,0,0,no,5.0,card,494,no,304.72,yes
RID-01972,50,plus,52.34,hiking,1,1,yes,4.8,card,195,no,5465.62,no
RID-01973,60,summit,85.7,fishing,1,0,no,4.2,paypal,209,yes,7417.85,no
RID-01974,32,core,20.44,camping,1,1,yes,2.1,card,245,no,676.32,yes
RID-01975,37,summit,73.99,fishing,0,0,yes,3.6,paypal,15,no,1980.78,no
RID-01976,27,plus,43.11,fishing,3,0,yes,3.5,card,873,yes,1449.91,yes
RID-01977,18,summit,73.89,climbing,1,1,no,4.9,card,428,no,2294.2,no
RID-01978,28,core,26.36,hiking,1,0,yes,4.1,card,526,no,802.56,yes
RID-01979,30,plus,50.81,climbing,0,0,yes,4.2,card,198,no,1286.05,no
RID-01980,47,plus,48.03,camping,1,0,no,4.8,bnpl,423,no,2460.27,no
RID-01981,42,plus,48.15,camping,2,0,no,5.0,card,85,no,1155.04,yes
RID-01982,20,summit,70.37,camping,0,1,yes,5.0,paypal,408,no,2451.18,no
RID-01983,37,summit,70.18,camping,1,1,yes,4.4,bnpl,274,no,3620.34,yes
RID-01984,57,core,22.37,fishing,1,0,yes,3.8,paypal,87,no,2035.82,no
RID-01985,25,plus,47.96,climbing,0,0,yes,4.3,bnpl,762,no,2561.28,no
RID-01986,51,plus,47.8,hiking,1,1,yes,4.0,card,438,yes,1942.99,no
RID-01987,28,core,22.59,hiking,2,0,no,4.6,paypal,1192,no,1135.07,no
RID-01988,8,summit,83.61,hiking,1,1,yes,3.6,card,125,no,739.84,no
RID-01989,11,plus,46.41,camping,1,2,yes,4.7,paypal,230,yes,1145.83,no
RID-01990,19,summit,84.01,camping,3,0,no,4.0,paypal,444,no,1466.11,no
RID-01991,35,summit,64.46,hiking,2,0,yes,4.3,paypal,30,no,1131.11,no
RID-01992,55,core,28.03,fishing,1,0,yes,3.1,card,327,no,1492.15,yes
RID-01993,23,plus,49.84,camping,2,0,yes,3.8,paypal,449,no,1889.16,no
RID-01994,16,plus,41.36,fishing,2,0,yes,4.3,bnpl,108,no,908.11,no
RID-01995,39,summit,78.29,hiking,0,1,no,3.9,card,281,no,3056.63,no
RID-01996,19,plus,43.8,hiking,0,0,yes,2.2,card,149,no,764.16,no
RID-01997,26,core,23.33,camping,0,0,yes,3.1,card,355,no,854.96,no
RID-01998,13,plus,52.33,hiking,4,0,yes,4.3,paypal,417,no,1114.93,no
RID-01999,17,core,23.68,hiking,1,0,no,5.0,card,271,no,488.18,no
RID-02000,3,core,24.24,camping,0,1,yes,3.8,card,488,no,227.25,no
RID-02001,34,summit,84.99,fishing,3,0,no,3.6,bnpl,84,no,2939.3,no
RID-02002,29,core,24.42,hiking,3,1,no,4.8,card,500,no,771.41,yes
RID-02003,10,core,27.04,camping,1,0,yes,4.0,paypal,872,no,857.16,yes
RID-02004,46,core,21.36,camping,1,0,yes,4.6,paypal,98,yes,971.88,yes
RID-02005,12,summit,71.84,camping,2,0,yes,3.8,card,93,no,626.96,no
RID-02006,40,core,24.43,fishing,2,1,no,3.7,card,698,no,2976.92,yes
RID-02007,6,core,28.48,camping,0,0,yes,4.6,card,319,no,334.3,no
RID-02008,1,core,31.39,hiking,0,0,yes,4.5,card,458,yes,258.89,no
RID-02009,7,plus,45.85,climbing,0,0,yes,3.8,card,154,no,183.1,no
RID-02010,31,core,20.92,camping,0,0,yes,3.2,paypal,187,no,590.65,yes
RID-02011,10,summit,73.09,hiking,1,1,yes,2.7,card,603,no,1334.91,no
RID-02012,20,summit,81.25,climbing,1,1,yes,2.8,bnpl,211,yes,889.1,no
RID-02013,32,plus,43.36,fishing,0,0,no,3.5,card,170,no,1604.14,no
RID-02014,39,core,25.98,climbing,1,0,yes,4.2,card,44,no,877.69,no
RID-02015,47,plus,50.16,camping,3,1,no,2.8,paypal,185,no,1713.46,yes
RID-02016,24,core,24.42,hiking,0,1,yes,2.8,card,94,no,335.3,yes
RID-02017,6,plus,49.18,hiking,3,0,yes,4.3,card,113,no,308.42,no
RID-02018,59,plus,38.49,hiking,2,1,no,5.0,card,140,no,1147.62,yes
RID-02019,47,core,24.69,fishing,2,1,no,4.8,card,521,no,1183.88,no
RID-02020,50,core,22.62,camping,0,0,no,2.6,paypal,41,no,1378.07,no
RID-02021,56,core,27.26,camping,1,0,yes,4.3,card,293,no,764.73,yes
RID-02022,42,core,27.1,hiking,2,1,no,4.7,card,194,no,1589.5,no
RID-02023,60,core,32.56,camping,0,0,no,3.6,paypal,338,no,1020.96,yes
RID-02024,31,core,21.03,hiking,0,1,no,3.8,card,378,no,1635.91,no
RID-02025,34,plus,48.64,camping,1,2,no,4.3,card,139,no,1549.74,no
RID-02026,36,core,19.75,fishing,1,0,yes,4.4,card,538,no,689.2,yes
RID-02027,31,core,31.15,camping,1,2,no,4.3,paypal,900,no,1438.32,yes
RID-02028,26,summit,81.51,hiking,1,1,yes,4.5,paypal,88,no,1435.4,no
RID-02029,20,plus,45.68,hiking,1,0,yes,4.2,card,431,no,551.6,no
RID-02030,48,summit,78.85,camping,1,1,no,3.5,card,243,no,6409.07,no
RID-02031,20,plus,48.55,hiking,1,1,yes,3.7,paypal,275,no,970.72,no
RID-02032,55,core,24.83,hiking,1,0,yes,3.4,card,549,no,1764.39,yes
RID-02033,45,core,23.62,climbing,0,1,yes,3.7,card,429,no,1159.18,no
RID-02034,60,plus,45.04,hiking,1,2,yes,4.4,paypal,209,no,1931.79,no
RID-02035,39,summit,77.28,hiking,0,2,no,3.4,card,597,no,2056.88,no
RID-02036,36,plus,47.31,hiking,0,1,no,4.8,card,249,no,2542.57,yes
RID-02037,20,plus,35.84,hiking,4,1,no,3.3,paypal,140,no,964.01,no
RID-02038,41,plus,40.52,climbing,2,0,no,4.2,card,307,no,1772.17,no
RID-02039,35,core,25.55,camping,1,1,yes,4.6,card,651,no,1645.4,no
RID-02040,24,core,20.81,hiking,5,1,no,4.3,paypal,63,no,501.04,yes
RID-02041,4,summit,78.49,fishing,1,0,yes,2.6,card,405,no,743.07,no
RID-02042,0,core,26.12,hiking,0,1,no,4.1,paypal,33,no,0.0,no
RID-02043,14,core,24.75,hiking,1,3,no,3.4,card,457,no,663.54,no
RID-02044,42,plus,48.69,climbing,2,1,no,3.0,bnpl,359,no,2583.66,no
RID-02045,56,plus,58.1,hiking,3,1,no,4.2,paypal,745,no,2349.7,no
RID-02046,56,summit,72.49,hiking,1,0,yes,3.1,card,76,no,4973.79,no
RID-02047,32,core,28.21,camping,2,2,no,4.2,card,328,yes,862.52,no
RID-02048,52,summit,64.93,camping,0,1,yes,5.0,card,136,no,4733.68,no
RID-02049,0,core,27.56,camping,0,1,yes,4.2,bnpl,200,no,65.09,yes
RID-02050,53,core,27.81,climbing,1,0,yes,3.8,paypal,834,no,1833.86,yes
RID-02051,58,plus,46.83,hiking,2,0,yes,3.9,paypal,342,no,1830.55,no
RID-02052,24,summit,60.98,fishing,2,1,no,4.7,bnpl,403,no,2170.48,no
RID-02053,2,core,25.56,camping,2,0,yes,3.8,card,193,no,186.02,yes
RID-02054,43,core,29.8,camping,0,0,yes,3.7,card,265,no,2512.2,yes
RID-02055,0,core,26.72,climbing,1,0,yes,3.3,bnpl,559,no,247.07,yes
RID-02056,38,core,23.39,camping,0,0,yes,3.3,paypal,744,yes,1213.49,yes
RID-02057,19,summit,80.35,hiking,2,0,yes,4.7,card,268,no,1670.51,no
RID-02058,32,summit,75.96,camping,1,0,no,3.6,card,647,no,3086.04,no
RID-02059,56,plus,41.53,camping,3,0,no,4.4,card,262,no,1023.44,yes
RID-02060,9,plus,45.67,hiking,3,0,yes,4.5,paypal,145,no,366.6,yes
RID-02061,2,plus,40.52,hiking,0,0,yes,3.3,paypal,315,no,184.17,no
RID-02062,35,plus,51.24,camping,1,0,yes,3.4,paypal,131,no,1447.1,no
RID-02063,42,core,22.56,camping,1,1,no,4.4,bnpl,334,yes,1078.68,yes
RID-02064,18,core,22.9,camping,2,0,yes,4.1,card,88,no,424.14,yes
RID-02065,10,plus,45.23,camping,1,0,yes,3.9,bnpl,440,no,506.93,no
RID-02066,42,summit,79.09,fishing,1,2,yes,4.3,card,94,no,3208.39,no
