customer_id,churned,monthly_fee,tenure,subscription_tier,payment_method,paperless_billing,lifetime_value_estimate
AUR-02426,No,12.52,70,Plus,Credit Card,No,484.41
AUR-02427,Yes,8.27,55,Basic,Debit Card,Yes,238.68
AUR-02428,No,13.29,66,Plus,PayPal,No,384.53
AUR-02429,No,11.8,23,Plus,Credit Card,Yes,427.16
AUR-02430,No,15.12,29,Plus,Debit Card,Yes,467.43
AUR-02431,No,17.4,42,Premium,Credit Card,Yes,1232.13
AUR-02432,No,12.07,32,Plus,PayPal,Yes,509.36
AUR-02433,Yes,14.33,17,Plus,Credit Card,Yes,145.03
AUR-02434,Yes,9.06,27,Basic,Debit Card,Yes,297.92
AUR-02435,Yes,12.98,44,Plus,Credit Card,Yes,693.59
AUR-02436,No,18.73,2,Premium,Credit Card,Yes,177.08
AUR-02437,No,12.28,24,Plus,Debit Card,Yes,28.66
AUR-02438,No,14.28,21,Plus,Credit Card,No,232.96
AUR-02439,No,13.59,5,Plus,Debit Card,No,61.55
AUR-02440,No,15.0,8,Plus,Credit Card,Yes,138.42
AUR-02441,No,19.01,36,Premium,Gift Card,Yes,271.32
AUR-02442,Yes,10.91,7,Basic,Credit Card,Yes,202.86
AUR-02443,Yes,8.64,25,Basic,Debit Card,No,333.54
AUR-02444,No,12.47,40,Plus,PayPal,Yes,1011.56
AUR-02445,No,13.08,63,Plus,Debit Card,Yes,1535.63
AUR-02446,Yes,11.12,7,Plus,Credit Card,No,201.12
AUR-02447,Yes,9.37,31,Basic,Debit Card,Yes,183.63
AUR-02448,Yes,11.37,7,Plus,Credit Card,Yes,5.46
AUR-02449,No,16.15,31,Plus,Debit Card,No,413.96
AUR-02450,Yes,16.49,35,Plus,Credit Card,No,500.82
AUR-02451,No,14.1,58,Plus,PayPal,Yes,1249.12
AUR-02452,No,13.0,32,Plus,PayPal,Yes,255.41
AUR-02453,No,13.63,68,Plus,Credit Card,Yes,740.87
AUR-02454,No,17.62,10,Premium,Credit Card,Yes,325.31
AUR-02455,No,15.04,3,Plus,Credit Card,Yes,0.0
AUR-02456,No,13.37,0,Plus,Debit Card,Yes,95.32
AUR-02457,No,14.28,26,Plus,Credit Card,Yes,379.62
AUR-02458,No,7.42,14,Basic,Debit Card,No,138.71
AUR-02459,Yes,10.51,6,Basic,Debit Card,No,4.01
AUR-02460,No,13.97,17,Plus,PayPal,No,174.03
AUR-02461,No,19.51,71,Premium,Credit Card,Yes,698.72
AUR-02462,Yes,13.31,58,Plus,Credit Card,Yes,1322.36
AUR-02463,Yes,8.51,1,Basic,Credit Card,Yes,88.45
AUR-02464,No,13.36,66,Plus,Debit Card,Yes,1115.37
AUR-02465,Yes,10.04,14,Basic,Credit Card,Yes,136.6
AUR-02466,Yes,14.34,29,Plus,Credit Card,No,473.23
AUR-02467,Yes,17.86,23,Premium,Credit Card,Yes,484.47
AUR-02468,No,12.82,29,Plus,PayPal,Yes,459.84
AUR-02469,No,14.53,55,Plus,PayPal,Yes,807.12
AUR-02470,No,8.87,52,Basic,Credit Card,No,513.74
AUR-02471,No,13.42,43,Plus,Credit Card,Yes,673.64
AUR-02472,No,17.18,45,Premium,Credit Card,Yes,253.71
AUR-02473,No,14.14,53,Plus,Credit Card,Yes,834.34
AUR-02474,Yes,15.65,13,Plus,Gift Card,No,341.87
AUR-02475,Yes,9.6,28,Basic,Debit Card,Yes,233.52
AUR-02476,Yes,9.66,7,Basic,Debit Card,Yes,102.45
AUR-02477,Yes,8.54,51,Basic,PayPal,Yes,613.21
AUR-02478,No,10.08,31,Basic,Debit Card,Yes,366.43
AUR-02479,No,8.23,46,Basic,Credit Card,Yes,380.08
AUR-02480,No,18.31,41,Premium,Debit Card,No,466.92
AUR-02481,No,13.79,19,Plus,Credit Card,Yes,181.44
AUR-02482,No,9.77,10,Basic,Credit Card,Yes,146.15
AUR-02483,Yes,8.6,71,Basic,Gift Card,Yes,580.96
AUR-02484,Yes,9.34,21,Basic,Credit Card,Yes,289.12
AUR-02485,No,15.81,7,Premium,Debit Card,Yes,127.39
AUR-02486,No,15.09,22,Plus,Credit Card,No,482.32
AUR-02487,No,11.84,65,Plus,Credit Card,No,1017.61
AUR-02488,No,18.36,19,Premium,Debit Card,Yes,152.37
AUR-02489,No,8.53,72,Basic,PayPal,No,782.44
AUR-02490,No,13.43,33,Plus,Debit Card,No,218.92
AUR-02491,No,15.52,62,Premium,Credit Card,Yes,891.48
AUR-02492,No,14.02,47,Plus,Credit Card,Yes,1547.57
AUR-02493,Yes,9.04,3,Basic,Debit Card,No,53.76
AUR-02494,No,16.35,37,Premium,Debit Card,No,600.27
AUR-02495,Yes,15.0,30,Premium,PayPal,Yes,322.56
AUR-02496,No,16.3,14,Plus,Debit Card,No,561.39
AUR-02497,No,11.64,40,Plus,PayPal,Yes,586.2
AUR-02498,Yes,7.92,7,Basic,PayPal,Yes,44.94
AUR-02499,No,17.71,50,Premium,Credit Card,Yes,673.82
AUR-02500,No,13.87,59,Plus,Debit Card,Yes,1097.63
AUR-02501,Yes,9.24,6,Basic,PayPal,Yes,153.65
AUR-02502,No,15.74,34,Plus,Gift Card,Yes,826.56
AUR-02503,No,20.57,47,Premium,Credit Card,Yes,794.91
AUR-02504,No,17.8,4,Premium,Debit Card,No,254.98
AUR-02505,Yes,9.03,28,Basic,Credit Card,Yes,176.38
AUR-02506,Yes,8.45,18,Basic,PayPal,Yes,248.89
AUR-02507,No,19.02,2,Premium,PayPal,Yes,51.39
AUR-02508,Yes,21.75,58,Premium,PayPal,Yes,1187.72
AUR-02509,No,13.05,32,Plus,Credit Card,Yes,829.94
AUR-02510,No,13.73,54,Plus,Credit Card,Yes,428.34
AUR-02511,No,14.39,42,Plus,PayPal,Yes,1621.21
AUR-02512,No,14.21,63,Plus,Debit Card,No,4470.0
AUR-02513,No,8.93,72,Basic,PayPal,Yes,555.86
AUR-02514,No,9.12,43,Basic,Credit Card,Yes,665.69
AUR-02515,Yes,8.37,25,Basic,PayPal,No,269.57
AUR-02516,No,18.64,30,Premium,Debit Card,Yes,850.06
AUR-02517,No,8.86,60,Basic,Credit Card,Yes,424.21
AUR-02518,No,7.98,31,Basic,Credit Card,Yes,220.46
AUR-02519,No,15.87,37,Plus,PayPal,Yes,547.27
AUR-02520,Yes,11.34,14,Basic,Credit Card,Yes,238.69
AUR-02521,No,10.05,72,Basic,PayPal,No,478.24
AUR-02522,Yes,14.53,47,Plus,Debit Card,Yes,374.74
AUR-02523,Yes,9.26,24,Basic,Debit Card,No,404.52
AUR-02524,No,15.58,42,Plus,Credit Card,Yes,1218.28
AUR-02525,No,16.77,29,Premium,Gift Card,No,336.28
AUR-02526,Yes,10.16,11,Basic,PayPal,Yes,490.75
AUR-02527,No,16.99,63,Premium,PayPal,Yes,460.47
AUR-02528,No,17.99,64,Premium,PayPal,Yes,863.71
AUR-02529,No,16.98,60,Premium,Debit Card,Yes,474.79
AUR-02530,No,13.56,26,Plus,PayPal,Yes,203.09
AUR-02531,No,13.1,18,Plus,Debit Card,Yes,317.36
AUR-02532,No,13.72,3,Plus,Debit Card,Yes,50.69
AUR-02533,No,12.6,53,Plus,Credit Card,Yes,640.67
AUR-02534,Yes,7.01,23,Basic,Credit Card,Yes,100.41
AUR-02535,No,17.1,65,Premium,PayPal,Yes,619.18
AUR-02536,No,14.57,63,Plus,Credit Card,Yes,613.58
AUR-02537,No,19.57,9,Premium,PayPal,Yes,124.52
AUR-02538,No,6.43,66,Basic,Gift Card,Yes,359.6
AUR-02539,Yes,8.59,10,Basic,Credit Card,Yes,131.57
AUR-02540,Yes,13.53,35,Plus,Credit Card,Yes,293.47
AUR-02541,Yes,13.18,34,Plus,Debit Card,Yes,208.87
AUR-02542,No,14.59,69,Plus,Credit Card,No,1368.02
AUR-02543,No,7.61,47,Basic,PayPal,No,617.62
AUR-02544,No,8.75,63,Basic,Debit Card,Yes,204.25
AUR-02545,Yes,12.62,43,Plus,Debit Card,Yes,283.6
AUR-02546,No,9.2,60,Basic,Debit Card,Yes,838.75
AUR-02547,No,19.63,62,Premium,Debit Card,Yes,639.61
AUR-02548,Yes,9.91,62,Basic,Credit Card,Yes,185.66
AUR-02549,No,7.85,30,Basic,Credit Card,Yes,413.76
AUR-02550,Yes,9.39,27,Basic,Credit Card,Yes,209.51
AUR-02551,No,14.91,71,Plus,PayPal,Yes,1065.25
AUR-02552,No,13.42,55,Plus,Credit Card,Yes,376.1
AUR-02553,Yes,15.38,66,Plus,Credit Card,Yes,1585.15
AUR-02554,No,15.35,42,Premium,Credit Card,No,623.54
AUR-02555,Yes,9.0,67,Basic,Credit Card,No,890.12
AUR-02556,No,13.52,52,Plus,Credit Card,Yes,539.14
AUR-02557,Yes,9.34,54,Basic,PayPal,No,301.15
AUR-02558,No,8.47,12,Basic,Credit Card,No,191.07
AUR-02559,Yes,14.75,41,Plus,Debit Card,Yes,383.93
AUR-02560,No,10.37,53,Basic,Credit Card,Yes,531.34
AUR-02561,No,14.21,55,Plus,Debit Card,No,496.0
AUR-02562,No,14.88,69,Plus,Credit Card,Yes,556.11
AUR-02563,No,14.12,23,Plus,PayPal,Yes,481.46
AUR-02564,No,11.99,22,Plus,PayPal,Yes,255.13
AUR-02565,No,15.2,70,Plus,Credit Card,Yes,583.38
AUR-02566,Yes,13.88,71,Plus,Gift Card,Yes,2017.6
AUR-02567,No,8.89,13,Basic,Credit Card,No,112.64
AUR-02568,Yes,10.76,27,Basic,Debit Card,Yes,514.32
AUR-02569,No,14.94,69,Plus,PayPal,Yes,291.19
AUR-02570,No,16.68,14,Premium,Credit Card,Yes,183.98
AUR-02571,Yes,8.2,57,Basic,Credit Card,Yes,267.81
AUR-02572,No,14.82,8,Plus,Credit Card,Yes,107.67
AUR-02573,No,13.06,13,Plus,Debit Card,Yes,316.41
AUR-02574,No,17.25,57,Premium,Credit Card,Yes,1175.31
AUR-02575,No,12.89,44,Plus,PayPal,Yes,421.61
AUR-02576,No,14.78,40,Plus,Credit Card,No,604.31
AUR-02577,No,13.63,62,Plus,PayPal,No,964.08
AUR-02578,No,18.95,22,Premium,Credit Card,Yes,394.63
AUR-02579,Yes,9.73,36,Basic,Debit Card,Yes,512.03
AUR-02580,No,19.82,44,Premium,Credit Card,Yes,966.99
AUR-02581,No,8.93,54,Basic,Credit Card,No,377.95
AUR-02582,No,22.31,24,Premium,Credit Card,No,1132.97
AUR-02583,No,8.66,46,Basic,Debit Card,Yes,350.26
AUR-02584,Yes,9.62,32,Basic,Credit Card,No,214.47
AUR-02585,No,8.69,39,Basic,Debit Card,Yes,466.41
AUR-02586,Yes,15.11,62,Plus,Gift Card,Yes,1303.89
AUR-02587,No,6.33,28,Basic,Credit Card,Yes,108.99
AUR-02588,Yes,6.0,48,Basic,Credit Card,Yes,77.31
AUR-02589,No,13.78,68,Plus,Credit Card,Yes,1175.87
AUR-02590,No,15.22,55,Plus,Credit Card,Yes,591.49
AUR-02591,No,14.5,72,Plus,Debit Card,No,1241.61
AUR-02592,No,17.24,42,Premium,PayPal,No,558.94
AUR-02593,No,14.34,20,Plus,Credit Card,Yes,411.7
AUR-02594,Yes,10.26,72,Basic,Credit Card,Yes,1015.51
AUR-02595,No,10.22,47,Basic,Debit Card,Yes,217.14
AUR-02596,No,17.32,17,Premium,Credit Card,Yes,201.28
AUR-02597,No,10.88,23,Basic,Debit Card,No,517.67
AUR-02598,No,13.54,19,Plus,PayPal,Yes,339.23
AUR-02599,No,18.93,60,Premium,Credit Card,Yes,1425.76
AUR-02600,No,16.9,6,Premium,Debit Card,No,434.03
AUR-02601,Yes,14.27,54,Plus,PayPal,Yes,1380.05
AUR-02602,No,15.42,40,Plus,Debit Card,Yes,661.56
AUR-02603,Yes,13.92,5,Plus,PayPal,Yes,117.7
AUR-02604,No,14.63,44,Plus,PayPal,No,1193.15
AUR-02605,Yes,8.97,54,Basic,Debit Card,No,811.28
AUR-02606,No,7.7,52,Basic,Debit Card,Yes,564.0
AUR-02607,No,14.05,38,Plus,PayPal,Yes,1209.81
AUR-02608,No,8.57,24,Basic,Debit Card,Yes,276.88
AUR-02609,No,14.14,11,Plus,Debit Card,Yes,133.36
AUR-02610,Yes,9.0,0,Basic,Credit Card,Yes,0.0
AUR-02611,No,17.76,26,Premium,PayPal,Yes,660.68
AUR-02612,No,17.33,46,Premium,Credit Card,Yes,1264.55
AUR-02613,No,16.06,2,Plus,Credit Card,Yes,44.79
AUR-02614,No,15.43,72,Plus,Credit Card,Yes,1349.31
AUR-02615,No,7.98,42,Basic,Credit Card,Yes,191.25
AUR-02616,No,14.09,21,Plus,Debit Card,Yes,235.14
AUR-02617,No,10.64,70,Basic,Credit Card,Yes,632.95
AUR-02618,No,15.0,13,Premium,Debit Card,Yes,216.5
AUR-02619,No,18.19,69,Premium,Debit Card,Yes,1739.72
AUR-02620,No,17.7,20,Premium,Credit Card,Yes,264.51
AUR-02621,No,20.02,27,Premium,Credit Card,Yes,321.49
AUR-02622,No,18.0,31,Premium,Debit Card,Yes,568.97
AUR-02623,No,11.23,72,Basic,PayPal,Yes,1527.6
AUR-02624,No,15.98,18,Premium,Credit Card,Yes,286.72
AUR-02625,Yes,14.25,71,Plus,Credit Card,Yes,971.59
AUR-02626,No,13.15,25,Plus,Credit Card,Yes,177.47
AUR-02627,No,13.78,20,Plus,Credit Card,Yes,803.93
AUR-02628,Yes,9.47,46,Basic,Credit Card,Yes,762.99
AUR-02629,No,8.98,50,Basic,Gift Card,Yes,368.9
AUR-02630,Yes,7.7,25,Basic,Credit Card,No,196.92
AUR-02631,Yes,10.54,9,Basic,Credit Card,Yes,123.13
AUR-02632,No,14.36,28,Plus,PayPal,No,996.02
AUR-02633,No,17.58,39,Premium,Debit Card,Yes,319.25
AUR-02634,No,15.01,2,Plus,Credit Card,No,48.65
AUR-02635,No,14.89,5,Plus,Debit Card,No,60.02
AUR-02636,No,12.66,67,Plus,PayPal,Yes,1840.73
AUR-02637,No,15.16,2,Plus,Credit Card,Yes,138.97
AUR-02638,No,9.07,29,Basic,Credit Card,Yes,198.87
AUR-02639,No,15.0,55,Premium,PayPal,Yes,876.52
AUR-02640,Yes,8.7,23,Basic,PayPal,Yes,215.02
AUR-02641,No,13.88,36,Plus,Gift Card,No,1375.77
AUR-02642,No,12.81,6,Plus,Credit Card,Yes,90.4
AUR-02643,Yes,15.59,57,Plus,PayPal,No,781.72
AUR-02644,No,16.05,46,Premium,Credit Card,No,1031.77
AUR-02645,No,9.47,62,Basic,PayPal,No,959.23
AUR-02646,No,19.01,63,Premium,PayPal,Yes,768.49
AUR-02647,No,15.75,25,Plus,Credit Card,Yes,518.73
AUR-02648,No,17.59,3,Premium,Credit Card,No,71.27
AUR-02649,No,14.31,25,Plus,Debit Card,Yes,342.3
AUR-02650,No,19.47,10,Premium,PayPal,Yes,199.44
AUR-02651,No,15.0,38,Premium,Credit Card,Yes,407.58
AUR-02652,No,14.84,10,Plus,PayPal,Yes,101.71
AUR-02653,No,17.6,67,Premium,Credit Card,No,2734.02
AUR-02654,No,14.91,43,Plus,Credit Card,Yes,674.68
AUR-02655,No,15.66,18,Plus,Credit Card,Yes,221.46
AUR-02656,No,17.23,67,Premium,PayPal,Yes,1553.39
AUR-02657,No,14.86,56,Plus,Credit Card,Yes,694.82
AUR-02658,No,12.4,31,Plus,Debit Card,Yes,315.49
AUR-02659,No,8.4,10,Basic,Credit Card,Yes,62.54
AUR-02660,Yes,9.14,25,Basic,PayPal,Yes,405.91
AUR-02661,No,19.52,42,Premium,PayPal,Yes,1280.6
AUR-02662,No,16.4,55,Plus,Credit Card,Yes,936.4
AUR-02663,No,15.27,19,Plus,Credit Card,Yes,356.33
AUR-02664,No,7.55,54,Basic,Credit Card,Yes,399.23
AUR-02665,No,13.38,20,Plus,Credit Card,No,237.86
AUR-02666,No,19.07,18,Premium,PayPal,No,344.7
AUR-02667,No,19.02,32,Premium,Debit Card,No,955.57
AUR-02668,No,10.08,11,Basic,Credit Card,Yes,248.88
AUR-02669,No,12.75,29,Plus,PayPal,Yes,229.13
AUR-02670,Yes,14.6,26,Plus,Debit Card,No,703.8
AUR-02671,No,13.66,20,Plus,Credit Card,No,381.88
AUR-02672,No,14.39,56,Plus,Credit Card,Yes,618.81
AUR-02673,No,14.88,24,Plus,Credit Card,Yes,431.68
AUR-02674,No,13.31,50,Plus,Debit Card,Yes,1359.05
AUR-02675,No,12.65,52,Plus,Credit Card,Yes,1092.55
AUR-02676,Yes,14.45,48,Plus,Debit Card,No,1217.43
AUR-02677,Yes,13.35,19,Plus,Credit Card,No,228.5
AUR-02678,No,20.46,60,Premium,Debit Card,No,906.54
AUR-02679,No,14.17,17,Plus,Credit Card,Yes,314.08
AUR-02680,No,8.89,20,Basic,Debit Card,Yes,248.38
AUR-02681,No,17.4,63,Premium,Credit Card,No,1071.24
AUR-02682,No,20.13,24,Premium,Credit Card,Yes,396.56
AUR-02683,No,10.15,50,Basic,Credit Card,Yes,304.4
AUR-02684,No,12.38,3,Plus,Debit Card,Yes,203.22
AUR-02685,Yes,8.79,44,Basic,PayPal,Yes,244.17
AUR-02686,No,13.69,63,Plus,Credit Card,Yes,1260.04
AUR-02687,Yes,8.85,51,Basic,PayPal,No,427.03
AUR-02688,Yes,14.85,42,Plus,Debit Card,Yes,605.82
AUR-02689,No,7.78,61,Basic,Debit Card,Yes,305.64
AUR-02690,No,14.72,21,Plus,Debit Card,Yes,550.23
AUR-02691,No,16.32,27,Premium,Credit Card,Yes,462.67
AUR-02692,No,13.04,5,Plus,PayPal,Yes,77.51
AUR-02693,No,16.26,50,Premium,PayPal,Yes,732.62
AUR-02694,No,19.19,52,Premium,PayPal,No,690.69
AUR-02695,No,15.58,54,Premium,Credit Card,Yes,472.26
AUR-02696,No,9.75,54,Basic,Debit Card,Yes,891.19
AUR-02697,No,18.91,9,Premium,Credit Card,Yes,252.38
AUR-02698,Yes,8.11,48,Basic,Debit Card,Yes,303.41
AUR-02699,No,12.59,55,Plus,Credit Card,Yes,1926.63
AUR-02700,Yes,18.15,14,Premium,Credit Card,Yes,331.13
AUR-02701,Yes,14.01,34,Plus,Debit Card,Yes,562.32
AUR-02702,No,14.66,66,Plus,PayPal,Yes,795.27
AUR-02703,No,14.48,30,Plus,Credit Card,Yes,487.55
AUR-02704,No,19.7,54,Premium,Debit Card,Yes,428.51
AUR-02705,No,13.38,38,Plus,Debit Card,Yes,636.46
AUR-02706,No,14.35,48,Plus,PayPal,Yes,714.18
AUR-02707,No,17.89,45,Premium,Debit Card,Yes,2393.58
AUR-02708,Yes,8.5,47,Basic,Credit Card,Yes,127.53
AUR-02709,No,8.99,56,Basic,Credit Card,Yes,490.5
AUR-02710,No,15.79,66,Plus,Debit Card,Yes,1344.56
AUR-02711,No,18.08,21,Premium,Credit Card,No,631.34
AUR-02712,No,9.11,67,Basic,PayPal,Yes,620.63
AUR-02713,Yes,7.28,45,Basic,PayPal,Yes,566.33
AUR-02714,Yes,8.76,43,Basic,PayPal,Yes,364.25
AUR-02715,No,18.8,23,Premium,Credit Card,Yes,436.95
AUR-02716,Yes,9.79,30,Basic,PayPal,No,188.72
AUR-02717,No,14.24,47,Plus,Debit Card,No,924.21
AUR-02718,No,16.93,26,Premium,Credit Card,No,1026.05
AUR-02719,Yes,8.61,20,Basic,Credit Card,Yes,145.53
AUR-02720,No,12.03,59,Plus,Credit Card,No,728.49
AUR-02721,No,14.23,30,Plus,Credit Card,Yes,219.8
AUR-02722,Yes,16.86,47,Premium,Gift Card,No,937.14
AUR-02723,Yes,8.77,2,Basic,PayPal,Yes,144.91
AUR-02724,No,16.44,5,Plus,Credit Card,No,234.3
AUR-02725,No,9.15,61,Basic,Debit Card,Yes,469.93
AUR-02726,Yes,12.45,10,Plus,Credit Card,Yes,168.32
AUR-02727,No,18.75,58,Premium,Credit Card,No,1167.69
AUR-02728,No,8.86,65,Basic,Credit Card,Yes,643.67
AUR-02729,No,14.03,35,Plus,Debit Card,No,454.03
AUR-02730,No,17.94,64,Premium,Debit Card,Yes,1447.46
AUR-02731,Yes,7.96,31,Basic,PayPal,Yes,504.57
AUR-02732,No,8.95,69,Basic,PayPal,Yes,997.22
AUR-02733,Yes,13.72,17,Plus,Credit Card,Yes,565.21
AUR-02734,Yes,9.98,31,Basic,PayPal,No,115.69
AUR-02735,No,7.94,28,Basic,Credit Card,Yes,197.09
AUR-02736,No,14.11,57,Plus,Credit Card,Yes,1488.07
AUR-02737,No,8.62,3,Basic,Debit Card,Yes,83.1
AUR-02738,No,14.22,60,Plus,Credit Card,Yes,1933.03
AUR-02739,No,15.36,1,Plus,Credit Card,No,19.94
AUR-02740,No,14.09,23,Plus,Credit Card,No,332.68
AUR-02741,No,7.61,43,Basic,Credit Card,Yes,279.83
AUR-02742,No,17.34,10,Premium,PayPal,Yes,201.07
AUR-02743,No,9.93,35,Basic,Credit Card,Yes,782.98
AUR-02744,No,15.52,72,Plus,Debit Card,Yes,1977.19
AUR-02745,No,8.9,60,Basic,Gift Card,No,1400.56
AUR-02746,No,17.86,2,Premium,Debit Card,Yes,180.66
AUR-02747,Yes,8.14,43,Basic,Credit Card,Yes,223.87
AUR-02748,No,9.08,43,Basic,PayPal,Yes,349.92
AUR-02749,No,13.85,4,Plus,Credit Card,Yes,197.5
AUR-02750,No,7.79,47,Basic,Credit Card,No,491.31
AUR-02751,No,7.96,38,Basic,Debit Card,Yes,57.51
AUR-02752,No,13.57,49,Plus,Credit Card,Yes,1125.82
AUR-02753,No,20.54,21,Premium,PayPal,Yes,203.38
AUR-02754,Yes,7.53,18,Basic,Credit Card,Yes,17.98
AUR-02755,No,17.28,53,Premium,Debit Card,Yes,1225.44
AUR-02756,No,17.23,52,Premium,PayPal,No,1157.32
AUR-02757,No,15.26,11,Premium,Gift Card,Yes,122.96
AUR-02758,No,13.19,15,Plus,Credit Card,Yes,123.86
AUR-02759,No,11.81,42,Plus,Credit Card,Yes,681.76
AUR-02760,No,14.32,60,Plus,PayPal,No,660.93
AUR-02761,No,16.45,14,Plus,Debit Card,Yes,301.59
AUR-02762,No,17.92,15,Premium,Credit Card,Yes,349.46
AUR-02763,Yes,7.92,58,Basic,Credit Card,No,640.45
AUR-02764,No,10.35,50,Basic,PayPal,Yes,906.0
AUR-02765,No,8.26,65,Basic,Debit Card,No,663.63
AUR-02766,No,19.04,57,Premium,Debit Card,No,2098.35
AUR-02767,No,14.54,69,Plus,PayPal,No,935.74
AUR-02768,No,14.81,13,Plus,Credit Card,Yes,300.81
AUR-02769,No,19.33,19,Premium,Credit Card,Yes,221.19
AUR-02770,No,18.16,17,Premium,Debit Card,No,198.97
AUR-02771,No,9.46,4,Basic,PayPal,Yes,23.62
AUR-02772,No,19.52,56,Premium,Credit Card,Yes,1341.39
AUR-02773,No,19.16,48,Premium,Debit Card,Yes,818.92
AUR-02774,Yes,8.15,6,Basic,Credit Card,Yes,76.55
AUR-02775,No,13.49,14,Plus,Credit Card,Yes,265.21
AUR-02776,No,9.75,13,Basic,PayPal,No,1.57
AUR-02777,No,13.7,29,Plus,Credit Card,Yes,227.51
AUR-02778,No,15.17,33,Plus,Credit Card,Yes,418.63
AUR-02779,No,7.96,21,Basic,PayPal,No,313.05
AUR-02780,No,9.03,67,Basic,Credit Card,Yes,407.9
AUR-02781,No,9.04,15,Basic,Credit Card,Yes,148.77
AUR-02782,No,11.32,41,Basic,PayPal,Yes,742.92
AUR-02783,No,16.4,31,Plus,Credit Card,Yes,613.4
AUR-02784,Yes,9.62,28,Basic,Debit Card,Yes,603.72
AUR-02785,No,8.4,60,Basic,Credit Card,Yes,439.78
AUR-02786,No,15.78,71,Plus,Credit Card,Yes,2175.72
AUR-02787,Yes,14.96,0,Plus,Debit Card,Yes,98.95
AUR-02788,No,14.03,33,Plus,Credit Card,Yes,377.17
AUR-02789,No,19.77,8,Premium,PayPal,Yes,142.34
AUR-02790,No,14.24,31,Plus,PayPal,Yes,379.62
AUR-02791,Yes,19.56,45,Premium,PayPal,Yes,634.97
AUR-02792,Yes,9.68,30,Basic,Credit Card,Yes,227.57
AUR-02793,No,13.09,22,Plus,Credit Card,No,294.93
AUR-02794,No,20.5,22,Premium,PayPal,Yes,912.05
AUR-02795,No,17.72,21,Premium,Debit Card,No,191.25
AUR-02796,No,12.25,23,Plus,PayPal,Yes,333.6
AUR-02797,No,12.64,27,Plus,PayPal,Yes,217.49
AUR-02798,No,11.13,50,Basic,Credit Card,Yes,885.66
AUR-02799,No,14.05,7,Plus,Credit Card,Yes,155.61
AUR-02800,No,13.64,2,Plus,Debit Card,Yes,123.46
AUR-02801,No,15.87,37,Premium,Debit Card,No,649.86
AUR-02802,No,12.23,49,Plus,Credit Card,No,1882.11
AUR-02803,No,7.36,18,Basic,Debit Card,No,216.73
AUR-02804,No,13.95,14,Plus,PayPal,No,282.04
AUR-02805,No,8.15,45,Basic,Credit Card,Yes,363.55
AUR-02806,Yes,8.75,28,Basic,Credit Card,Yes,141.68
AUR-02807,No,8.57,53,Basic,PayPal,Yes,500.62
AUR-02808,No,13.61,10,Plus,PayPal,Yes,205.49
AUR-02809,Yes,8.66,8,Basic,Gift Card,No,166.11
AUR-02810,No,7.69,40,Basic,Credit Card,Yes,171.74
AUR-02811,No,10.39,28,Basic,PayPal,Yes,453.51
AUR-02812,No,19.05,53,Premium,PayPal,Yes,2286.76
AUR-02813,Yes,12.58,36,Plus,PayPal,No,374.69
AUR-02814,No,7.57,25,Basic,Credit Card,Yes,319.09
AUR-02815,Yes,8.79,11,Basic,Credit Card,Yes,223.88
AUR-02816,Yes,13.55,11,Plus,Debit Card,Yes,109.94
AUR-02817,Yes,10.04,55,Basic,Credit Card,Yes,552.88
AUR-02818,No,13.6,16,Plus,Credit Card,Yes,458.94
AUR-02819,No,13.25,36,Plus,PayPal,No,777.33
AUR-02820,No,19.24,59,Premium,Credit Card,No,473.59
AUR-02821,Yes,8.96,65,Basic,PayPal,Yes,617.69
AUR-02822,No,15.1,19,Plus,Debit Card,Yes,251.23
AUR-02823,Yes,8.01,8,Basic,PayPal,Yes,42.73
AUR-02824,No,20.5,56,Premium,Credit Card,Yes,1362.46
AUR-02825,No,20.04,50,Premium,Debit Card,Yes,1022.59
AUR-02826,No,11.71,24,Plus,Debit Card,Yes,294.88
AUR-02827,No,11.61,43,Plus,PayPal,Yes,625.44
AUR-02828,Yes,7.64,13,Basic,Credit Card,No,22.49
AUR-02829,No,21.1,51,Premium,Credit Card,Yes,1090.37
AUR-02830,No,13.99,53,Plus,PayPal,Yes,1581.26
AUR-02831,Yes,8.76,21,Basic,Credit Card,No,374.31
AUR-02832,Yes,14.11,34,Plus,Debit Card,No,307.43
AUR-02833,No,14.48,24,Plus,Credit Card,Yes,316.76
AUR-02834,No,18.98,2,Premium,Credit Card,Yes,83.97
AUR-02835,No,13.34,9,Plus,Debit Card,Yes,304.36
AUR-02836,No,12.89,70,Plus,Debit Card,No,1114.98
AUR-02837,No,13.98,33,Plus,Debit Card,Yes,523.49
AUR-02838,Yes,8.23,10,Basic,Debit Card,Yes,78.74
AUR-02839,Yes,9.2,3,Basic,PayPal,Yes,153.15
AUR-02840,No,7.59,25,Basic,Gift Card,Yes,228.11
AUR-02841,No,18.36,71,Premium,Credit Card,Yes,3158.1
AUR-02842,No,13.46,28,Plus,Credit Card,No,385.21
AUR-02843,No,15.85,72,Plus,Credit Card,Yes,774.69
AUR-02844,Yes,9.8,35,Basic,PayPal,No,448.46
AUR-02845,No,9.11,55,Basic,Credit Card,Yes,562.1
AUR-02846,No,13.6,57,Plus,Debit Card,No,753.05
AUR-02847,Yes,9.18,2,Basic,Credit Card,Yes,0.0
AUR-02848,Yes,10.43,0,Basic,Debit Card,Yes,144.63
