customerID,Churn,MonthlyCharges,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges
MW-47120-RPZT,Yes,70.76,Male,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),121.33
MW-45449-XVQZ,Yes,54.19,Male,0,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,2021.48
MW-62050-QVLC,No,67.19,Female,0,No,No,68,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,4573.02
MW-10127-RENT,No,77.3,Male,1,No,No,31,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),2394.42
MW-22209-WFXF,No,98.73,Male,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),1949.33
MW-65395-UWRM,No,97.18,Female,0,Yes,No,72,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),7010.77
MW-38433-QKCM,Yes,18.79,Male,0,No,Yes,7,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),120.11
MW-21176-AGZC,No,44.54,Female,0,No,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,1561.21
MW-18223-BZTH,No,66.81,Male,0,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),2469.61
MW-74407-CNYB,Yes,111.17,Male,0,No,No,34,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,3756.02
MW-97684-ZDZC,No,18.0,Female,0,No,No,67,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,1202.54
MW-78539-GBLR,No,45.67,Female,0,No,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,1351.95
MW-68493-DADL,Yes,18.16,Male,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1279.58
MW-53240-NRYJ,Yes,22.92,Female,1,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,98.17
MW-21221-QDJF,No,93.57,Male,1,No,Yes,53,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,4969.75
MW-15756-EDBH,Yes,48.04,Male,0,No,No,43,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,2065.45
MW-28901-BJBK,No,18.0,Male,0,No,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),292.74
MW-16817-VFBF,Yes,59.25,Female,0,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,938.29
MW-36058-LRRA,No,120.0,Female,0,No,Yes,52,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,6230.03
MW-64997-YLHY,No,18.0,Female,0,Yes,No,46,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,795.94
MW-13598-EUZH,Yes,79.99,Male,0,No,No,44,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),3520.66
MW-22308-LPVZ,Yes,111.03,Male,1,No,No,3,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,308.1
MW-39379-PTWQ,No,62.52,Female,0,No,No,43,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),2689.5
MW-19825-UPPX,No,120.0,Female,0,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,8498.11
MW-61093-JETP,Yes,44.21,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,26.12
MW-78959-PJTM,No,107.38,Male,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,3660.95
MW-88449-RAYV,No,100.3,Female,0,Yes,No,36,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,3611.17
MW-87650-MEZP,No,63.02,Male,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,4068.03
MW-53560-MYXG,Yes,19.38,Male,0,Yes,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,379.22
MW-55988-SHAK,No,33.95,Female,1,Yes,No,34,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),1158.23
MW-52928-FPLF,No,18.0,Female,1,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,926.71
MW-52844-LTQR,Yes,81.82,Male,1,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,322.13
MW-81990-DCRN,No,78.23,Female,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,4541.0
MW-51564-RJCJ,No,66.38,Male,0,Yes,No,60,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,3983.47
MW-93074-RZPK,No,60.32,Female,0,No,No,52,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Electronic check,3121.76
MW-84467-JAEJ,Yes,104.73,Female,0,Yes,No,47,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,4922.64
MW-41547-QQHN,No,72.93,Female,0,No,Yes,54,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,3933.91
MW-58783-FBGE,No,47.36,Female,0,No,No,57,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,2725.38
MW-94444-NUEA,No,68.42,Male,0,Yes,No,65,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),4445.75
MW-47262-BFDZ,Yes,120.0,Male,1,No,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),3722.02
MW-70560-FRSF,No,82.67,Female,0,No,No,33,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),2732.01
MW-88682-DEXK,No,52.3,Female,0,Yes,No,46,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,2400.97
MW-80357-ARLE,No,62.67,Male,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),866.58
MW-90343-DTHB,No,77.9,Male,0,Yes,No,62,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,4836.7
MW-57527-UEZQ,No,51.37,Female,0,No,No,56,No,No phone service,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,2883.74
MW-43577-PSFS,Yes,48.71,Male,0,Yes,Yes,46,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),2271.9
MW-59611-EGPK,Yes,63.66,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,1411.66
MW-19674-XACA,No,109.57,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,2750.64
MW-78256-XKXP,No,87.73,Female,0,Yes,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),2730.4
MW-26984-WVCZ,No,51.71,Female,0,No,No,48,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),2471.73
MW-39758-NQFV,No,90.07,Female,0,No,Yes,56,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,5025.05
MW-38704-BDFV,No,64.26,Male,1,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,3133.69
MW-77580-VGPK,No,74.34,Female,0,No,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,4991.1
MW-76705-PALM,No,71.61,Male,0,No,No,70,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),5034.02
MW-33632-ARKG,Yes,18.0,Male,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,929.01
MW-32835-UVGY,No,18.0,Female,0,No,Yes,27,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,483.5
MW-94571-APTF,No,70.8,Male,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,3069.55
MW-83886-JSJH,No,38.41,Male,0,No,No,31,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),1184.06
MW-78233-RDPG,Yes,18.0,Female,0,No,Yes,45,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),792.78
MW-54823-HLTF,No,39.34,Female,0,No,No,59,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,2324.85
MW-26278-SJXK,No,91.74,Female,1,No,No,26,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),2404.62
MW-49296-LUBW,No,74.73,Female,0,No,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,2677.62
MW-17661-HVJE,Yes,87.15,Male,0,No,No,3,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),235.88
MW-84035-CVAR,No,77.59,Female,0,No,No,53,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,4112.84
MW-59623-QFUK,Yes,36.44,Female,1,Yes,No,35,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,1286.97
MW-92958-VJUL,No,87.3,Female,1,No,No,33,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,2836.43
MW-16208-MWCK,No,81.57,Male,0,Yes,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),3114.32
MW-53058-BBDT,No,60.48,Male,0,No,No,15,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),886.7
MW-78404-UUZP,No,65.77,Male,0,Yes,No,43,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),2838.98
MW-26679-EMPU,No,87.77,Female,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,4709.63
MW-76164-MAWQ,No,41.52,Male,0,Yes,Yes,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,1015.88
MW-40465-CYLV,No,96.64,Female,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,879.04
MW-34555-TGXY,No,80.95,Male,0,No,Yes,28,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,2284.84
MW-13643-YEDP,No,64.07,Female,0,No,Yes,14,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,896.84
MW-16572-FQSA,No,109.94,Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),3004.31
MW-72853-UDPP,No,25.17,Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1117.31
MW-26108-AENL,Yes,50.19,Male,1,No,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),385.99
MW-63813-MSSR,No,43.53,Female,1,Yes,Yes,54,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,2346.09
MW-11452-TWFY,No,74.74,Male,0,Yes,Yes,16,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Mailed check,1190.59
MW-75077-MYRK,Yes,99.47,Female,0,No,No,65,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,6469.8
MW-24421-BCQS,No,34.51,Female,0,Yes,No,53,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,1817.89
MW-92138-DYHU,Yes,120.0,Female,0,No,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),2288.51
MW-97851-USXV,No,44.12,Male,0,No,No,41,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),1817.07
MW-74030-DKPN,No,74.82,Female,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,622.76
MW-23817-NEZS,No,64.08,Male,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,441.2
MW-47999-VJRG,No,65.38,Male,0,Yes,No,69,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),4516.27
MW-22047-QGYN,No,40.23,Male,0,Yes,No,58,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,2342.43
MW-26908-MNFV,No,96.03,Female,0,Yes,No,11,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),1056.22
MW-58198-GXWH,No,38.38,Male,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),764.43
MW-38913-PHDG,Yes,18.0,Female,1,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),221.04
MW-38929-WHYT,Yes,30.34,Male,0,No,No,28,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,850.77
MW-63784-LRXB,Yes,107.36,Female,0,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),2263.49
MW-28775-VPZW,No,101.51,Female,0,No,Yes,23,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Credit card (automatic),2333.86
MW-31487-XBLX,No,18.0,Male,0,Yes,No,38,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,672.27
MW-67159-GGSH,Yes,88.41,Female,0,Yes,Yes,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,1124.14
MW-31594-QKLD,Yes,18.0,Male,0,Yes,No,64,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),1158.8
MW-70670-WCEF,No,63.18,Male,0,No,No,53,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),3349.04
MW-85082-GAZP,No,27.77,Female,0,No,No,55,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,1548.2
MW-68523-MDRC,No,90.72,Male,1,Yes,Yes,12,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),1066.9
MW-58443-GPZQ,No,80.64,Male,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),4105.59
MW-12652-MRTN,Yes,93.39,Female,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,5676.97
MW-78202-JXHC,Yes,55.14,Female,1,Yes,No,12,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,677.06
MW-66355-HUBK,No,58.26,Female,1,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,3164.63
MW-75496-AXHF,No,19.02,Female,1,Yes,No,26,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,523.36
MW-71420-SYBW,No,33.09,Female,0,No,No,57,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),1893.95
MW-96489-KEBL,Yes,92.46,Male,0,Yes,No,34,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),3155.48
MW-21045-FFED,Yes,75.02,Female,0,No,No,58,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,4357.7
MW-66985-UKVN,No,67.13,Male,0,Yes,No,10,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),679.9
MW-92778-BKCH,No,101.86,Male,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,2852.82
MW-14752-VHFD,No,25.0,Male,0,Yes,Yes,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,484.28
MW-90717-DFXN,Yes,85.6,Female,1,No,Yes,18,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,1572.9
MW-84709-UDQV,Yes,28.63,Male,0,Yes,No,22,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),633.14
MW-88685-UTUZ,Yes,108.34,Male,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),2925.54
MW-79071-KHCE,No,80.33,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),725.94
MW-48076-KBUJ,No,92.94,Female,0,No,No,51,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,4737.7
MW-33552-HYBQ,No,42.95,Female,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,1721.7
MW-22726-QZKX,No,120.0,Female,0,No,No,60,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,7197.26
MW-18679-SKNL,Yes,120.0,Female,1,No,No,51,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),6137.16
MW-21738-QHHT,Yes,76.91,Female,0,No,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,784.76
MW-96900-ZPHB,Yes,99.26,Female,0,No,No,5,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),528.79
MW-97781-YYEU,No,54.94,Female,0,No,No,30,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),1647.85
MW-10171-SYNF,No,25.95,Female,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,912.58
MW-46990-JUER,Yes,87.87,Male,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1497.49
MW-85417-VCNG,Yes,36.42,Female,0,No,No,57,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,2078.93
MW-25890-MEHD,No,103.31,Male,0,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),4355.97
MW-32463-KRHW,Yes,95.44,Male,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),5129.39
MW-22428-QZSF,Yes,71.06,Female,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,504.33
MW-45723-PSMB,Yes,69.38,Female,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),4123.36
MW-14755-EFKW,Yes,93.68,Male,1,Yes,No,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,1425.64
MW-51444-AYNZ,No,72.24,Male,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,2330.41
MW-24951-SMCT,No,51.87,Female,1,No,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),1672.47
MW-27534-QJVS,No,18.56,Female,0,Yes,No,59,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),1086.1
MW-89275-GDRC,Yes,92.77,Male,0,No,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,1844.15
MW-27055-NZTH,No,74.99,Female,1,No,No,17,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1263.7
MW-25873-ZXMA,Yes,120.0,Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),2862.92
MW-40863-XVZY,No,61.12,Male,0,Yes,No,26,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),1603.32
MW-36809-MAKK,Yes,73.06,Male,0,Yes,No,13,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),971.81
MW-69637-HVVA,Yes,73.77,Female,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,891.76
MW-44019-XHEG,No,83.52,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,1348.39
MW-61951-BDHC,No,34.99,Female,0,No,No,34,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),1194.06
MW-52945-EFUE,Yes,61.68,Male,0,Yes,No,25,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,1550.53
